 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Marcedes Lewis,33,,JAX,TE,27,15,15,0,0,0,0,0,0,0,0,85,39,460,0,46,88.0,65.5
Vincent Brown,89,,SDG,WR,22,14,4,0,0,0,0,0,0,0,0,40,19,329,2,45,66.9,54.4
Dane Sanzenbacher,88,,CHI,WR,23,16,1,0,0,0,0,0,1,-4,0,54,27,276,3,45,75.2,58.7
Kyle Williams,87,,SFO,WR,23,13,1,0,0,0,0,0,2,32,0,31,20,241,3,45,67.3,53.3
Earl Bennett,90,,CHI,WR,24,11,4,0,0,0,0,0,0,0,0,43,24,381,1,44,70.6,55.1
Randall Cobb,91,,GNB,WR,21,15,0,0,1,0,0,0,2,5,0,31,25,375,1,44,82.5,65.5
Daniel Fells,34,,DEN,TE,28,16,15,0,0,0,0,0,0,0,0,31,19,256,3,44,64.6,51.1
Jeremy Kerley,92,,NYJ,WR,23,14,1,1,1,41,0,0,5,28,0,47,29,314,1,44,72.3,53.3
Chris Ivory,71,,NOR,RB,23,6,2,0,0,0,0,0,79,374,1,1,0,0,0,43,46.4,43.4
Javon Ringer,72,,TEN,RB,24,12,0,0,0,0,0,0,59,185,1,36,28,187,0,43,76.7,56.2
Kyle Rudolph,35,,MIN,TE,22,15,8,0,0,0,0,0,0,0,0,39,26,249,3,43,71.9,55.9
Brad Smith,94,,BUF,WR,28,15,5,0,1,0,0,1,20,87,1,42,23,240,1,43,69.7,55.2
Donte' Stallworth,93,,WAS,WR,31,11,0,0,0,0,0,0,2,1,0,38,22,309,2,43,68.0,54.0
Devin Hester,95,,CHI,WR,29,16,8,0,0,0,0,0,1,-6,0,56,26,369,1,42,86.8,68.3
Charles Clay,73,,MIA,RB,22,14,9,0,0,0,0,0,0,0,0,25,16,233,3,41,60.3,49.3
Emmanuel Sanders,96,,PIT,WR,24,11,0,1,1,15,0,0,0,0,0,43,22,288,2,41,66.4,52.4
Chaz Schilens,97,,OAK,WR,26,15,5,0,0,0,0,0,0,0,0,34,23,271,2,41,65.1,50.6
Vince Young,44,,PHI,QB,28,6,3,66,114,866,4,9,18,79,0,0,0,0,0,41,51.5,47.5
Kregg Lumpkin,75,,TAM,RB,27,16,0,0,0,0,0,0,31,105,0,53,41,291,0,40,86.6,60.1
Evan Royster,74,,WAS,RB,24,6,2,0,0,0,0,0,56,328,0,14,9,68,0,40,51.6,44.1
Montario Hardesty,78,,CLE,RB,24,10,4,0,0,0,0,0,88,266,0,21,14,122,0,39,58.3,44.8
Jason Snelling,77,,ATL,RB,28,15,0,0,0,0,0,0,44,151,0,32,26,179,1,39,71.0,52.0
Danny Ware,76,,NYG,RB,26,16,1,0,0,0,0,0,46,163,0,37,27,170,0,39,70.3,50.8
Kellen Clemens,45,,STL,QB,28,3,3,48,91,546,2,1,6,37,1,1,0,0,0,38,40.5,36.5
Riley Cooper,98,,PHI,WR,24,16,3,0,0,0,0,0,0,0,0,35,16,315,1,38,56.5,45.5
Delanie Walker,36,,SFO,TE,27,15,7,0,0,0,0,0,3,5,0,35,19,198,3,38,59.8,46.8
Keiland Williams,79,,DET,RB,25,15,0,0,0,0,0,0,58,195,2,8,8,62,0,38,47.7,39.7
Jacoby Ford,100,,OAK,WR,24,8,3,0,0,0,0,0,4,31,0,33,19,279,1,37,63.5,49.5
Earnest Graham,80,,TAM,RB,31,7,2,0,0,0,0,0,37,206,0,31,26,163,0,37,68.4,48.9
Louis Murphy,99,,OAK,WR,24,11,1,0,0,0,0,0,6,69,1,33,15,241,0,37,55.0,44.5
Jerricho Cotchery,101,,PIT,WR,29,13,0,0,0,0,0,0,1,3,0,30,16,237,2,36,55.0,44.0
Knowshon Moreno,81,,DEN,RB,24,7,2,0,0,0,0,0,37,179,0,15,11,101,1,36,50.5,38.5
Seneca Wallace,46,,CLE,QB,31,6,3,55,107,567,2,2,7,70,0,1,1,21,0,36,41.3,37.3
Leon Washington,82,,SEA,RB,29,16,1,0,0,0,0,0,53,248,1,14,10,48,0,36,47.6,38.6
Jarett Dillard,102,,JAX,WR,26,14,5,0,0,0,0,0,0,0,0,50,29,292,1,35,66.7,48.7
Tashard Choice,83,,3TM,RB,27,13,1,0,0,0,0,0,57,152,1,30,19,124,0,34,55.6,37.1
Todd Heap,38,,ARI,TE,31,10,4,0,0,0,0,0,0,0,0,36,24,283,1,34,61.3,46.3
Chad Johnson,103,,NWE,WR,33,15,3,0,0,0,0,0,0,0,0,32,15,276,1,34,51.6,41.1
Lance Kendricks,37,,STL,TE,23,15,10,0,0,0,0,0,1,-8,0,58,28,352,0,34,64.9,47.4
James Casey,85,,HOU,RB,27,14,7,0,0,0,0,0,1,11,0,24,18,260,1,33,54.1,42.1
Justin Forsett,84,,SEA,RB,26,16,0,0,0,0,0,0,46,145,1,34,23,128,0,33,62.3,44.8
Jordan Norwood,104,,CLE,WR,25,14,4,0,0,0,0,0,0,0,0,34,23,268,1,33,58.3,43.3
Matt Willis,105,,DEN,WR,27,16,0,0,0,0,0,0,0,0,0,36,18,267,1,33,52.7,39.7
Mewelde Moore,86,,PIT,RB,29,12,0,0,0,0,0,0,22,157,0,14,11,104,1,32,48.1,35.6
Naaman Roosevelt,106,,BUF,WR,24,10,0,0,0,0,0,0,0,0,0,26,16,257,1,32,50.7,39.7
Jonathan Baldwin,107,,KAN,WR,22,11,3,0,0,0,0,0,0,0,0,52,21,254,1,31,55.4,41.9
Patrick Crayton,109,,SDG,WR,32,14,1,0,0,0,0,0,0,0,0,34,23,248,1,31,55.8,40.3
Derek Hagan,108,,2TM,WR,27,10,3,0,0,0,0,0,0,0,0,42,24,252,1,31,58.2,43.2
Leonard Pope,39,,KAN,TE,28,16,10,0,0,0,0,0,0,0,0,34,24,247,1,31,57.7,42.7
Brian Leonard,87,,CIN,RB,27,13,0,0,0,0,0,0,17,85,0,31,22,210,0,30,54.5,40.5
Mike Williams,110,,SEA,WR,27,12,10,0,0,0,0,0,0,0,0,38,18,236,1,30,50.6,38.6
Jed Collins,88,,NOR,RB,25,16,11,0,0,0,0,0,4,4,2,14,11,50,2,29,40.4,34.9
Ted Ginn,112,,SFO,WR,26,14,3,0,0,0,0,0,8,68,0,33,19,220,0,29,62.8,50.3
Andrew Hawkins,113,,CIN,WR,25,13,0,0,0,0,0,0,5,25,0,34,23,263,0,29,54.8,40.3
Donald Jones,111,,BUF,WR,24,8,7,0,0,0,0,0,1,2,0,46,23,231,1,29,55.3,40.8
Caleb Hanie,47,,CHI,QB,26,6,4,51,102,613,3,9,13,98,0,0,0,0,0,28,39.8,36.3
Josh Morgan,115,,SFO,WR,26,5,5,0,0,0,0,0,0,0,0,20,15,220,1,28,46.0,35.5
Ryan Torain,89,,WAS,RB,25,8,4,0,0,0,0,0,59,200,1,9,6,23,0,28,36.8,30.3
Chastin West,114,,JAX,WR,24,12,1,0,0,0,0,0,0,0,0,27,13,163,2,28,44.3,34.8
Joe McKnight,91,,NYJ,RB,23,15,0,0,0,0,0,0,43,134,0,18,13,139,0,27,50.8,36.8
Randy McMichael,40,,SDG,TE,32,16,14,0,0,0,0,0,0,0,0,44,30,271,0,27,60.1,42.1
Tyler Palko,48,,KAN,QB,28,6,4,80,134,796,2,7,5,15,0,0,0,0,0,27,36.8,33.3
Greg Salas,116,,STL,WR,23,6,0,0,0,0,0,0,1,8,0,38,27,264,0,27,55.7,37.7
Derrick Ward,90,,HOU,RB,31,12,1,0,0,0,0,0,45,154,2,1,0,0,0,27,30.4,27.4
Eddie Royal,117,,DEN,WR,25,12,8,0,0,0,0,0,7,48,0,50,19,155,1,26,54.3,41.8
Kerry Collins,50,,IND,QB,39,3,3,48,98,481,2,1,2,-1,0,0,0,0,0,25,27.1,22.1
Deji Karim,93,,JAX,RB,25,12,0,0,0,0,0,0,63,130,0,19,14,120,0,25,44.5,31.0
Le'Ron McClain,92,,KAN,RB,27,16,10,0,0,0,0,0,15,51,1,22,14,82,1,25,39.3,32.3
Josh McCown,49,,CHI,QB,32,3,2,35,55,414,2,4,12,68,0,0,0,0,0,25,31.4,27.4
Austin Pettis,118,,STL,WR,23,12,3,0,0,0,0,0,1,-6,0,48,27,256,0,25,54.0,36.5
Anthony Armstrong,119,,WAS,WR,28,14,2,0,0,0,0,0,2,19,0,27,7,103,2,24,34.2,27.7
Jacob Tamme,41,,IND,TE,26,16,5,0,0,0,0,0,0,0,0,31,19,177,1,24,45.7,33.2
Darrel Young,94,,WAS,RB,24,13,8,0,0,0,0,0,6,33,1,19,15,146,0,24,41.9,31.4
Zach Miller,42,,SEA,TE,26,15,15,0,0,0,0,0,0,0,0,44,25,233,0,23,51.3,35.8
Craig Stevens,43,,TEN,TE,27,15,11,0,0,0,0,0,0,0,0,14,9,166,1,23,34.6,27.1
Chester Taylor,95,,ARI,RB,32,12,1,0,0,0,0,0,20,77,1,24,14,91,0,23,36.8,29.8
Curtis Brinkley,96,,SDG,RB,26,10,1,0,0,0,0,0,30,101,1,9,7,41,0,22,32.2,25.7
A.J. Feeley,51,,STL,QB,34,5,3,53,97,548,1,2,3,4,0,0,0,0,0,22,25.8,21.3
Clay Harbor,44,,PHI,TE,24,16,3,0,0,0,0,0,0,0,0,19,13,163,1,22,38.3,28.8
Anthony Dixon,97,,SFO,RB,24,16,0,0,0,0,0,0,29,87,2,1,1,6,0,21,22.3,21.8
T.J. Houshmandzadeh,120,,OAK,WR,34,9,0,0,0,0,0,0,0,0,0,19,11,146,1,21,34.6,26.1
Ronnie Brown,99,,PHI,RB,30,16,2,0,0,0,0,0,42,136,1,2,0,0,0,20,22.1,18.6
Jacob Hester,98,,SDG,RB,26,16,3,0,0,0,0,0,28,90,0,18,12,48,1,20,30.8,23.8
Alex Smith,45,,CLE,TE,29,14,4,0,0,0,0,0,0,0,0,25,14,131,1,19,36.1,26.1
Braylon Edwards,123,,SFO,WR,28,9,5,0,0,0,0,0,0,0,0,34,15,181,0,18,36.1,25.6
Leonard Hankerson,122,,WAS,WR,23,4,2,0,0,0,0,0,0,0,0,20,13,163,0,18,34.3,24.8
Alfonso Smith,100,,ARI,RB,24,15,0,0,0,0,0,0,30,102,1,5,3,21,0,18,24.3,19.8
Steve Smith,121,,PHI,WR,26,9,1,0,0,0,0,0,0,0,0,20,11,124,1,18,31.9,22.9
Jesse Holley,125,,DAL,WR,27,16,0,0,0,0,0,0,0,0,0,7,7,169,0,17,26.9,20.4
Josh Johnson,52,,TAM,QB,25,9,1,19,36,246,1,2,11,67,0,2,0,0,0,17,18.0,17.5
Ricardo Lockette,127,,SEA,WR,25,2,0,0,0,0,0,0,0,0,0,4,2,105,1,17,21.5,17.5
Derrick Mason,124,,2TM,WR,37,12,2,0,0,0,0,0,0,0,0,35,19,170,0,17,39.0,26.5
Kevin Ogletree,126,,DAL,WR,24,14,1,0,0,0,0,0,2,3,0,26,15,164,0,17,34.2,23.2
Matt Spaeth,46,,CHI,TE,28,15,8,0,0,0,0,0,0,0,0,11,7,50,2,17,24.0,20.5
Dion Lewis,101,,PHI,RB,21,15,0,0,0,0,0,0,23,102,1,1,1,-3,0,16,19.4,15.4
John Phillips,128,,DAL,WR,24,16,7,0,0,0,0,0,0,0,0,18,15,101,1,16,34.1,23.6
Phillip Tanner,102,,DAL,RB,23,9,0,0,0,0,0,0,22,76,1,2,2,19,0,16,17.5,16.5
Patrick Turner,129,,NYJ,WR,24,15,1,0,0,0,0,0,0,0,0,15,8,96,1,16,23.6,19.6
Travis Beckum,47,,NYG,TE,24,13,0,0,0,0,0,0,0,0,0,10,5,93,1,15,20.3,17.8
Jamaal Charles,103,,KAN,RB,25,2,1,0,0,0,0,0,12,83,0,6,5,9,1,15,19.7,16.7
Lex Hilliard,106,,MIA,RB,27,16,4,0,0,0,0,0,16,41,1,7,5,49,0,15,20.0,17.5
Bryant Johnson,130,,HOU,WR,30,16,0,0,0,0,0,0,1,1,0,12,6,90,1,15,21.1,18.1
David Johnson,105,,PIT,RB,24,16,16,0,0,0,0,0,0,0,0,14,12,91,1,15,27.1,21.1
Anthony McCoy,49,,SEA,TE,24,16,9,0,0,0,0,0,0,0,0,24,13,146,0,15,30.6,21.1
Bruce Miller,104,,SFO,RB,24,15,8,0,0,0,0,0,4,8,0,15,11,83,1,15,25.6,19.6
Ovie Mughelli,108,,ATL,RB,31,7,5,0,0,0,0,0,2,1,0,8,4,25,2,15,18.6,16.6
Brandon Myers,48,,OAK,TE,26,16,7,0,0,0,0,0,0,0,0,27,16,151,0,15,34.1,23.1
Steve Slaton,107,,2TM,RB,25,6,0,0,0,0,0,0,24,84,1,4,3,3,0,15,17.7,16.2
Mike Sims-Walker,131,,2TM,WR,27,6,4,0,0,0,0,0,0,0,0,33,12,150,0,15,30.0,21.0
Charlie Whitehurst,53,,SEA,QB,29,3,2,27,56,298,1,1,4,13,0,0,0,0,0,15,15.2,14.2
David Anderson,133,,2TM,WR,28,6,0,0,0,0,0,0,0,0,0,16,7,79,1,14,20.9,17.4
Terrence Austin,134,,WAS,WR,23,13,0,0,0,0,0,0,0,0,0,26,12,137,0,14,28.2,18.7
Martellus Bennett,50,,DAL,TE,24,14,7,0,0,0,0,0,0,0,0,26,17,144,0,14,34.4,22.9
Jake Delhomme,54,,HOU,QB,36,1,0,18,28,211,1,0,0,0,0,0,0,0,0,14,11.9,11.4
Jamie Harper,111,,TEN,RB,22,13,0,0,0,0,0,0,17,44,1,6,4,32,0,14,17.1,14.6
Jeremiah Johnson,109,,DEN,RB,24,8,0,0,0,0,0,0,14,77,0,9,7,62,0,14,20.9,17.4
Stephen McGee,55,,DAL,QB,26,1,0,24,38,182,1,0,4,28,0,0,0,0,0,14,14.1,14.1
Bear Pascoe,52,,NYG,TE,25,16,11,0,0,0,0,0,0,0,0,16,12,136,0,14,28.6,19.6
Logan Paulsen,51,,WAS,TE,24,16,6,0,0,0,0,0,0,0,0,19,11,138,0,14,27.8,19.3
Michael Robinson*,132,,SEA,WR,28,14,4,0,0,0,0,0,4,7,0,14,9,74,1,14,22.6,17.6
Brandon Saine,110,,GNB,RB,23,8,0,0,0,0,0,0,18,69,0,12,10,69,0,14,23.8,18.8
Lorenzo Booker,112,,MIN,RB,27,15,0,0,0,0,0,0,13,52,0,14,8,82,0,13,19.9,14.4
Jonathan Dwyer,113,,PIT,RB,22,7,0,0,0,0,0,0,16,123,0,1,1,6,0,13,16.9,13.4
Rob Housler,53,,ARI,TE,23,12,2,0,0,0,0,0,0,0,0,26,12,133,0,13,27.8,18.3
Mossis Madu,114,,TAM,RB,24,9,0,0,0,0,0,0,15,55,0,12,10,72,0,13,22.7,17.7
Michael Palmer,54,,ATL,TE,23,16,2,0,0,0,0,0,0,0,0,16,10,72,1,13,23.2,18.2
Greg Camarillo,135,,MIN,WR,29,13,0,0,0,0,0,0,0,0,0,24,9,121,0,12,24.1,16.6
Spencer Larsen,115,,DEN,RB,27,16,6,0,0,0,0,0,14,44,0,9,9,76,0,12,21.0,16.5
Donald Lee,56,,CIN,TE,31,9,4,0,0,0,0,0,0,0,0,13,11,115,0,12,25.5,17.0
Dante Rosario,55,,2TM,TE,27,16,3,0,0,0,0,0,0,0,0,11,7,117,0,12,21.7,15.2
Shane Vereen,116,,NWE,RB,22,5,0,0,0,0,0,0,15,57,1,0,0,0,0,12,11.7,11.7
Donnie Avery,139,,TEN,WR,27,8,0,0,0,0,0,0,0,0,0,11,3,45,1,11,13.5,12.0
John Conner,117,,NYJ,RB,24,16,8,0,0,0,0,0,13,44,1,5,2,9,0,11,13.3,12.3
Terrance Copper,136,,KAN,WR,29,16,2,0,0,0,0,0,0,0,0,12,8,114,0,11,22.4,15.4
Domenik Hixon,137,,NYG,WR,27,2,0,0,0,0,0,0,0,0,0,6,4,50,1,11,15.0,13.0
Sam Hurd,138,,CHI,WR,26,12,0,0,0,0,0,0,0,0,0,15,8,109,0,11,21.4,13.9
Sammy Morris,118,,DAL,RB,34,3,0,0,0,0,0,0,28,98,0,7,5,13,0,11,16.1,13.6
John Clay,120,,PIT,RB,23,2,0,0,0,0,0,0,10,41,1,0,0,0,0,10,10.1,10.1
Colin Cochart,57,,CIN,TE,24,10,3,0,0,0,0,0,0,0,0,9,5,44,1,10,15.4,12.9
Tom Crabtree,59,,GNB,TE,26,16,9,0,0,0,0,0,0,0,0,8,6,38,1,10,15.8,12.8
Taiwan Jones,121,,OAK,RB,23,10,0,0,0,0,0,0,16,73,0,3,2,25,0,10,11.8,10.8
Vonta Leach*+,119,,BAL,RB,30,16,16,0,0,0,0,0,12,35,0,27,15,69,0,10,25.4,17.9
Zach Miller,58,,JAX,TE,27,4,0,0,0,0,0,0,0,0,0,7,4,42,1,10,14.2,12.2
Jerheme Urban,140,,KAN,WR,31,6,1,0,0,0,0,0,1,7,0,13,4,35,1,10,14.2,12.2
Josh Baker,123,,NYJ,RB,25,11,0,0,0,0,0,0,0,0,0,4,3,27,1,9,11.7,10.2
Ramses Barden,141,,NYG,WR,25,8,0,0,0,0,0,0,0,0,0,19,9,94,0,9,18.4,13.9
Bernard Berrian,143,,MIN,WR,31,5,1,0,0,0,0,0,0,0,0,23,7,91,0,9,16.1,12.6
Richie Brockel,125,,CAR,RB,25,11,2,0,0,0,0,0,3,12,1,3,3,13,0,9,11.5,10.0
Keary Colbert,146,,KAN,WR,29,7,0,0,0,0,0,0,0,0,0,12,9,89,0,9,17.4,12.4
Kevin Faulk,122,,NWE,RB,35,7,3,0,0,0,0,0,17,57,0,9,7,34,0,9,16.1,12.6
Daniel Graham,62,,TEN,TE,33,16,7,0,0,0,0,0,0,0,0,5,2,25,1,9,10.5,9.5
Chad Hall,142,,PHI,WR,25,7,0,0,0,0,0,0,3,13,0,9,3,20,1,9,12.3,10.8
Greg Jones,124,,JAX,RB,30,16,9,0,0,0,0,0,2,7,1,9,4,19,0,9,12.6,10.6
Weslye Saunders,61,,PIT,TE,22,16,6,0,0,0,0,0,0,0,0,8,4,29,1,9,12.9,10.9
Cecil Shorts,144,,JAX,WR,24,10,0,0,0,0,0,0,0,0,0,12,2,30,1,9,11.0,10.0
Luke Stocker,60,,TAM,TE,23,14,9,0,0,0,0,0,0,0,0,17,12,92,0,9,21.2,15.2
Eric Weems,145,,ATL,WR,26,16,2,0,0,0,0,0,0,0,0,14,11,90,0,9,20.0,14.5
John Gilmore,63,,NOR,TE,32,14,4,0,0,0,0,0,0,0,0,6,3,20,1,8,11.0,9.5
Michael Hoomanawanui,127,,STL,RB,23,8,8,0,0,0,0,0,0,0,0,13,7,83,0,8,15.3,11.8
Henry Hynoski,126,,NYG,RB,23,11,4,0,0,0,0,0,0,0,0,16,12,83,0,8,20.3,14.3
Ruvell Martin,147,,BUF,WR,29,14,0,0,0,0,0,0,0,0,0,16,7,82,0,8,15.2,11.7
Cameron Morrah,64,,SEA,TE,24,9,4,0,0,0,0,0,1,1,0,13,6,74,0,8,13.5,10.5
Anthony Sherman,128,,ARI,RB,23,15,7,0,0,0,0,0,1,3,0,9,8,72,0,8,15.5,11.5
Billy Bajema,65,,STL,TE,29,16,12,0,0,0,0,0,0,0,0,14,9,71,0,7,16.1,11.6
Brandon Banks,149,,WAS,WR,24,16,0,1,1,49,1,0,1,1,0,1,1,10,0,7,4.6,0.6
Rock Cartwright,130,,OAK,RB,32,15,0,0,0,0,0,0,4,45,0,6,4,24,0,7,10.9,8.9
Chris Cooley,66,,WAS,TE,29,5,5,0,0,0,0,0,2,3,0,13,8,65,0,7,14.8,10.8
Lee Evans,148,,BAL,WR,30,9,2,0,0,0,0,0,0,0,0,26,4,74,0,7,11.4,9.4
Ahmard Hall,129,,TEN,RB,32,12,7,0,0,0,0,0,6,24,0,14,9,46,0,7,15.5,10.5
DuJuan Harris,131,,JAX,RB,23,5,0,0,0,0,0,0,9,42,0,2,1,4,0,7,5.6,5.1
Richard Bartel,57,,ARI,QB,28,2,0,10,22,86,1,1,1,9,0,0,0,0,0,6,7.3,7.3
Charlie Batch,60,,PIT,QB,37,4,1,15,24,208,0,1,3,-2,0,0,0,0,0,6,7.1,7.1
Colin Cloherty,69,,JAX,TE,24,4,1,0,0,0,0,0,0,0,0,8,4,57,0,6,15.7,13.7
Rashied Davis,150,,DET,WR,32,11,0,0,0,0,0,0,0,0,0,5,4,63,0,6,10.3,8.3
Bruce Gradkowski,56,,CIN,QB,28,2,0,8,18,109,1,1,3,1,0,0,0,0,0,6,7.5,7.5
Matt Leinart,58,,HOU,QB,28,2,1,10,13,57,1,0,1,-1,0,0,0,0,0,6,6.2,6.2
Luke McCown,59,,JAX,QB,30,4,2,30,56,296,0,4,7,23,0,0,0,0,0,6,9.1,8.1
Brit Miller,132,,STL,RB,25,12,1,0,0,0,0,0,5,14,0,3,3,41,0,6,8.5,7.0
Matthew Mulligan,68,,NYJ,TE,26,16,9,0,0,0,0,0,0,0,0,9,5,58,0,6,10.8,8.3
Ryan Taylor,67,,GNB,TE,24,15,0,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Armando Allen,136,,CHI,RB,22,2,0,0,0,0,0,0,15,48,0,1,0,0,0,5,4.8,4.8
Danny Amendola,156,,STL,WR,26,1,1,0,0,0,0,0,0,0,0,6,5,45,0,5,9.0,6.0
Deon Butler,152,,SEA,WR,25,5,0,0,0,0,0,0,0,0,0,7,6,51,0,5,11.1,8.1
Tyler Clutts,153,,CHI,WR,27,16,8,0,0,0,0,0,0,0,0,10,8,48,0,5,12.3,7.8
Brody Eldridge,72,,IND,TE,24,13,8,0,0,0,0,0,0,0,0,10,9,45,0,5,13.5,9.0
Jerome Felton,135,,2TM,RB,25,14,3,0,0,0,0,0,3,10,0,7,4,40,0,5,9.0,7.0
Stefan Logan,134,,DET,RB,30,16,1,0,0,0,0,0,9,32,0,1,1,19,0,5,3.1,-0.4
Erik Lorig,133,,TAM,RB,25,16,7,0,0,0,0,0,0,0,0,9,6,53,0,5,11.3,8.3
Jake O'Connell,70,,KAN,TE,26,8,4,0,0,0,0,0,0,0,0,12,7,52,0,5,12.2,8.7
Zach Potter,71,,JAX,TE,25,15,7,0,0,0,0,0,0,0,0,7,5,50,0,5,10.0,7.5
Chris Redman,61,,ATL,QB,34,5,0,18,28,188,0,1,5,-6,0,0,0,0,0,5,5.9,5.9
Matt Slater*,155,,NWE,WR,26,16,3,0,0,0,0,0,0,0,0,3,1,46,0,5,5.1,4.1
Sammie Stroughter,151,,TAM,WR,25,6,0,0,0,0,0,0,0,0,0,7,4,52,0,5,8.7,6.2
LaQuan Williams,154,,BAL,WR,23,12,0,0,0,0,0,0,0,0,0,12,4,46,0,5,7.6,4.6
Kyle Boller,62,,OAK,QB,30,2,1,15,28,161,0,3,9,38,0,0,0,0,0,4,5.7,4.2
Stephen Burton,161,,MIN,WR,22,3,0,0,0,0,0,0,0,0,0,3,2,38,0,4,5.8,4.8
Mike Caussin,74,,BUF,TE,24,6,2,0,0,0,0,0,0,0,0,6,5,41,0,4,9.1,6.6
Jeff Cumberland,77,,NYJ,TE,24,3,0,0,0,0,0,0,0,0,0,5,2,35,0,4,5.5,4.5
Julian Edelman,157,,NWE,WR,25,13,0,0,0,0,0,0,4,8,0,9,4,34,0,4,12.7,9.2
Tony Fiammetta,138,,DAL,RB,25,10,6,0,0,0,0,0,4,4,0,5,3,39,0,4,7.3,5.8
Jerome Harrison,137,,DET,RB,28,4,0,0,0,0,0,0,14,41,0,2,1,3,0,4,5.4,4.9
Will Heller,73,,DET,TE,30,16,7,0,0,0,0,0,0,0,0,12,6,42,0,4,10.2,7.2
Owen Marecic,141,,CLE,RB,23,14,4,0,0,0,0,0,4,8,0,7,5,31,0,4,8.4,5.4
Jerious Norwood,140,,STL,RB,28,9,0,0,1,0,0,1,24,61,0,1,0,0,0,4,5.1,5.1
Kassim Osgood,158,,JAX,WR,31,12,2,0,0,0,0,0,0,0,0,11,5,42,0,4,9.2,6.7
Montell Owens*,139,,JAX,RB,27,13,0,0,0,0,0,0,10,39,0,3,2,2,0,4,6.1,5.1
Zack Pianalto,75,,TAM,TE,22,13,0,0,0,0,0,0,0,0,0,5,4,40,0,4,8.0,6.0
Taylor Price,159,,2TM,WR,24,5,0,0,0,0,0,0,0,0,0,4,2,39,0,4,5.9,4.9
Andrew Quarless,76,,GNB,TE,23,10,2,0,0,0,0,0,0,0,0,4,3,36,0,4,6.6,5.1
DeMarco Sampson,163,,ARI,WR,26,12,0,0,0,0,0,0,0,0,0,8,3,36,0,4,6.6,5.1
Owen Schmitt,142,,PHI,RB,26,16,5,0,0,0,0,0,4,6,0,7,3,32,0,4,6.8,5.3
Chansi Stuckey,160,,ARI,WR,28,9,0,0,0,0,0,0,0,0,0,8,4,39,0,4,7.4,4.9
Devin Thomas,162,,NYG,WR,25,16,0,0,0,0,0,0,0,0,0,3,3,37,0,4,6.7,5.2
Johnny White,143,,BUF,RB,23,12,0,0,0,0,0,0,12,38,0,4,1,-3,0,4,4.5,4.0
Adrian Arrington,166,,NOR,WR,26,4,0,0,0,0,0,0,0,0,0,3,2,31,0,3,5.1,4.1
Anthony Becht,81,,KAN,TE,34,9,5,0,0,0,0,0,0,0,0,4,3,26,0,3,5.6,4.1
Kevin Brock,80,,BUF,TE,25,2,0,0,0,0,0,0,0,0,0,2,2,27,0,3,4.7,3.7
Jordan Cameron,78,,CLE,TE,23,8,2,0,0,0,0,0,0,0,0,13,6,33,0,3,9.3,6.3
Mark Clayton,172,,STL,WR,29,2,1,0,0,0,0,0,0,0,0,4,3,26,0,3,5.6,4.1
Jim Dray,82,,ARI,TE,25,10,0,0,0,0,0,0,0,0,0,5,2,25,0,3,4.5,3.5
Kris Durham,167,,SEA,WR,23,3,0,0,0,0,0,0,0,0,0,4,3,30,0,3,6.0,4.5
Quinn Johnson,145,,TEN,RB,25,4,1,0,0,0,0,0,0,0,0,3,3,30,0,3,6.0,4.5
Jon Kitna,63,,DAL,QB,39,3,0,6,10,87,1,2,3,-2,0,0,0,0,0,3,5.3,5.3
J.P. Losman,64,,MIA,QB,30,2,0,6,10,60,0,0,2,1,0,0,0,0,0,3,2.0,1.5
Marc Mariani,169,,TEN,WR,24,16,0,0,0,0,0,0,1,4,0,12,5,24,0,3,13.3,10.3
Carlton Mitchell,165,,CLE,WR,23,11,0,0,0,0,0,0,0,0,0,4,3,31,0,3,6.1,4.6
Niles Paul,164,,WAS,WR,22,13,2,0,0,0,0,0,1,7,0,5,2,25,0,3,5.2,4.2
Bilal Powell,148,,NYJ,RB,23,2,0,0,0,0,0,0,13,21,0,1,1,7,0,3,3.3,2.3
Brian Robiskie,173,,CLE,WR,24,6,2,0,0,0,0,0,0,0,0,9,3,25,0,3,5.5,4.0
Da'Rel Scott,146,,NYG,RB,23,11,0,0,0,0,0,0,5,16,0,2,2,13,0,3,4.4,2.9
Kory Sperry,79,,SDG,TE,26,16,4,0,0,0,0,0,0,0,0,5,1,32,0,3,4.2,3.7
Manase Tonga,144,,OAK,RB,27,11,3,0,0,0,0,0,1,12,0,4,3,18,0,3,6.0,4.5
Tiquan Underwood,168,,NWE,WR,24,6,0,0,0,0,0,0,0,0,0,6,3,30,0,3,6.0,4.5
Lawrence Vickers,147,,HOU,RB,28,14,1,0,0,0,0,0,1,0,0,8,4,29,0,3,6.9,4.9
Bryan Walters,170,,SDG,WR,24,4,0,0,0,0,0,0,0,0,0,4,3,27,0,3,5.7,4.2
Ryan Whalen,171,,CIN,WR,22,4,0,0,0,0,0,0,0,0,0,5,4,27,0,3,6.7,4.7
Brock Bolen,150,,JAX,RB,26,13,0,0,0,0,0,0,2,14,0,5,2,6,0,2,4.0,3.0
Thomas Clayton,155,,CLE,RB,27,3,0,0,0,0,0,0,8,12,0,1,1,3,0,2,2.5,2.0
