 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.9,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Javon Walker,96,,GNB,WR,24,15,2,0,0,0,0,0,1,11,0,50,23,319,1,39,64.5,49.5
Scotty Anderson,98,,DET,WR,23,16,4,0,0,0,0,0,0,0,0,56,25,322,1,38,65.7,49.7
Kevin Kasper,99,,3TM,WR,25,13,4,0,0,0,0,0,3,19,0,24,15,180,3,38,55.4,44.4
Kelly Campbell,100,,MIN,WR,22,6,2,0,0,0,0,0,1,11,0,32,13,176,3,37,52.2,42.2
John Davis,25,,CHI,TE,29,10,8,0,0,0,0,0,0,0,0,33,20,193,3,37,60.3,47.3
Rickey Dudley,26,,TAM,TE,30,14,3,0,0,0,0,0,0,0,0,26,16,192,3,37,56.2,45.2
Pete Mitchell,27,,JAX,TE,31,16,11,0,0,0,0,0,0,0,0,36,25,246,2,37,64.6,49.1
Michael Wiley,66,,DAL,RB,24,16,1,0,0,0,0,0,22,168,1,29,13,144,0,37,56.2,43.7
Mark Campbell,28,,CLE,TE,27,16,16,0,0,0,0,0,0,0,0,46,25,179,3,36,63.9,48.4
Olandis Gary,67,,DEN,RB,27,13,2,0,0,0,0,0,37,147,1,20,18,148,0,36,59.5,44.5
Danny Wuerffel,46,,WAS,QB,28,7,4,58,92,719,3,6,10,76,0,0,0,0,0,36,44.4,40.4
Robert Edwards,68,,MIA,RB,28,12,0,0,0,0,0,0,20,107,1,23,18,126,1,35,59.3,44.3
David Garrard,47,,JAX,QB,24,4,1,23,46,231,1,2,25,139,2,0,0,0,0,35,39.6,36.1
Tony McGee,29,,DAL,TE,31,16,16,0,0,0,0,0,0,0,0,30,23,294,1,35,61.4,46.9
Jay Riemersma,30,,BUF,TE,29,16,15,0,0,0,0,0,0,0,0,48,32,350,0,35,70.0,51.0
Richie Anderson,69,,NYJ,RB,31,16,14,0,1,0,0,0,5,27,0,56,45,257,1,34,82.4,56.9
Terance Mathis,101,,PIT,WR,35,16,0,0,0,0,0,0,0,0,0,40,23,218,2,34,59.8,45.3
Chris Doering,102,,WAS,WR,29,15,3,0,1,0,0,0,0,0,0,42,18,192,2,33,53.7,41.2
Robert Holcombe,71,,TEN,RB,27,8,0,0,0,0,0,0,47,242,0,11,10,91,0,33,45.8,37.3
Eric Parker,103,,SDG,WR,23,9,2,0,0,0,0,0,0,0,0,30,17,268,1,33,52.8,41.3
Matt Schobel,31,,CIN,TE,24,16,10,0,0,0,0,0,0,0,0,36,27,212,2,33,63.2,46.7
Mack Strong,70,,SEA,RB,31,16,12,0,0,0,0,0,23,94,0,32,22,120,2,33,58.4,44.4
Brian Westbrook,72,,PHI,RB,23,15,3,1,1,25,1,0,46,193,0,13,9,86,0,33,43.9,35.4
Willie Jackson,105,,2TM,WR,31,12,2,0,0,0,0,0,0,0,0,53,25,257,1,32,58.7,42.2
MarTay Jenkins,106,,ARI,WR,27,8,1,0,0,0,0,0,3,6,0,43,21,250,1,32,61.6,48.1
Eric Johnson,104,,SFO,WR,23,12,10,0,0,0,0,0,0,0,0,65,36,321,0,32,71.1,50.1
Joel Makovicka,73,,ARI,RB,27,12,1,0,0,0,0,0,5,54,0,19,15,81,3,32,46.5,39.0
Quentin McCord,107,,ATL,WR,24,9,0,0,0,0,0,0,0,0,0,20,11,253,1,31,45.3,36.8
David Terrell,108,,CHI,WR,23,5,1,0,0,0,0,0,0,0,0,10,9,127,3,31,42.7,35.2
Troy Edwards,110,,STL,WR,25,14,0,0,0,0,0,0,3,21,0,24,18,157,2,30,50.3,37.8
Nick Goings,75,,CAR,RB,24,14,2,0,0,0,0,0,50,188,0,29,18,91,0,30,49.9,36.9
Patrick Johnson,109,,JAX,WR,26,9,6,0,0,0,0,0,1,-9,0,24,9,187,2,30,41.8,34.3
Travis Minor,74,,MIA,RB,23,16,0,0,0,0,0,0,44,180,2,0,0,0,0,30,33.0,30.0
Vinny Testaverde,48,,NYJ,QB,39,5,4,54,83,499,3,3,2,23,0,0,0,0,0,30,35.3,31.3
Fred Beasley,76,,SFO,RB,28,16,14,0,0,0,0,0,26,75,0,32,22,152,1,29,53.7,39.7
JaJuan Dawson,113,,HOU,WR,25,14,2,0,0,0,0,0,0,0,0,39,21,286,0,29,52.1,38.1
Marc Edwards,111,,NWE,WR,28,16,10,0,0,0,0,0,31,96,0,32,23,196,0,29,54.7,39.7
Rob Johnson,49,,TAM,QB,29,6,2,57,88,536,1,2,14,73,0,0,0,0,0,29,32.7,28.7
Darnay Scott,112,,DAL,WR,30,15,1,0,0,0,0,0,1,14,0,35,22,218,1,29,54.2,40.2
Mike Cloud,77,,KAN,RB,27,14,2,0,0,0,0,0,49,115,2,9,6,48,0,28,37.3,31.3
Najeh Davenport,78,,GNB,RB,23,8,0,0,0,0,0,0,39,184,1,9,5,33,0,28,35.2,29.2
Doug Johnson,50,,ATL,QB,25,6,1,37,57,448,2,3,8,16,1,0,0,0,0,28,32.0,27.5
Fred McCrary,79,,SDG,RB,30,16,16,0,0,0,0,0,2,1,0,31,22,96,3,28,49.2,37.7
Boo Williams,32,,NOR,TE,23,16,3,0,0,0,0,0,0,0,0,31,13,143,2,28,44.3,34.8
Zeron Flemister,33,,WAS,TE,26,15,7,0,0,0,0,0,0,0,0,26,10,146,2,27,39.1,30.6
Charles Stackhouse,80,,NYG,RB,22,16,2,0,0,0,0,0,0,0,0,18,13,88,3,27,39.3,32.3
Brandon Bennett,81,,CIN,RB,29,12,0,0,0,0,0,0,33,155,0,25,18,109,0,26,55.4,39.4
Germane Crowell,114,,DET,WR,26,10,5,0,0,0,0,0,0,0,0,47,22,201,1,26,51.1,37.1
Dave Moore,34,,BUF,TE,33,14,5,0,0,0,0,0,0,0,0,24,16,141,2,26,45.1,34.1
Josh Norman,35,,SDG,TE,22,11,1,0,0,0,0,0,0,0,0,25,16,201,1,26,45.1,34.1
Jed Weaver,36,,MIA,TE,26,16,4,0,0,0,0,0,0,0,0,9,6,75,3,26,31.5,28.5
Dwayne Carswell,37,,DEN,TE,30,16,7,0,0,0,0,0,0,0,0,29,21,189,1,25,48.9,35.4
Terrell Fletcher,82,,SDG,RB,29,10,0,0,0,0,0,0,26,128,1,17,10,62,0,25,38.0,30.0
Donald Hayes,115,,NWE,WR,27,12,1,0,0,0,0,0,0,0,0,31,12,133,2,25,40.3,31.3
Jeff Thomason,38,,PHI,TE,33,16,3,0,0,0,0,0,0,0,0,12,10,128,2,25,37.8,29.8
Dan Campbell,40,,NYG,TE,26,16,16,0,0,0,0,0,0,0,0,31,22,175,1,24,48.5,34.5
Dustin Lyman,39,,CHI,TE,26,12,3,0,0,0,0,0,0,0,0,20,14,121,2,24,41.1,31.1
Alan Ricard,84,,BAL,RB,25,16,8,0,0,0,0,0,14,58,2,14,10,60,0,24,39.8,34.8
Aaron Stecker,83,,TAM,RB,27,16,1,0,0,0,0,0,28,174,0,16,13,69,0,24,38.8,27.8
Troy Walters,116,,IND,WR,26,16,1,0,0,0,0,0,2,33,0,25,18,207,0,24,41.5,26.0
Koy Detmer,51,,PHI,QB,29,14,1,19,28,224,2,0,2,4,1,0,0,0,0,23,22.9,22.4
Oronde Gadsden,118,,MIA,WR,31,6,6,0,0,0,0,0,0,0,0,29,16,228,0,23,41.8,30.8
Terry Kirby,86,,OAK,RB,32,6,0,0,1,0,0,0,16,51,0,22,17,115,1,23,53.6,41.1
Stanley Pritchett,85,,CHI,RB,29,16,2,0,0,0,0,0,1,2,0,27,19,165,1,23,44.7,32.2
Chris Walsh,117,,MIN,WR,34,16,3,0,0,0,0,0,0,0,0,19,14,172,1,23,40.2,30.2
Nick Luchey,87,,CIN,RB,25,16,3,0,0,0,0,0,12,59,2,8,7,46,0,23,29.5,26.0
Cedrick Wilson,119,,SFO,WR,24,16,0,0,0,0,0,0,0,0,0,22,15,166,1,23,40.6,30.1
Isaac Byrd,120,,CAR,WR,28,13,3,0,0,0,0,0,1,0,0,31,14,164,1,22,38.9,28.4
Dan Kreider,41,,PIT,TE,25,16,13,0,0,0,0,0,6,16,0,25,18,122,1,22,42.3,29.8
Michael Lewis*+,122,,NOR,WR,31,16,0,0,0,0,0,0,1,15,0,19,8,200,0,22,47.5,37.5
Lorenzo Neal*,88,,CIN,RB,32,16,8,0,0,0,0,0,9,31,0,29,21,133,1,22,46.4,32.9
Michael Westbrook,121,,CIN,WR,30,9,4,0,0,0,0,0,1,1,0,26,8,94,2,22,29.5,25.5
Henry Burris,52,,CHI,QB,27,6,1,18,51,207,3,5,15,104,0,0,0,0,0,21,26.7,21.7
Daniel Graham,124,,NWE,WR,24,12,6,0,0,0,0,0,0,0,0,23,15,150,1,21,39.0,28.5
Ken-Yon Rambo,123,,DAL,WR,24,16,0,0,0,0,0,0,0,0,0,33,14,211,0,21,36.6,25.1
Roland Williams,42,,OAK,TE,27,16,12,0,0,0,0,0,0,0,0,40,27,213,0,21,50.8,33.8
Rock Cartwright,89,,WAS,RB,23,16,0,0,0,0,0,0,3,22,0,13,11,121,1,20,33.8,24.8
Derrick Alexander,125,,MIN,WR,31,8,5,0,0,0,0,0,0,0,0,39,14,134,1,19,36.4,26.4
Mike Green,90,,TEN,RB,26,15,2,0,0,0,0,0,21,71,0,10,7,57,1,19,25.8,22.3
Steve Bush,93,,ARI,RB,28,16,12,0,0,0,0,0,0,0,0,27,19,121,1,18,40.1,27.6
Reuben Droughns,92,,DEN,RB,24,16,0,0,0,0,0,0,4,11,1,7,5,53,1,18,23.4,20.9
Maurice Morris,95,,SEA,RB,23,11,0,0,0,0,0,0,32,153,0,3,3,25,0,18,29.3,24.3
Adrian Peterson,94,,CHI,RB,23,9,0,0,0,0,0,0,19,101,1,4,3,18,0,18,23.9,19.4
Lamont Warren,91,,DET,RB,29,3,1,0,0,0,0,0,6,8,0,12,4,56,2,18,22.4,20.4
Cam Cleeland,44,,NWE,TE,27,12,1,0,0,0,0,0,0,0,0,21,16,112,1,17,36.2,25.2
Tyrone Davis,45,,GNB,TE,30,9,2,0,0,0,0,0,0,0,0,11,9,107,1,17,28.7,21.2
Steve Heiden,96,,CLE,RB,26,16,6,0,0,0,0,0,0,0,0,19,17,105,1,17,36.5,25.0
Ron Johnson,126,,BAL,WR,22,16,4,0,0,0,0,0,0,0,0,26,10,114,1,17,30.4,22.4
Terry Jones,46,,BAL,,23,14,6,0,0,0,0,0,0,0,0,21,11,106,1,17,30.6,22.1
Erron Kinney,43,,TEN,TE,25,15,7,0,0,0,0,0,0,0,0,19,13,173,0,17,33.3,23.8
Brandon Manumaleuna,129,,STL,WR,22,16,10,0,0,0,0,0,0,0,0,14,8,106,1,17,27.6,20.6
Nate Poole,128,,ARI,WR,25,5,1,0,0,0,0,0,0,0,0,22,13,108,1,17,32.8,23.3
Tim Rattay,53,,SFO,QB,25,4,0,26,43,232,2,0,5,0,0,0,0,0,0,17,16.3,15.3
Dedric Ward,127,,MIA,WR,28,16,1,0,0,0,0,0,0,0,0,39,19,172,0,17,38.7,25.7
James Fenderson,97,,NOR,RB,26,16,1,0,0,0,0,0,13,65,1,10,6,38,0,16,21.8,18.3
Reggie Kelly,47,,ATL,TE,25,16,16,0,0,0,0,0,0,0,0,20,14,162,0,16,33.2,23.2
Kris Mangum,48,,CAR,TE,29,16,8,0,0,0,0,0,0,0,0,29,16,159,0,16,34.9,23.9
Larry Foster,131,,DET,WR,26,13,0,0,0,0,0,0,0,0,0,30,14,152,0,15,32.2,22.2
David Givens,130,,NWE,WR,22,12,0,0,0,0,0,0,0,0,0,15,9,92,1,15,23.7,18.7
Patrick Hape,98,,DEN,RB,28,16,0,0,0,0,0,0,0,0,0,14,6,26,2,15,20.6,17.6
Jerald Sowell,99,,NYJ,RB,28,16,0,0,0,0,0,0,1,0,0,13,9,85,1,15,23.5,19.0
James Whalen,49,,DAL,TE,25,16,6,0,0,0,0,0,0,0,0,29,17,152,0,15,35.2,23.7
Gus Frerotte,54,,CIN,QB,31,4,3,44,85,437,1,5,4,22,0,0,0,0,0,14,20.7,16.7
Karl Hankton,133,,CAR,WR,32,16,1,0,0,0,0,0,2,-4,0,17,9,146,0,14,26.2,18.7
Rondell Mealey,100,,GNB,RB,25,3,1,0,0,0,0,0,11,36,1,9,7,45,0,14,21.1,17.6
Scottie Montgomery,134,,DEN,WR,24,15,0,0,0,0,0,0,4,27,0,6,4,51,1,14,17.8,15.8
Jerame Tuman,132,,PIT,WR,26,13,7,0,0,0,0,0,0,0,0,14,4,63,1,14,16.3,14.3
Mark Bruener,52,,PIT,TE,30,12,12,0,0,0,0,0,0,0,0,18,13,66,1,13,25.6,19.1
Cris Carter,136,,MIA,WR,37,5,1,0,0,0,0,0,0,0,0,17,8,66,1,13,20.1,15.6
Chris Fuamatu-Ma'afala,101,,PIT,RB,25,8,0,0,0,0,0,0,23,115,0,3,2,12,0,13,17.7,13.7
John Gilmore,50,,CHI,TE,23,8,4,0,0,0,0,0,0,0,0,14,10,130,0,13,26.0,18.0
Jon Ritchie,102,,OAK,RB,28,16,2,0,0,0,0,0,0,0,0,21,10,66,1,13,22.1,16.6
David Sloan,51,,NOR,TE,30,16,14,0,0,0,0,0,0,0,0,25,12,127,0,13,27.7,18.7
Karl Williams,135,,TAM,WR,31,16,2,0,0,0,0,0,3,-5,0,11,7,77,1,13,26.2,22.7
Derrick Blaylock,105,,KAN,RB,23,12,0,0,0,0,0,0,16,72,0,10,5,47,0,12,16.9,14.4
Danny Farmer,138,,CIN,WR,25,8,1,0,0,0,0,0,0,0,0,15,9,115,0,12,23.5,16.0
Randy Hymes,137,,BAL,WR,23,7,2,0,0,0,0,0,0,0,0,13,6,123,0,12,21.3,15.3
Cecil Martin,104,,PHI,RB,27,16,9,0,0,0,0,0,1,-4,0,22,15,126,0,12,29.7,18.7
Paul Smith,103,,SFO,RB,24,11,0,0,0,0,0,0,18,90,0,8,5,33,0,12,17.3,14.8
Jermaine Wiggins,53,,2TM,TE,27,14,1,0,0,0,0,0,0,0,0,15,10,62,1,12,21.7,16.2
Ricky Williams,106,,IND,RB,24,10,0,0,0,0,0,0,11,35,0,2,1,20,1,12,12.5,12.0
Jarrod Baxter,109,,HOU,RB,23,16,10,0,0,0,0,0,7,14,0,10,5,33,1,11,15.7,13.2
Bryan Johnson,107,,WAS,RB,24,16,12,0,0,0,0,0,1,0,0,19,15,114,0,11,29.4,18.9
John Jones,54,,BAL,TE,27,15,4,0,0,0,0,0,0,0,0,11,6,47,1,11,16.7,13.7
Ahmad Merritt,139,,CHI,WR,25,12,3,0,0,0,0,0,1,5,0,26,14,100,0,11,26.0,14.5
Freddie Mitchell,140,,PHI,WR,24,16,1,0,1,0,0,0,0,0,0,24,12,105,0,11,25.0,15.5
Marcellus Rivers,55,,NYG,TE,24,16,0,0,0,0,0,0,0,0,0,2,2,25,1,11,12.5,11.5
Robert Thomas,108,,DAL,RB,28,15,9,0,0,0,0,0,10,31,0,16,12,80,0,11,23.1,17.1
Damien Anderson,111,,ARI,RB,23,10,1,0,0,0,0,0,24,65,0,7,3,36,0,10,13.1,11.6
Jacquez Green,141,,2TM,WR,26,10,0,0,0,0,0,0,2,9,0,21,5,94,0,10,20.8,17.8
Arnold Jackson,142,,ARI,WR,25,16,0,0,0,0,0,0,0,0,0,9,5,42,1,10,14.2,10.7
Rudi Johnson,110,,CIN,RB,23,7,0,0,0,0,0,0,17,67,0,10,6,34,0,10,16.1,13.1
James Williams,143,,SEA,WR,24,13,2,0,0,0,0,0,0,0,0,20,9,99,0,10,18.9,14.4
Doug Chapman,114,,MIN,RB,25,6,0,0,0,0,0,0,12,89,0,1,0,0,0,9,8.4,7.9
Heath Evans,112,,SEA,RB,24,16,1,0,0,0,0,0,17,53,0,12,8,41,0,9,16.9,12.4
Daryl Jones,144,,NYG,WR,23,13,6,0,0,0,0,0,1,4,0,16,8,90,0,9,16.9,12.4
Randy Jordan,113,,OAK,RB,32,14,0,0,0,0,0,0,3,14,1,4,2,19,0,9,11.3,10.3
David Martin,56,,GNB,TE,23,8,2,0,0,0,0,0,0,0,0,11,8,33,1,9,17.3,13.3
Doug Pederson,55,,GNB,QB,34,16,0,19,28,134,1,0,1,-1,0,0,0,0,0,9,9.3,9.3
Walter Rasby,115,,WAS,RB,30,13,9,0,0,0,0,0,0,0,0,13,9,85,0,9,17.5,13.0
Reggie Swinton,146,,DAL,WR,27,14,0,0,0,0,0,0,1,23,0,10,7,63,0,9,21.1,17.1
Terrence Wilkins,145,,STL,WR,27,13,0,0,0,0,0,0,6,56,0,6,5,31,0,9,12.7,9.2
Trung Canidate,117,,STL,RB,25,16,1,0,0,0,0,0,17,48,0,6,4,31,0,8,11.4,8.9
Todd Collins,57,,KAN,QB,31,3,0,5,6,73,1,0,1,7,0,0,0,0,0,8,7.6,7.6
Omar Easy,116,,KAN,RB,25,7,0,0,0,0,0,0,0,0,0,5,3,23,1,8,11.3,9.8
Randy Fasani,56,,CAR,QB,24,4,1,15,44,171,0,4,18,95,0,0,0,0,0,8,11.3,10.3
Hunter Goodwin,58,,MIN,TE,30,16,6,0,0,0,0,0,0,0,0,6,4,20,1,8,12.0,10.0
Ryan Hannam,61,,SEA,TE,22,15,0,0,0,0,0,0,0,0,0,1,1,16,1,8,8.6,8.1
Shad Meier,59,,TEN,TE,24,12,0,0,0,0,0,0,0,0,0,4,1,17,1,8,8.7,8.2
Mike Roberg,60,,IND,TE,25,12,1,0,0,0,0,0,0,0,0,4,2,17,1,8,9.7,8.7
Darnell Sanders,57,,CLE,TE,23,10,3,0,0,0,0,0,0,0,0,5,3,23,1,8,11.3,9.8
Kevin Swayne,147,,NYJ,WR,27,15,0,0,0,0,0,0,0,0,0,12,5,78,0,8,12.3,9.3
Bill Baber,62,,KAN,TE,23,12,2,0,0,0,0,0,0,0,0,3,2,10,1,7,9.0,8.0
Tim Carter,149,,NYG,WR,23,5,0,0,0,0,0,0,3,28,0,3,2,37,0,7,8.0,6.5
Greg Comella,118,,TEN,RB,27,12,7,0,0,0,0,0,1,0,0,15,10,70,0,7,16.5,11.0
Joe Davenport,63,,IND,TE,26,10,7,0,0,0,0,0,0,0,0,15,8,70,0,7,15.0,11.0
Jabari Holloway,148,,HOU,WR,24,11,7,0,0,0,0,0,0,0,0,10,7,73,0,7,14.3,10.8
Jesse Chatman,120,,SDG,RB,23,10,0,0,0,0,0,0,6,19,0,3,3,44,0,6,9.3,7.8
Rafael Cooper,122,,DET,RB,27,5,0,0,0,0,0,0,12,57,0,3,1,4,0,6,7.1,6.6
Verron Haynes,123,,PIT,RB,23,14,0,0,0,0,0,0,10,51,0,7,3,10,0,6,9.1,7.6
James Jackson,119,,CLE,RB,26,16,0,0,0,0,0,0,12,54,0,6,3,9,0,6,9.3,7.8
Brian Kozlowski,150,,ATL,WR,32,16,2,0,0,0,0,0,0,0,0,9,6,59,0,6,11.9,8.9
Brian Mitchell,121,,PHI,RB,34,16,0,1,1,57,1,0,0,0,0,0,0,0,0,6,10.8,9.3
Justin Swift,64,,SFO,TE,27,16,4,0,0,0,0,0,0,0,0,15,10,63,0,6,16.3,11.3
Fred Baxter,65,,2TM,TE,31,6,3,0,0,0,0,0,0,0,0,8,5,51,0,5,10.1,7.6
Avion Black,151,,HOU,WR,25,11,0,0,0,0,0,0,0,0,0,12,6,52,0,5,16.2,12.2
James Hodgins,124,,STL,RB,25,9,8,0,0,0,0,0,3,7,0,10,9,47,0,5,14.4,9.9
Jermaine Lewis,152,,HOU,WR,28,12,2,0,0,0,0,0,3,8,0,8,2,41,0,5,5.4,2.9
Sammy Morris,125,,BUF,RB,25,16,0,0,0,0,0,0,2,5,0,4,3,48,0,5,8.3,6.8
John Owens,66,,DET,TE,22,15,8,0,0,0,0,0,0,0,0,15,5,49,0,5,9.9,7.4
Aaron Shea,67,,CLE,TE,26,7,3,0,0,0,0,0,0,0,0,8,7,49,0,5,11.9,8.4
Sean Bennett,130,,NYG,RB,27,7,0,0,0,0,0,0,0,0,0,6,5,37,0,4,8.7,6.2
Todd Bouman,59,,MIN,QB,30,1,0,3,6,85,0,0,1,9,0,0,0,0,0,4,3.3,2.3
Shawn Bryson,126,,BUF,RB,26,6,0,0,0,0,0,0,13,35,0,3,1,9,0,4,4.9,3.9
Desmond Clark,68,,MIA,TE,25,11,0,0,0,0,0,0,0,0,0,3,2,42,0,4,6.2,5.2
Jameel Cook,127,,TAM,RB,23,14,1,0,0,0,0,0,0,0,0,6,4,43,0,4,8.3,6.3
Jake Delhomme,58,,NOR,QB,27,4,0,8,10,113,0,0,4,-2,0,0,0,0,0,4,4.3,4.3
Eddie Drummond,157,,DET,WR,22,9,0,0,0,0,0,0,4,38,0,3,2,-3,0,4,10.5,8.5
Jim Finn,129,,IND,RB,26,12,2,0,0,0,0,0,5,8,0,9,6,31,0,4,8.9,4.9
Javin Hunter,153,,BAL,WR,22,12,3,0,0,0,0,0,1,9,0,11,5,35,0,4,8.4,4.9
Charles Johnson,155,,BUF,WR,30,16,0,0,0,0,0,0,0,0,0,5,3,39,0,4,6.9,5.4
Andre King,154,,CLE,WR,29,11,1,0,0,0,0,0,0,0,0,6,5,41,0,4,9.1,6.6
Shaun King,60,,TAM,QB,25,3,1,10,27,80,0,1,4,25,0,0,0,0,0,4,4.7,4.7
Terrelle Smith,128,,NOR,RB,24,16,8,0,0,0,0,0,5,11,0,13,9,30,0,4,12.6,7.6
Jake Soliday,156,,ARI,WR,24,4,0,0,0,0,0,0,0,0,0,8,4,39,0,4,7.9,5.9
Karsten Bailey,159,,GNB,WR,25,7,0,0,0,0,0,0,0,0,0,6,3,26,0,3,5.6,4.1
Phillip Crosby,132,,BUF,RB,26,16,4,0,0,0,0,0,0,0,0,8,4,33,0,3,7.3,5.3
Doug Flutie,63,,SDG,QB,40,1,0,3,11,64,0,0,1,6,0,0,0,0,0,3,3.2,3.2
Cedric James,158,,MIN,WR,23,5,0,0,0,0,0,0,0,0,0,2,1,29,0,3,3.9,3.4
Marcus Knight,160,,OAK,WR,24,16,1,0,0,0,0,0,0,0,0,5,3,26,0,3,4.6,2.1
Chad Morton,134,,NYJ,RB,25,16,0,0,0,0,0,0,4,8,0,5,3,19,0,3,17.2,15.2
Patrick Pass,133,,NWE,RB,25,15,0,0,0,0,0,0,4,27,0,0,0,0,0,3,2.7,2.7
Cory Sauter,62,,CHI,QB,28,1,0,6,9,59,0,0,2,8,0,0,0,0,0,3,3.2,3.2
Daimon Shelton,131,,CHI,RB,30,12,8,0,0,0,0,0,0,0,0,9,7,34,0,3,10.4,6.9
Akili Smith,61,,CIN,QB,27,1,1,12,33,117,0,1,4,5,0,0,0,0,0,3,3.7,3.2
Todd Yoder,69,,TAM,TE,24,16,0,0,0,0,0,0,0,0,0,5,2,26,0,3,4.6,3.6
Robert Baker,163,,MIA,WR,26,10,0,0,0,0,0,0,0,0,0,4,1,17,0,2,2.7,2.2
Reggie Barlow,162,,TAM,WR,29,2,1,0,0,0,0,0,0,0,0,5,3,23,0,2,5.3,3.8
Jason Dunn,71,,KAN,TE,29,11,4,0,0,0,0,0,0,0,0,3,2,16,0,2,3.6,2.6
Travis Jervey,137,,ATL,RB,30,6,0,0,0,0,0,0,10,17,0,0,0,0,0,2,1.2,0.7
Curtis Keaton,136,,NOR,RB,26,6,0,0,0,0,0,0,12,19,0,0,0,0,0,2,1.4,0.9
George Layne,138,,ATL,RB,24,2,0,0,0,0,0,0,1,5,0,2,2,11,0,2,3.1,1.6
Mike Lucky,70,,DAL,TE,27,16,0,0,0,0,0,0,0,0,0,3,1,22,0,2,3.2,2.7
Joe Montgomery,135,,CAR,RB,26,3,0,0,0,0,0,0,7,20,0,0,0,0,0,2,2.0,2.0
Yo Murphy,161,,STL,WR,29,11,1,0,0,0,0,0,0,0,0,6,5,23,0,2,7.3,4.8
Justin Peelle,164,,SDG,WR,23,15,2,0,0,0,0,0,0,0,0,7,3,15,0,2,4.5,3.0
Chris Weinke,64,,CAR,QB,30,6,1,17,38,180,0,3,5,9,0,0,0,0,0,2,5.1,5.1
Chris Baker,72,,NYJ,TE,23,12,1,0,0,0,0,0,0,0,0,3,2,14,0,1,3.4,2.4
Mike Bartrum,75,,PHI,TE,32,16,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Eddie Berlin,165,,TEN,WR,24,16,0,0,0,0,0,0,0,0,0,1,1,14,0,1,2.4,1.9
Joe Burns,146,,BUF,RB,23,10,0,0,0,0,0,0,5,7,0,0,0,0,0,1,0.7,0.7
Nick Davis,168,,MIN,WR,23,15,0,0,0,0,0,0,1,11,0,0,0,0,0,1,-0.9,-2.9
Bryan Gilmore,166,,ARI,WR,24,7,0,0,0,0,0,0,0,0,0,4,1,14,0,1,2.4,1.9
Jay Graham,142,,GNB,RB,27,3,0,0,0,0,0,0,1,3,0,2,2,6,0,1,2.9,1.9
Drew Haddad,167,,IND,WR,24,1,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Lamont Hall,76,,NOR,TE,28,16,1,0,0,0,0,0,0,0,0,3,2,6,0,1,2.6,1.6
Atnaf Harris,169,,HOU,WR,23,1,1,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Frisman Jackson,171,,CLE,WR,23,7,0,0,1,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Delvin Joyce,143,,NYG,RB,24,12,0,0,0,0,0,0,2,2,0,2,1,5,0,1,0.2,-1.8
Chris Luzar,78,,JAX,TE,23,12,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.5,1.0
Fred McAfee*,141,,NOR,RB,34,11,0,0,0,0,0,0,1,11,0,0,0,0,0,1,1.1,1.1
Josh McCown,68,,ARI,QB,23,2,0,7,18,66,0,2,1,20,0,0,0,0,0,1,2.1,1.6
Jason McKie,145,,DAL,RB,22,1,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Eric Metcalf,170,,GNB,WR,34,1,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0.2,-0.3
Matt Murphy,74,,DET,TE,22,3,0,0,0,0,0,0,0,0,0,4,1,8,0,1,1.8,1.3
Neil O'Donnell,67,,TEN,QB,36,4,0,3,5,24,0,0,3,-3,0,0,0,0,0,1,0.7,0.7
Jesse Palmer,66,,NYG,QB,24,2,0,3,4,30,0,0,1,-3,0,0,0,0,0,1,0.9,0.9
J.R. Redmond,144,,NWE,RB,25,9,0,0,0,0,0,0,4,2,0,3,2,5,0,1,2.7,1.7
Detron Smith,139,,IND,RB,28,11,2,0,0,0,0,0,0,0,0,1,1,14,0,1,2.4,1.9
Leonard Stephens,73,,WAS,TE,24,5,0,0,0,0,0,0,0,0,0,4,1,13,0,1,2.3,1.8
Travis Stephens,147,,TAM,RB,24,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Tony Stewart,77,,CIN,TE,23,3,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Stephen Trejo,140,,DET,RB,25,16,0,0,0,0,0,0,1,0,0,4,2,13,0,1,3.3,2.3
Patrick Washington,148,,JAX,RB,24,14,3,0,0,0,0,0,0,0,0,3,1,5,0,1,1.5,1.0
Tory Woodbury,65,,NYJ,QB,24,2,0,0,0,0,0,0,0,0,0,1,1,13,0,1,2.3,1.8
Rabih Abdullah,159,,CHI,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Dan Alexander,162,,JAX,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
John Allred,105,,PIT,,28,13,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Mark Anelli,101,,SFO,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
