 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.6,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Steve Smith*,12,29,NYG,WR,24,16,15,0,0,0,0,0,0,0,0,157,107,1220,7,164,274.0,217.5
Wes Welker*+,13,30,NWE,WR,28,14,13,0,0,0,0,0,5,36,0,162,123,1348,4,162,287.4,221.9
Brent Celek,4,31,PHI,TE,24,16,15,0,0,0,0,0,0,0,0,112,76,971,8,145,224.1,183.1
Jonathan Stewart,11,32,CAR,RB,22,16,3,0,0,0,0,0,221,1133,10,26,18,139,1,193,215.7,199.2
Marques Colston,14,33,NOR,WR,26,16,14,0,0,0,0,0,1,6,0,107,70,1074,9,162,234.0,195.0
Chad Johnson*,15,34,CIN,,31,16,15,0,0,0,0,0,3,32,0,128,72,1047,9,162,235.9,195.9
Tony Romo*,5,35,DAL,QB,29,16,16,347,550,4483,26,9,35,105,1,0,0,0,0,282,293.8,284.8
Jamaal Charles,12,36,KAN,RB,23,15,10,0,0,0,0,0,190,1120,7,55,40,297,1,192,241.7,213.7
Peyton Manning*+,6,37,IND,QB,33,16,16,393,571,4500,33,16,19,-13,0,0,0,0,0,279,296.7,292.7
Santonio Holmes,16,38,PIT,WR,25,16,16,0,1,0,0,0,3,6,0,138,79,1248,5,155,237.4,194.9
Philip Rivers*,7,39,SDG,QB,28,16,16,317,486,4254,28,9,26,50,1,0,0,0,0,275,284.2,278.2
Tom Brady*,8,40,NWE,QB,32,16,16,371,565,4398,28,13,29,44,1,0,0,0,0,274,288.3,283.3
Rashard Mendenhall,13,41,PIT,RB,22,16,12,0,0,0,0,0,242,1108,7,32,25,261,1,185,214.4,194.4
Ben Roethlisberger,9,42,PIT,QB,27,15,15,337,506,4328,26,12,40,82,2,0,0,0,0,273,284.8,278.3
Hines Ward,17,43,PIT,WR,33,16,16,0,0,0,0,0,0,0,0,137,95,1167,6,153,249.7,198.2
DeAngelo Williams*,14,44,CAR,RB,26,13,13,0,0,0,0,0,216,1117,7,41,29,252,0,181,214.4,192.4
Derrick Mason,18,45,BAL,WR,35,16,16,0,0,0,0,0,1,2,0,134,73,1028,7,145,221.0,181.5
Steve Smith,19,46,CAR,WR,30,15,15,0,0,0,0,0,5,22,0,129,65,982,7,144,211.9,175.9
Donald Driver,20,47,GNB,WR,34,16,16,0,0,0,0,0,1,13,0,113,70,1061,6,143,215.4,176.4
Cedric Benson,15,48,CIN,RB,27,13,13,0,0,0,0,0,301,1251,6,24,17,111,0,172,194.7,179.7
Tony Gonzalez,5,49,ATL,TE,33,16,16,0,0,0,0,0,0,0,0,134,83,867,6,123,208.7,164.2
Visanthe Shiancoe,6,50,MIN,TE,29,16,13,0,0,0,0,0,0,0,0,79,56,566,11,123,181.6,150.6
Greg Jennings,21,51,GNB,WR,26,16,13,0,0,0,0,0,0,0,0,119,68,1113,4,139,210.3,173.3
Knowshon Moreno,16,52,DEN,RB,22,16,9,0,0,0,0,0,247,947,7,41,28,213,2,170,202.0,180.0
Kellen Winslow,7,53,TAM,TE,26,16,14,0,0,0,0,0,1,7,0,127,77,884,5,121,199.1,157.6
Calvin Johnson,22,54,DET,WR,24,14,14,0,0,0,0,0,7,73,0,137,67,984,5,136,204.2,166.2
Matt Forte,17,55,CHI,RB,24,16,16,0,0,0,0,0,258,929,4,72,57,471,0,166,226.0,188.5
Robert Meachem,23,56,NOR,WR,25,16,7,0,0,0,0,0,6,82,0,64,45,722,9,134,187.4,160.9
Anquan Boldin,24,57,ARI,WR,29,15,15,0,0,0,0,0,3,12,1,127,84,1024,4,134,219.1,172.6
Jason Witten*,8,58,DAL,TE,27,16,16,0,0,0,0,0,0,0,0,124,94,1030,2,115,212.0,162.0
Heath Miller*,9,59,PIT,TE,27,16,16,0,0,0,0,0,0,0,0,98,76,789,6,115,192.9,150.9
LaDainian Tomlinson,18,60,SDG,RB,30,14,14,0,1,0,0,0,223,730,12,30,20,154,0,160,185.4,168.4
Mike Sims-Walker,25,61,JAX,WR,25,15,14,0,0,0,0,0,0,0,0,111,63,869,7,129,193.9,158.4
Percy Harvin*,26,62,MIN,WR,21,15,8,0,0,0,0,0,15,135,0,91,60,790,6,129,206.0,169.5
Eli Manning,10,63,NYG,QB,28,16,16,317,509,4021,27,14,17,65,0,0,0,0,0,247,257.8,248.3
Greg Olsen,10,64,CHI,TE,24,16,15,0,0,0,0,0,0,0,0,108,60,612,8,109,172.2,139.2
Pierre Thomas,19,65,NOR,RB,25,14,6,0,0,0,0,0,147,793,6,45,39,302,2,158,201.5,175.0
Marion Barber,20,66,DAL,RB,26,15,15,0,0,0,0,0,214,932,7,36,26,221,0,157,188.3,168.3
Terrell Owens,27,67,BUF,WR,36,16,16,0,0,0,0,0,6,54,1,109,55,829,5,124,181.8,150.8
Reggie Bush,28,68,NOR,WR,24,14,8,0,0,0,0,0,70,390,5,68,47,335,3,121,171.5,140.0
Donovan McNabb*,11,69,PHI,QB,33,14,14,267,443,3553,22,10,37,140,2,1,1,1,0,240,252.2,240.7
Michael Turner,21,70,ATL,RB,27,11,11,0,0,0,0,0,178,871,10,7,5,35,0,151,156.6,149.1
Tim Hightower,22,71,ARI,RB,23,16,16,0,0,0,0,0,143,598,8,80,63,428,0,151,217.1,177.1
Jerome Harrison,23,72,CLE,RB,26,14,7,0,0,0,0,0,194,862,5,50,34,220,2,150,189.2,165.2
John Carlson,11,73,SEA,TE,25,16,16,0,0,0,0,0,0,0,0,83,51,574,7,99,153.4,124.9
Mike Wallace,29,74,PIT,WR,23,16,4,0,0,0,0,0,5,48,0,72,39,756,6,116,157.9,134.9
Zach Miller,12,75,OAK,TE,24,15,15,0,0,0,0,0,0,0,0,99,66,805,3,99,167.5,131.5
David Garrard*,12,76,JAX,QB,31,16,16,314,516,3597,15,10,77,323,3,0,0,0,0,236,245.2,232.2
Hakeem Nicks,30,77,NYG,WR,21,14,6,0,0,0,0,0,2,8,0,74,47,790,6,116,164.8,137.3
Willis McGahee,24,78,BAL,RB,28,16,1,0,0,0,0,0,109,544,12,22,15,85,2,147,164.4,153.4
Jay Cutler,13,,CHI,QB,26,16,16,336,555,3666,27,26,40,173,1,0,0,0,0,230,257.4,246.9
Kurt Warner,14,,ARI,QB,38,15,15,339,513,3753,26,14,21,10,0,0,0,0,0,227,238.6,230.1
Jason Campbell,15,,WAS,QB,28,16,16,327,507,3618,20,15,46,236,1,0,0,0,0,224,238.8,226.3
Kyle Orton,16,,DEN,QB,27,16,15,336,541,3802,21,12,24,71,0,0,0,0,0,219,232.2,227.2
Carson Palmer,17,,CIN,QB,30,16,16,282,466,3094,21,13,39,93,3,0,0,0,0,213,226.1,220.1
Joe Flacco,18,,BAL,QB,24,16,16,315,499,3613,21,12,35,56,0,0,0,0,0,210,221.1,214.1
Matt Ryan,19,,ATL,QB,24,14,14,263,451,2916,22,14,30,49,1,0,0,0,0,188,202.0,196.5
Matt Cassel,20,,KAN,QB,27,15,15,271,493,2924,16,16,50,189,0,1,0,0,0,170,184.9,171.9
Matt Hasselbeck,21,,SEA,QB,34,14,14,293,488,3029,17,17,26,119,0,0,0,0,0,167,184.6,173.1
Alex Smith,22,,SFO,QB,25,11,10,225,372,2350,18,12,24,51,0,1,1,-6,0,147,161.0,156.0
Kevin Smith,25,,DET,RB,23,13,13,0,0,0,0,0,217,747,4,57,41,415,1,146,191.7,163.7
Cadillac Williams,26,,TAM,RB,27,16,15,0,0,0,0,0,211,823,4,39,28,217,3,146,179.5,159.0
Chad Henne,23,,MIA,QB,24,14,13,274,451,2878,12,14,16,32,1,0,0,0,0,144,159.3,154.3
Ahmad Bradshaw,27,,NYG,RB,23,15,1,0,0,0,0,0,163,778,7,30,21,207,0,141,166.0,148.0
Vince Young*,24,,TEN,QB,26,12,10,152,259,1879,10,7,55,281,2,0,0,0,0,141,150.3,140.3
Laurence Maroney,28,,NWE,RB,24,15,5,0,0,0,0,0,194,757,9,18,14,99,0,140,154.6,142.6
Brandon Jacobs,29,,NYG,RB,27,15,15,0,0,0,0,0,224,835,5,31,18,184,1,138,160.9,144.9
Mark Sanchez,25,,NYJ,QB,23,15,15,196,364,2444,12,20,36,106,3,0,0,0,0,138,159.4,148.4
Beanie Wells,30,,ARI,RB,21,16,0,0,0,0,0,0,176,793,7,16,12,143,0,136,151.6,137.6
Ronnie Brown,31,,MIA,RB,28,9,9,2,6,22,1,0,147,648,8,20,14,98,0,127,144.0,133.5
Justin Forsett,33,,SEA,RB,24,16,2,0,0,0,0,0,114,619,4,57,41,350,1,127,171.9,143.4
Steve Slaton,32,,HOU,RB,23,11,10,0,0,0,0,0,131,437,3,55,44,417,4,127,173.9,142.4
Matthew Stafford,26,,DET,QB,21,10,10,201,377,2267,13,20,20,108,2,0,0,0,0,127,151.5,143.5
Darren Sproles,34,,SDG,RB,26,16,2,0,0,0,0,0,93,343,3,57,45,497,4,126,181.5,151.5
LeSean McCoy,35,,PHI,RB,21,16,4,0,0,0,0,0,155,637,4,55,40,308,0,121,165.5,138.5
Jason Snelling,36,,ATL,RB,26,14,2,0,0,0,0,0,142,613,4,39,30,259,1,117,152.2,130.2
Julius Jones,37,,SEA,RB,28,14,14,0,0,0,0,0,177,663,2,43,35,232,2,114,154.5,131.0
Mario Manningham,31,,NYG,WR,23,14,10,0,0,0,0,0,0,0,0,99,57,822,5,112,171.7,139.7
Austin Collie,32,,IND,WR,24,16,5,0,0,0,0,0,2,1,0,89,60,676,7,110,172.7,139.7
T.J. Houshmandzadeh,33,,SEA,WR,32,16,16,0,0,0,0,0,0,0,0,135,79,911,3,109,190.1,146.6
Santana Moss,34,,WAS,WR,30,16,16,0,0,0,0,0,2,8,0,120,70,902,3,109,181.0,142.0
Jerricho Cotchery,35,,NYJ,WR,27,14,12,0,0,0,0,0,2,7,1,96,57,821,3,107,166.3,134.3
Chris Chambers,37,,2TM,WR,31,16,14,0,0,0,0,0,0,0,0,92,45,730,5,103,151.0,125.5
Lee Evans,36,,BUF,WR,28,16,16,0,0,0,0,0,0,0,0,96,44,612,7,103,150.2,125.2
Pierre Garcon,39,,IND,WR,23,14,13,0,0,0,0,0,2,10,0,92,47,765,4,102,151.0,124.0
Roy Williams,38,,DAL,WR,28,15,13,0,0,0,0,0,0,0,0,86,38,596,7,102,142.1,119.6
Jeremy Maclin,40,,PHI,WR,21,15,13,0,0,0,0,0,2,-7,0,91,56,773,4,101,159.6,128.6
Nate Burleson,41,,SEA,WR,28,13,12,0,0,0,0,0,2,4,0,103,63,812,3,100,164.1,128.1
Josh Freeman,27,,TAM,QB,21,10,9,158,290,1855,10,18,30,161,0,1,0,1,0,100,117.4,106.4
Jermichael Finley,13,,GNB,TE,22,13,10,0,0,0,0,0,0,0,0,72,55,676,5,98,155.1,124.1
Felix Jones,38,,DAL,RB,22,14,1,0,0,0,0,0,116,685,3,22,19,119,0,98,121.9,104.9
Mike Bell,39,,NOR,RB,26,13,3,0,0,0,0,0,172,654,5,4,4,12,0,97,102.6,96.6
Todd Heap,14,,BAL,TE,29,16,16,0,0,0,0,0,1,2,0,75,53,593,6,96,151.0,121.0
Patrick Crayton,42,,DAL,WR,30,16,6,0,0,0,0,0,4,28,0,67,37,622,5,95,145.0,121.5
Steve Breaston,47,,ARI,WR,26,15,6,0,0,0,0,0,2,44,0,82,55,712,3,94,150.6,119.1
Correll Buckhalter,40,,DEN,RB,31,14,7,0,0,0,0,0,120,642,1,38,31,240,0,94,129.7,106.7
Braylon Edwards,44,,2TM,WR,26,16,15,0,1,0,0,0,0,0,0,95,45,680,4,94,141.5,115.5
Devery Henderson,45,,NOR,WR,27,16,11,0,0,0,0,0,4,13,0,83,51,804,2,94,147.7,119.2
Devin Hester,46,,CHI,WR,27,13,12,0,0,0,0,0,6,-1,0,91,57,757,3,94,152.1,119.1
Nate Washington,43,,TEN,WR,26,16,15,0,0,0,0,0,2,15,0,95,47,569,6,94,143.9,116.9
Ryan Fitzpatrick,28,,BUF,QB,27,10,8,127,227,1422,9,10,31,141,1,0,0,0,0,93,107.5,100.0
Donnie Avery,48,,STL,WR,25,16,16,0,0,0,0,0,4,30,0,97,47,589,5,92,140.9,113.4
Davone Bess,49,,MIA,WR,24,16,2,0,0,0,0,0,2,11,0,113,76,758,2,89,164.9,120.9
Brady Quinn,29,,CLE,QB,25,10,9,136,256,1339,8,7,20,98,1,1,1,18,0,89,98.2,92.7
Kevin Boss,15,,NYG,TE,25,15,15,0,0,0,0,0,1,16,0,69,42,567,5,88,133.3,109.3
Kenny Britt,50,,TEN,WR,21,16,6,0,0,0,0,0,0,0,0,75,42,701,3,88,132.6,108.1
Michael Bush,41,,OAK,RB,25,16,7,0,1,0,0,0,123,589,3,19,17,105,0,87,109.4,93.9
Fred Davis,16,,WAS,TE,23,16,10,0,0,0,0,0,0,0,0,76,48,509,6,87,137.9,110.9
Earl Bennett,52,,CHI,WR,22,16,15,0,0,0,0,0,0,0,0,88,54,717,2,86,147.7,116.7
Bernard Berrian,51,,MIN,WR,29,16,15,0,0,0,0,0,0,0,0,92,55,618,4,86,143.8,113.3
Jake Delhomme,30,,CAR,QB,34,11,11,178,321,2015,8,18,17,60,0,0,0,0,0,85,102.6,96.6
Jabar Gaffney,53,,DEN,WR,29,16,7,0,0,0,0,0,0,0,0,87,54,732,2,85,142.2,112.2
Chester Taylor,42,,MIN,RB,30,16,0,0,0,0,0,0,94,338,1,59,44,389,1,85,133.7,104.7
Antonio Bryant,54,,TAM,WR,28,13,11,0,0,0,0,0,0,0,0,86,39,600,4,84,126.0,103.5
Malcom Floyd,55,,SDG,WR,28,16,9,0,0,0,0,0,0,0,0,76,45,776,1,84,131.6,106.1
Dwayne Bowe,56,,KAN,WR,25,11,9,0,0,0,0,0,0,0,0,87,47,589,4,83,132.4,105.4
Johnny Knox*,57,,CHI,WR,23,15,0,0,0,0,0,0,0,0,0,80,45,527,5,83,135.2,108.2
Laveranues Coles,58,,CIN,WR,32,16,13,0,0,0,0,0,2,10,0,77,43,514,5,82,128.4,103.9
Owen Daniels,17,,HOU,TE,27,8,8,0,0,0,0,0,0,0,0,58,40,519,5,82,124.4,100.9
Kevin Faulk,43,,NWE,RB,33,15,7,0,0,0,0,0,62,335,2,53,37,301,1,82,124.1,99.1
Jacoby Jones,59,,HOU,WR,25,14,1,0,0,0,0,0,3,22,0,40,27,437,6,82,116.9,99.4
Mohamed Massaquoi,60,,CLE,WR,23,16,11,0,0,0,0,0,1,-3,0,95,34,624,3,80,116.6,96.1
Ryan Moats,44,,HOU,RB,27,14,2,0,0,0,0,0,101,390,4,15,13,106,1,80,97.1,83.1
Jason Avant,62,,PHI,WR,26,16,9,0,0,0,0,0,0,0,0,58,41,587,3,79,122.2,98.2
Louis Murphy,61,,OAK,WR,22,16,9,0,0,0,0,0,6,31,0,96,34,521,4,79,116.2,96.2
Justin Fargas,45,,OAK,RB,29,12,4,0,0,0,0,0,129,491,3,21,17,113,0,78,100.9,85.9
Brian Hartline,63,,MIA,WR,23,16,2,0,0,0,0,0,4,29,1,56,31,506,3,78,111.5,93.0
Josh Morgan,64,,SFO,WR,24,16,15,0,0,0,0,0,5,61,0,80,52,527,3,77,131.8,102.8
Kevin Walter,65,,HOU,WR,28,14,14,0,0,0,0,0,4,26,0,70,53,611,2,76,131.7,102.2
Michael Crabtree,66,,SFO,WR,22,11,11,0,0,0,0,0,0,0,0,86,48,625,2,75,125.0,97.5
Marshawn Lynch,46,,BUF,RB,23,13,6,0,0,0,0,0,120,450,2,37,28,179,0,75,107.4,85.9
Jeremy Shockey,18,,NOR,TE,29,13,12,0,0,0,0,0,0,0,0,67,48,569,3,75,125.9,98.9
James Jones,67,,GNB,WR,25,16,3,0,0,0,0,0,0,0,0,62,32,440,5,74,109.0,90.0
Derrick Ward,47,,TAM,RB,29,14,1,0,0,0,0,0,114,409,1,24,20,150,2,74,99.9,83.9
Maurice Morris,48,,DET,RB,30,14,3,0,0,0,0,0,93,384,2,38,26,210,0,73,104.9,85.4
Torry Holt,68,,JAX,WR,33,15,12,0,0,0,0,0,0,0,0,103,51,722,0,72,125.7,96.7
Michael Jenkins,69,,ATL,WR,27,15,9,0,0,0,0,0,0,0,0,90,50,635,1,70,122.5,94.5
Matt Moore,31,,CAR,QB,25,7,5,85,138,1053,8,2,12,-3,0,0,0,0,0,70,73.8,69.8
Ben Watson,19,,NWE,TE,29,16,7,0,0,0,0,0,0,0,0,41,29,404,5,70,102.4,84.9
Leonard Weaver*+,49,,PHI,RB,27,16,8,0,0,0,0,0,70,323,2,26,15,140,2,70,91.3,77.8
Marc Bulger,33,,STL,QB,32,9,8,140,247,1469,5,6,8,22,0,0,0,0,0,69,75.0,69.0
Bruce Gradkowski,32,,OAK,QB,26,7,4,82,150,1007,6,3,18,108,0,0,0,0,0,69,75.6,67.1
Tashard Choice,50,,DAL,RB,25,16,0,0,0,0,0,0,64,349,3,22,15,132,0,68,89.1,75.6
Trent Edwards,34,,BUF,QB,26,8,7,110,183,1169,6,7,14,106,0,0,0,0,0,67,79.9,73.4
Dustin Keller,20,,NYJ,TE,25,16,12,0,0,0,0,0,1,7,0,82,45,522,2,67,114.4,88.4
Clinton Portis,51,,WAS,RB,28,8,8,0,1,0,0,0,124,494,1,12,9,57,1,67,78.6,70.6
Shonn Greene,54,,NYJ,RB,24,14,0,0,0,0,0,0,108,540,2,5,0,0,0,66,67.5,63.0
Larry Johnson,53,,2TM,RB,30,14,7,0,0,0,0,0,178,581,0,21,15,80,0,66,83.1,71.6
Darren McFadden,52,,OAK,RB,22,12,7,0,0,0,0,0,104,357,1,36,21,245,0,66,90.7,71.7
Kerry Collins,35,,TEN,QB,37,7,6,119,216,1225,6,8,11,15,1,0,0,0,0,65,74.0,69.5
Marcedes Lewis,21,,JAX,TE,25,15,15,0,0,0,0,0,0,0,0,59,32,518,2,64,98.3,78.8
Muhsin Muhammad,70,,CAR,WR,36,14,13,0,0,0,0,0,0,0,0,89,53,581,1,64,120.1,90.6
Donald Brown,55,,IND,RB,22,11,1,0,0,0,0,0,78,281,3,14,11,169,0,63,79.5,67.5
Andre Caldwell,71,,CIN,WR,24,16,3,0,0,0,0,0,3,22,0,80,51,432,3,63,115.4,84.9
Mark Clayton,72,,BAL,WR,27,14,12,1,1,0,0,0,4,28,0,74,34,480,2,63,99.3,78.8
Josh Cribbs*+,73,,CLE,WR,26,16,12,1,4,18,0,1,55,381,1,37,20,135,1,62,110.3,91.3
Sammy Morris,56,,NWE,RB,32,12,5,0,0,0,0,0,73,319,2,27,19,180,0,62,85.9,69.4
Shaun Hill,36,,SFO,QB,29,6,6,87,155,943,5,2,8,70,0,0,0,0,0,61,64.2,59.7
Jamal Lewis,57,,CLE,RB,30,9,8,0,0,0,0,0,143,500,0,11,8,88,0,61,71.8,64.8
Bryant Johnson,75,,DET,WR,28,16,16,0,0,0,0,0,0,0,0,87,35,417,3,60,97.7,77.2
Mike Thomas,74,,JAX,WR,22,14,4,0,0,0,0,0,12,86,0,62,48,453,1,60,110.4,82.9
Mike Tolbert,58,,SDG,RB,24,16,3,0,0,0,0,0,25,148,1,22,17,192,3,58,80.5,65.5
Brian Westbrook,59,,PHI,RB,30,8,7,0,1,0,0,0,61,274,1,34,25,181,1,58,88.5,70.0
Brandon Stokley,76,,DEN,WR,33,16,2,0,0,0,0,0,0,0,0,33,19,327,4,57,78.7,66.2
Justin Gage,77,,TEN,WR,28,12,10,0,0,0,0,0,0,0,0,67,28,383,3,56,87.3,70.3
Ted Ginn,78,,MIA,WR,24,16,12,0,0,0,0,0,7,48,0,78,38,454,1,56,108.2,85.2
Deion Branch,81,,SEA,WR,30,14,5,0,0,0,0,0,1,-8,0,79,45,437,2,55,102.9,77.4
Greg Camarillo,79,,MIA,WR,27,16,16,0,0,0,0,0,0,0,0,72,50,552,0,55,108.2,80.2
Kelley Washington,80,,BAL,WR,30,15,2,0,0,0,0,0,1,1,0,48,34,431,2,55,92.2,72.2
Devin Aromashodu,82,,CHI,WR,25,10,2,0,0,0,0,0,0,0,0,43,24,298,4,54,80.8,65.8
Tony Scheffler,22,,DEN,TE,26,15,9,0,0,0,0,0,0,0,0,50,31,416,2,54,87.6,69.1
Rock Cartwright,61,,WAS,RB,30,16,2,0,0,0,0,0,64,228,0,32,27,242,1,53,86.0,66.5
Arian Foster,60,,HOU,RB,23,6,1,0,0,0,0,0,54,257,3,9,8,93,0,53,63.5,56.0
Antwaan Randle El,83,,WAS,WR,30,16,3,0,0,0,0,0,0,0,0,77,50,530,0,53,104.0,74.0
Fred Taylor,62,,NWE,RB,33,6,1,0,0,0,0,0,63,269,4,3,2,17,0,53,57.1,52.6
Ladell Betts,64,,WAS,RB,30,10,2,0,0,0,0,0,56,210,2,21,17,179,0,51,73.9,59.4
Willie Parker,63,,PIT,RB,29,14,3,0,0,0,0,0,98,389,0,7,6,64,1,51,59.3,52.3
Chris Brown,65,,HOU,RB,28,14,4,0,1,0,0,1,79,267,3,21,16,74,0,50,69.6,58.1
Brandon Jackson,67,,GNB,RB,24,12,0,0,0,0,0,0,37,111,2,26,21,187,1,50,76.3,59.3
Jerious Norwood,66,,ATL,RB,26,10,4,0,0,0,0,0,76,252,0,22,19,186,1,50,74.3,58.3
Bo Scaife,23,,TEN,TE,28,14,10,0,0,0,0,0,0,0,0,70,45,440,1,50,97.5,71.5
Devin Thomas,84,,WAS,WR,23,14,10,0,0,0,0,0,3,-2,0,47,25,325,3,50,78.3,62.8
Bobby Wade,85,,KAN,WR,28,12,6,0,0,0,0,0,3,11,0,74,36,367,2,50,87.3,64.8
Chaz Schilens,86,,OAK,WR,24,8,8,0,0,0,0,0,0,0,0,52,29,365,2,49,80.5,63.0
Quinton Ganther,68,,WAS,RB,25,8,4,0,0,0,0,0,62,201,3,10,9,99,0,48,60.0,52.5
Will Heller,24,,DET,TE,28,16,9,0,0,0,0,0,0,0,0,50,29,296,3,48,79.6,62.1
Mark Bradley,87,,KAN,WR,27,13,6,1,1,26,0,0,2,20,0,57,24,320,2,47,74.0,59.0
Daunte Culpepper,37,,DET,QB,32,8,5,89,157,945,3,6,18,91,0,0,0,0,0,47,53.9,48.9
Brandon Pettigrew,69,,DET,RB,24,11,11,0,0,0,0,0,0,0,0,54,30,346,2,47,79.1,60.6
Anthony Fasano,25,,MIA,TE,25,14,14,0,0,0,0,0,0,0,0,53,31,339,2,46,78.9,59.4
Kevin Kolb,39,,PHI,QB,25,5,2,62,96,741,4,3,5,-1,1,0,0,0,0,46,50.5,46.5
JaMarcus Russell,38,,OAK,QB,24,12,9,120,246,1287,3,11,18,44,0,0,0,0,0,46,55.4,47.9
Leon Washington,70,,NYJ,RB,27,7,0,0,0,0,0,0,72,331,0,26,15,131,0,46,66.7,52.7
Sam Aiken,88,,NWE,WR,29,14,7,0,0,0,0,0,0,0,0,41,20,326,2,45,67.6,54.6
Chris Cooley,27,,WAS,TE,27,7,7,0,0,0,0,0,0,0,0,45,29,332,2,45,76.7,58.7
Daniel Fells,26,,STL,TE,26,14,4,0,0,0,0,0,0,0,0,35,21,273,3,45,68.8,54.8
Seneca Wallace,40,,SEA,QB,29,13,2,78,120,700,3,2,16,2,1,3,2,29,0,45,49.6,43.1
Kyle Boller,41,,STL,QB,28,7,4,98,176,899,3,6,13,76,0,0,0,0,0,44,51.6,47.6
Le'Ron McClain*,71,,BAL,RB,25,16,14,0,0,0,0,0,46,180,2,27,21,141,0,44,71.1,54.6
Jordy Nelson,90,,GNB,WR,24,13,0,0,0,0,0,0,0,0,0,31,22,320,2,44,67.5,52.0
Chansi Stuckey,89,,2TM,WR,26,15,3,0,0,0,0,0,2,6,0,66,30,318,2,44,77.4,59.4
Lex Hilliard,73,,MIA,RB,25,16,0,0,0,0,0,0,23,89,1,20,20,158,2,43,65.7,52.7
Mewelde Moore,72,,PIT,RB,27,16,0,1,1,6,1,0,35,118,0,31,21,153,2,43,70.3,53.8
Dante Rosario,28,,CAR,TE,25,14,8,0,0,0,0,0,0,0,0,48,26,313,2,43,72.3,56.3
Maurice Stovall,91,,TAM,WR,24,15,7,0,0,0,0,0,0,0,0,47,24,366,1,43,69.6,54.6
