 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.0,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Tiki Barber,33,,NYG,RB,22,12,6,0,0,0,0,0,136,511,3,54,34,299,1,107,145.5,121.0
Ed McCaffrey,34,,DEN,WR,29,15,15,0,0,0,0,0,0,0,0,85,45,590,8,107,155.0,129.5
Ray Zellars,34,,NOR,RB,24,16,16,0,0,0,0,0,156,552,4,43,31,263,0,106,139.5,115.0
Bobby Hoying,27,,PHI,QB,25,7,6,128,225,1573,11,6,16,78,0,0,0,0,0,105,110.2,103.7
Ki-Jana Carter,35,,CIN,RB,24,15,10,0,1,0,0,0,128,464,7,31,21,157,0,104,129.6,111.6
Jermaine Lewis,35,,BAL,WR,23,14,7,0,0,0,0,0,3,35,0,70,42,648,6,104,159.8,134.3
Kerry Collins,28,,CAR,QB,25,13,13,200,381,2124,11,21,26,65,1,0,0,0,0,101,121.5,114.5
O.J. McDuffie,36,,MIA,WR,28,16,16,0,0,0,0,0,0,0,0,118,76,943,1,100,185.3,144.3
James McKnight,37,,SEA,WR,25,12,6,0,0,0,0,0,0,0,0,64,34,637,6,100,136.2,115.7
Carl Pickens,38,,CIN,WR,27,12,12,0,0,0,0,0,1,-6,0,95,52,695,5,99,153.4,123.9
Wayne Chrebet,39,,NYJ,WR,24,16,1,0,0,0,0,0,0,0,0,102,58,799,3,98,158.9,126.9
Mike Pritchard,40,,SEA,WR,28,16,15,0,0,0,0,0,1,14,0,115,64,843,2,98,163.7,127.7
Kimble Anders*,36,,KAN,RB,31,15,14,0,0,0,0,0,79,397,0,72,59,453,2,97,160.5,123.5
J.J. Stokes,41,,SFO,WR,25,16,16,0,0,0,0,0,0,0,0,80,58,733,4,97,157.8,125.3
Shawn Jefferson,42,,NWE,WR,28,16,14,0,0,0,0,0,0,0,0,93,54,841,2,96,152.1,121.1
Danny Kanell,29,,NYG,QB,24,16,10,156,294,1740,11,9,15,2,0,0,0,0,0,96,104.8,98.8
Tyrone Wheatley,37,,NYG,RB,25,14,7,0,0,0,0,0,152,583,4,25,16,140,0,96,116.8,101.3
Troy Brown,43,,NWE,WR,26,16,6,0,0,0,0,0,1,-18,0,69,41,607,6,95,138.9,115.4
Charlie Garner,38,,PHI,RB,25,16,2,0,0,0,0,0,116,547,3,34,24,225,0,95,124.7,106.2
Steve Broussard,39,,SEA,RB,30,16,1,0,0,0,0,0,70,418,5,30,24,143,1,92,122.1,104.1
Sean Dawkins,44,,IND,WR,26,14,12,0,0,0,0,0,0,0,0,111,68,804,2,92,163.4,126.4
Thurman Thomas,40,,BUF,RB,31,16,16,0,0,0,0,0,154,643,1,43,30,208,0,91,126.1,104.1
Ty Detmer,30,,PHI,QB,30,8,7,134,244,1567,7,6,14,46,1,0,0,0,0,89,95.3,89.3
Rich Gannon,31,,KAN,QB,32,9,6,98,175,1144,7,4,33,109,2,0,0,0,0,89,96.2,87.7
Randal Hill,45,,NOR,WR,28,15,15,0,0,0,0,0,1,11,0,95,55,761,2,89,147.2,116.7
Anthony Miller,46,,DAL,WR,32,16,16,0,0,0,0,0,1,6,0,98,46,645,4,89,137.6,111.1
Leslie Shepherd,47,,WAS,WR,28,11,9,0,0,0,0,0,4,27,0,68,29,562,5,89,120.9,103.4
Stephen Davis,41,,WAS,RB,23,14,6,0,0,0,0,0,141,567,3,24,18,134,0,88,111.6,96.1
Willie Davis,48,,TEN,WR,30,16,15,1,1,22,1,0,0,0,0,89,43,564,4,85,131.3,106.8
Rae Carruth,49,,CAR,WR,23,15,14,0,0,0,0,0,6,23,0,81,44,545,4,81,126.8,100.8
Larry Centers,42,,ARI,RB,29,15,14,0,0,0,0,0,101,276,1,75,54,409,1,81,140.0,106.5
Kent Graham,32,,ARI,QB,29,8,6,130,250,1408,4,5,13,23,2,0,0,0,0,81,86.1,80.6
William Floyd,43,,SFO,RB,25,15,15,0,0,0,0,0,78,231,3,54,37,321,1,79,121.2,95.7
Reidel Anthony,50,,TAM,WR,21,16,13,0,0,0,0,0,5,84,0,79,35,448,4,77,115.2,94.7
Mario Bates,44,,NOR,RB,24,12,7,1,1,21,1,0,119,440,4,11,5,42,0,77,84.0,77.5
Chris Penn,51,,CHI,WR,26,14,4,0,0,0,0,0,1,-1,0,110,47,576,3,76,125.0,98.0
Courtney Hawkins,52,,PIT,WR,28,15,3,0,0,0,0,0,5,17,0,69,45,555,3,75,122.7,96.7
Sherman Williams,45,,DAL,RB,24,16,0,0,0,0,0,0,121,468,2,28,21,159,0,75,99.2,80.2
Larry Bowie,46,,WAS,RB,24,15,12,0,0,0,0,0,28,100,2,40,34,388,2,73,111.8,87.8
Henry Ellard,55,,WAS,WR,36,16,11,0,0,0,0,0,0,0,0,65,32,485,4,73,107.5,88.5
Michael Westbrook,54,,WAS,WR,25,13,9,0,0,0,0,0,3,-11,0,92,34,559,3,73,109.8,89.8
Karl Williams,53,,TAM,WR,26,16,7,0,0,0,0,0,1,5,0,55,33,486,4,73,112.6,90.6
Lamar Smith,48,,SEA,RB,27,12,2,0,0,0,0,0,91,392,2,28,23,183,0,72,100.5,83.0
Kevin Turner,47,,PHI,RB,28,16,10,0,0,0,0,0,18,96,0,62,48,443,3,72,122.4,94.9
Stan Humphries,33,,SDG,QB,32,8,8,121,225,1488,5,6,13,24,0,0,0,0,0,70,75.4,68.9
Tommy Vardell,49,,DET,RB,28,16,10,0,0,0,0,0,32,122,6,30,16,218,0,70,91.5,77.0
Charles Johnson,57,,PIT,WR,25,13,11,0,0,0,0,0,0,0,0,91,46,568,2,69,117.8,91.8
Eric Metcalf*+,56,,SDG,WR,29,16,1,0,0,0,0,0,3,-5,0,77,40,576,2,69,128.1,103.1
Greg Hill,50,,KAN,RB,25,16,16,0,0,0,0,0,157,550,0,24,12,126,0,68,85.1,72.6
Chris Sanders,58,,TEN,WR,25,15,14,0,0,0,0,0,1,-8,0,64,31,498,3,67,100.5,81.5
Dave Brown,35,,NYG,QB,27,7,6,93,180,1023,5,3,17,29,1,0,0,0,0,66,71.3,67.8
Jeff Graham,60,,NYJ,WR,28,16,16,0,0,0,0,0,0,0,0,91,42,542,2,66,111.2,87.2
Charles Jordan,59,,MIA,WR,28,14,1,0,0,0,0,0,3,12,0,55,27,471,3,66,95.3,77.8
Freddie Solomon,61,,PHI,WR,25,15,5,0,0,0,0,0,0,0,0,51,29,455,3,66,96.0,77.0
Eric Zeier,34,,BAL,QB,25,5,3,67,116,958,7,1,10,17,0,0,0,0,0,66,68.5,64.0
Jerald Moore,51,,STL,RB,23,9,5,0,0,0,0,0,104,380,3,12,8,69,0,63,71.9,62.9
Steve Beuerlein,36,,CAR,QB,32,7,3,89,153,1032,6,3,4,32,0,0,0,0,0,62,68.0,64.5
Craig Whelihan,37,,SDG,QB,26,9,7,118,237,1357,6,10,13,29,0,0,0,0,0,61,70.7,64.2
Anthony Johnson,53,,CAR,RB,30,16,7,0,0,0,0,0,97,358,0,33,21,158,1,60,85.6,68.1
Rodney Thomas,52,,TEN,RB,24,16,1,0,0,0,0,0,67,310,3,18,14,111,0,60,79.6,66.1
Michael Timpson,62,,PHI,WR,30,15,10,0,0,0,0,0,0,0,0,82,42,484,2,60,104.9,80.4
Leeland McElroy,54,,ARI,RB,23,14,8,0,0,0,0,0,135,424,2,12,7,32,0,58,66.1,58.1
Rocket Ismail,63,,CAR,WR,28,13,2,0,0,0,0,0,4,32,0,65,36,419,2,57,96.1,75.1
Mark Carrier,64,,CAR,WR,32,9,6,0,0,0,0,0,0,0,0,51,33,436,2,56,91.1,71.1
Ken Dilger,13,,IND,TE,26,14,14,0,0,0,0,0,0,0,0,36,27,380,3,56,86.0,69.5
Andrew Glover,14,,MIN,TE,30,13,11,0,0,0,0,0,0,0,0,55,32,378,3,56,90.8,71.8
Leroy Hoard,55,,MIN,RB,29,12,1,0,0,0,0,0,80,235,4,15,11,84,0,56,69.9,61.4
Paul Justin,38,,IND,QB,29,8,4,83,140,1046,5,5,6,2,0,0,0,0,0,56,63.5,60.0
Curtis Conway,65,,CHI,WR,26,7,7,0,1,0,0,0,3,17,0,52,30,476,1,55,88.3,70.3
Terry Glenn,66,,NWE,WR,23,9,9,0,0,0,0,0,0,0,0,49,27,431,2,55,84.6,67.6
Scott Greene,56,,CAR,RB,25,16,14,0,0,0,0,0,45,157,1,57,40,277,1,55,100.9,74.4
Torrance Small,67,,STL,WR,27,13,7,0,0,0,0,0,0,0,0,64,32,488,1,55,89.8,70.8
Bobby Engram,68,,CHI,WR,24,11,11,0,0,0,0,0,0,0,0,76,45,399,2,54,101.4,75.4
William Henderson,57,,GNB,RB,26,16,14,0,0,0,0,0,31,113,0,48,41,367,1,54,100.5,73.5
Harvey Williams,58,,OAK,RB,30,14,6,0,0,0,0,0,18,70,3,39,16,147,2,54,72.7,61.7
Jamie Asher,15,,WAS,TE,25,16,13,0,0,0,0,0,0,0,0,99,49,474,1,53,105.4,77.9
Randall Cunningham,39,,MIN,QB,34,6,3,44,88,501,6,4,19,127,0,0,0,0,0,53,60.7,52.7
David Dunn,69,,CIN,WR,25,14,5,0,0,0,0,0,0,0,0,53,27,414,2,53,82.9,65.9
Charlie Jones,70,,SDG,WR,25,16,11,0,0,0,0,0,4,42,0,80,32,423,1,53,87.5,68.5
Jerris McPhail,59,,MIA,RB,25,14,1,0,0,0,0,0,17,146,1,48,34,262,1,53,92.3,68.8
Chris Gedney,17,,ARI,TE,27,16,3,0,0,0,0,0,1,15,0,28,23,261,4,52,77.1,62.1
Lamar Thomas,71,,MIA,WR,27,12,6,0,0,0,0,0,0,0,0,52,28,402,2,52,82.7,65.2
Ryan Wetnight,16,,CHI,TE,27,16,3,0,0,0,0,0,0,0,0,65,46,464,1,52,100.9,74.4
Tony Gonzalez,18,,KAN,TE,21,16,0,0,0,0,0,0,0,0,0,54,33,368,2,51,86.8,67.3
Harold Green,60,,ATL,RB,29,16,1,0,0,0,0,0,36,78,1,36,29,360,0,50,81.8,64.3
Brent Jones,19,,SFO,TE,34,13,12,0,0,0,0,0,0,0,0,47,29,383,2,50,81.8,63.8
Horace Copeland,72,,TAM,WR,26,13,11,0,0,0,0,0,0,0,0,61,33,431,1,49,83.6,62.6
Billy Joe Hobert,40,,2TM,QB,26,7,4,78,161,1024,6,10,14,43,0,,0,0,0,49,60.8,56.3
Mark Bruener,20,,PIT,TE,25,16,16,0,0,0,0,0,0,0,0,30,18,117,6,48,68.2,55.7
Zack Crockett,61,,IND,RB,25,16,11,0,0,0,0,0,95,300,1,24,15,112,0,47,66.7,51.7
Jay Graham,62,,BAL,RB,22,13,3,0,0,0,0,0,81,299,2,14,12,51,0,47,61.0,51.0
Lonnie Johnson,21,,BUF,TE,26,16,16,0,0,0,0,0,1,6,0,63,41,340,2,47,89.6,65.1
Darnell Autry,64,,CHI,RB,21,13,3,0,0,0,0,0,112,319,1,14,9,59,0,46,56.8,48.3
Fred Baxter,24,,NYJ,TE,26,16,9,0,0,0,0,0,0,0,0,34,27,276,3,46,75.1,58.1
Eric Bjornson,22,,DAL,TE,26,14,14,0,0,0,0,0,0,0,0,68,47,442,0,46,95.2,67.7
Earnest Byner,63,,BAL,RB,35,16,5,0,0,0,0,0,84,313,0,31,21,128,0,46,72.1,54.6
Dave Moore,23,,TAM,TE,28,16,7,0,0,0,0,0,0,0,0,26,19,217,4,46,67.7,55.2
Rodney Peete,41,,PHI,QB,31,5,3,68,118,869,4,4,8,37,0,0,0,0,0,46,51.0,45.5
Billy Joe Tolliver,42,,2TM,QB,31,9,1,64,116,677,5,1,9,7,0,,0,0,0,46,46.3,39.8
Charles Evans,67,,MIN,RB,30,16,13,0,0,0,0,0,43,157,2,30,21,152,0,45,71.9,55.4
Terrell Fletcher,65,,SDG,RB,24,13,1,0,0,0,0,0,51,161,0,48,39,292,0,45,88.3,60.8
George Jones,66,,PIT,RB,24,16,1,0,0,0,0,0,72,235,1,18,16,96,1,45,62.6,50.1
Brett Perriman,73,,2TM,WR,32,13,9,0,0,0,0,0,0,0,0,64,25,392,1,45,73.2,57.7
Brian Blades,74,,SEA,WR,32,11,3,0,0,0,0,0,0,0,0,55,30,319,2,44,76.4,57.9
Ted Popson,25,,KAN,TE,31,13,12,0,0,0,0,0,0,0,0,47,35,320,2,44,82.0,61.5
Donnell Bennett,68,,KAN,RB,25,14,1,0,0,0,0,0,94,369,1,9,7,5,0,43,53.4,46.9
Heath Shuler,43,,NOR,QB,26,10,9,106,203,1288,2,14,22,38,1,0,0,0,0,43,56.3,49.3
Tim Biakabutuka,70,,CAR,RB,23,8,2,0,0,0,0,0,75,299,2,3,0,0,0,42,44.4,40.9
Carlester Crumpler,26,,SEA,TE,26,15,12,0,0,0,0,0,0,0,0,44,31,361,1,42,76.1,57.6
Eddie Kennison,75,,STL,WR,24,14,9,0,0,0,0,0,3,13,0,64,25,404,0,42,68.7,52.2
Bernie Parmalee,69,,MIA,RB,30,16,4,0,0,0,0,0,18,59,0,35,28,301,1,42,72.5,55.0
Eric Bieniemy,71,,CIN,RB,28,16,0,0,0,0,0,0,21,97,1,37,31,249,0,41,79.6,60.1
James Hundon,76,,CIN,WR,26,16,0,0,0,0,0,0,0,0,0,31,16,285,2,41,59.0,47.5
Vincent Brisby,77,,NWE,WR,26,16,4,0,0,0,0,0,0,0,0,46,23,276,2,40,65.6,51.1
Keith Byars,72,,NWE,RB,34,16,8,0,0,0,0,0,11,24,0,40,20,189,3,39,61.8,48.3
Lake Dawson,78,,KAN,WR,25,11,11,0,0,0,0,0,0,0,0,36,21,273,2,39,63.3,49.8
Jeff Hostetler,44,,WAS,QB,36,6,3,79,144,899,5,10,14,28,0,0,0,0,0,39,50.3,45.8
Lamont Warren,73,,IND,RB,24,13,0,0,1,0,0,0,28,80,2,26,20,192,0,39,62.2,49.2
Glenn Foley,45,,NYJ,QB,27,6,2,56,97,705,3,1,3,-5,0,0,0,0,0,38,41.2,37.7
Ronald Moore,74,,2TM,RB,27,13,4,0,0,0,0,0,81,278,1,5,4,34,0,37,44.2,39.2
Eric Moulds,79,,BUF,WR,24,16,8,0,0,0,0,0,4,59,0,52,29,294,0,37,67.8,48.8
Irving Spikes,75,,MIA,RB,27,12,1,0,0,0,0,0,63,180,2,10,7,70,0,37,45.5,37.5
Stepfret Williams,80,,DAL,WR,24,16,0,0,0,0,0,0,0,0,0,51,30,308,1,37,69.8,51.8
Kyle Brady,27,,NYJ,TE,25,16,14,0,0,0,0,0,0,0,0,35,22,238,2,36,60.3,45.8
Troy Davis,76,,NOR,RB,22,16,7,0,0,0,0,0,75,271,0,18,13,85,0,36,50.1,39.1
Willie Green,82,,DEN,WR,31,16,1,0,0,0,0,0,0,0,0,43,19,240,2,36,58.0,45.5
Willie Jackson,81,,JAX,WR,26,16,1,0,0,0,0,0,3,14,0,35,17,206,2,36,55.5,43.5
David Patten,83,,NYG,WR,23,16,3,0,0,0,0,0,1,2,0,33,13,226,2,35,49.8,39.3
Jay Riemersma,28,,BUF,TE,24,16,8,0,0,0,0,0,0,0,0,40,26,208,2,35,63.3,46.8
Kevin Alexander,85,,NYG,WR,22,14,8,0,0,0,0,0,0,0,0,49,18,276,1,34,54.6,42.6
