 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.4,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Lee Evans,7,20,BUF,WR,25,16,15,0,1,0,0,0,0,0,0,137,82,1292,8,177,261.7,217.2
Carson Palmer*,5,21,CIN,QB,27,16,16,324,520,4035,28,13,26,37,0,0,0,0,0,251,259.6,249.1
Reggie Bush,8,22,NOR,WR,21,16,8,0,1,0,0,1,155,565,6,121,88,742,2,177,276.7,225.7
Steve Smith*,9,23,CAR,WR,27,14,14,0,0,0,0,0,8,61,1,139,83,1166,8,177,261.7,216.2
Javon Walker,10,24,DEN,WR,28,16,16,0,0,0,0,0,9,123,1,126,69,1084,8,175,249.7,209.2
Rudi Johnson,9,25,CIN,RB,27,16,15,0,0,0,0,0,341,1309,12,31,23,124,0,215,241.3,220.8
Roy Williams*,11,26,DET,WR,25,16,16,0,0,0,0,0,2,2,0,151,82,1310,7,173,257.2,212.2
T.J. Houshmandzadeh,12,27,CIN,WR,29,14,13,0,0,0,0,0,3,6,0,132,90,1081,9,163,255.7,207.7
Alge Crumpler*,2,28,ATL,TE,29,16,16,0,0,0,0,0,0,0,0,103,56,780,8,126,185.0,154.0
Jon Kitna,6,29,DET,QB,34,16,16,372,596,4208,21,22,34,156,2,0,0,0,0,236,258.4,246.9
Plaxico Burress,13,30,NYG,WR,29,15,15,0,0,0,0,0,0,0,0,116,63,988,10,159,223.8,188.3
Tony Gonzalez*,3,31,KAN,TE,30,15,15,0,0,0,0,0,0,0,0,104,73,900,5,122,197.5,157.5
Darrell Jackson,14,32,SEA,WR,28,13,13,0,0,0,0,0,0,0,0,112,63,956,10,156,221.1,186.1
Tom Brady,7,33,NWE,QB,29,16,16,319,516,3529,24,12,49,102,0,0,0,0,0,227,239.4,227.4
Marques Colston,15,34,NOR,WR,23,14,12,0,0,0,0,0,0,0,0,115,70,1038,8,152,224.8,186.8
Ladell Betts,10,35,WAS,RB,27,16,9,0,0,0,0,0,245,1154,4,64,53,445,1,190,245.9,210.4
Todd Heap,4,36,BAL,TE,26,16,16,0,0,0,0,0,0,0,0,116,73,765,6,113,188.5,149.0
Joey Galloway,16,37,TAM,WR,35,16,14,0,0,0,0,0,2,9,0,143,62,1057,7,149,213.6,179.6
Joseph Addai,11,38,IND,RB,23,16,0,0,0,0,0,0,226,1081,7,50,40,325,1,189,233.6,206.6
Chris Cooley,5,39,WAS,TE,24,16,16,0,0,0,0,0,0,0,0,95,57,734,6,111,171.4,139.9
Laveranues Coles,17,40,NYJ,WR,29,16,16,0,0,0,0,0,2,14,0,152,91,1098,6,147,240.7,191.7
Anquan Boldin*,18,41,ARI,WR,26,16,16,0,0,0,0,0,5,28,0,152,83,1203,4,147,232.6,187.6
Andre Johnson*,19,42,HOU,WR,25,16,16,0,0,0,0,0,3,14,0,163,103,1147,5,146,251.6,196.6
Chester Taylor,12,43,MIN,RB,27,15,15,0,0,0,0,0,303,1216,6,51,42,288,0,186,231.9,202.4
Deuce McAllister,13,44,NOR,RB,28,15,13,0,0,0,0,0,244,1057,10,36,30,198,0,186,226.0,203.5
Mike Furrey,20,45,DET,WR,29,16,14,0,0,0,0,0,0,0,0,146,98,1086,6,145,245.1,192.6
Terry Glenn,21,46,DAL,WR,32,15,14,0,0,0,0,0,3,11,0,111,70,1047,6,142,214.8,176.8
Kellen Winslow,6,47,CLE,TE,23,16,16,0,0,0,0,0,0,0,0,120,89,875,3,106,197.0,149.0
Jeremy Shockey*,7,48,NYG,TE,26,15,15,0,0,0,0,0,0,0,0,115,66,623,7,104,173.3,137.3
Marion Barber,14,49,DAL,RB,23,16,1,0,0,0,0,0,135,654,14,32,23,196,2,181,210.0,192.5
Ahman Green,15,50,GNB,RB,29,14,14,0,0,0,0,0,266,1059,5,63,46,373,1,179,229.2,198.2
Philip Rivers*,8,51,SDG,QB,25,16,16,284,460,3388,22,9,48,49,0,0,0,0,0,212,220.4,213.4
Reggie Brown,22,52,PHI,WR,25,16,15,0,0,0,0,0,3,24,1,88,46,816,8,138,187.0,161.0
Jamal Lewis,16,53,BAL,RB,27,16,16,0,0,0,0,0,314,1132,9,26,18,115,0,179,200.7,183.7
Hines Ward,23,54,PIT,WR,30,14,14,0,0,0,0,0,2,30,0,126,74,975,6,137,212.5,171.5
Vince Young*,9,55,TEN,QB,23,15,13,184,357,2199,12,13,83,552,7,0,0,0,0,209,222.2,210.2
Desmond Clark,8,56,CHI,TE,29,16,16,0,0,0,0,0,0,0,0,80,45,626,6,99,146.6,121.1
Jerricho Cotchery,24,57,NYJ,WR,24,16,16,0,0,0,0,0,5,25,0,125,82,961,6,135,219.6,175.6
Fred Taylor,17,58,JAX,RB,30,15,15,0,0,0,0,0,231,1146,5,28,23,242,1,175,202.3,183.3
Corey Dillon,18,59,NWE,RB,32,16,13,0,0,0,0,0,199,812,13,16,15,147,0,174,193.9,179.4
Edgerrin James,19,60,ARI,RB,28,16,16,0,0,0,0,0,337,1159,6,61,38,217,0,174,216.1,189.6
Travis Henry,20,61,TEN,RB,28,14,13,0,0,0,0,0,270,1211,7,25,18,78,0,173,192.4,178.9
Thomas Jones,21,62,CHI,RB,28,16,16,1,1,-4,0,0,296,1210,6,47,36,154,0,172,213.7,189.2
Donovan McNabb,10,63,PHI,QB,30,10,10,180,316,2647,18,6,32,212,3,0,0,0,0,205,215.6,208.1
Larry Fitzgerald,25,64,ARI,WR,23,13,13,0,0,0,0,0,0,0,0,111,69,946,6,131,202.6,165.1
Isaac Bruce,26,65,STL,WR,34,16,13,0,1,0,0,0,0,0,0,126,74,1098,3,130,206.8,166.8
L.J. Smith,9,66,PHI,TE,26,16,15,0,0,0,0,0,0,0,0,75,50,611,5,93,146.1,118.1
Kevin Jones,22,67,DET,RB,24,12,12,0,0,0,0,0,181,689,6,78,61,520,2,169,233.4,194.4
Brett Favre,11,68,GNB,QB,37,16,16,343,613,3885,18,18,23,29,1,0,0,0,0,200,217.3,210.3
Santana Moss,27,69,WAS,WR,27,14,14,0,0,0,0,0,7,82,0,101,55,790,6,125,182.2,150.7
Braylon Edwards,28,70,CLE,WR,23,16,15,0,0,0,0,0,3,7,0,125,61,884,6,125,189.1,155.6
Mark Clayton,29,71,BAL,WR,24,16,12,0,1,0,0,0,7,-30,0,113,67,939,5,121,190.9,154.4
Warrick Dunn,23,72,ATL,RB,31,16,16,0,0,0,0,0,286,1140,4,28,22,170,1,161,188.5,171.0
Ben Watson,10,73,NWE,TE,26,13,13,0,0,0,0,0,0,0,0,91,49,643,3,82,132.8,103.8
Randy McMichael,11,74,MIA,TE,27,16,16,0,0,0,0,0,0,0,0,96,62,640,3,82,147.0,113.0
Jamar Martin,1,75,NYJ,,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eli Manning,12,76,NYG,QB,25,16,16,301,522,3244,24,18,25,21,0,0,0,0,0,192,208.4,200.9
Jason Witten*,12,77,DAL,TE,24,16,15,0,0,0,0,0,0,0,0,90,64,754,1,81,148.4,113.4
John Paul Foschi,2,78,OAK,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
J.P. Losman,13,,BUF,QB,25,16,16,268,429,3051,19,14,38,140,1,0,0,0,0,190,203.5,191.0
Ben Roethlisberger,14,,PIT,QB,24,15,15,280,469,3513,18,23,32,98,2,0,0,0,0,188,211.8,206.3
Chad Pennington,15,,NYJ,QB,30,16,16,313,485,3352,17,16,35,109,0,1,0,7,0,182,200.2,190.7
Rex Grossman,18,,CHI,QB,26,16,16,262,480,3193,23,20,24,2,0,1,1,-4,0,180,199.5,192.0
Steve McNair,17,,BAL,QB,33,16,16,295,468,3050,16,12,45,119,1,0,0,0,0,180,194.4,184.9
Tony Romo*,16,,DAL,QB,26,16,10,220,337,2903,19,13,34,102,0,0,0,0,0,180,194.8,184.3
Alex Smith,19,,SFO,QB,22,16,16,257,442,2890,16,16,44,147,2,0,0,0,0,174,191.3,180.3
David Carr,20,,HOU,QB,27,16,16,302,442,2767,11,12,53,195,2,0,0,0,0,164,174.2,160.2
Jake Delhomme,21,,CAR,QB,31,13,13,263,431,2805,17,11,18,12,0,0,0,0,0,159,170.4,164.4
Ronnie Brown,24,,MIA,RB,25,13,12,0,1,0,0,0,241,1008,5,38,33,276,0,158,195.4,170.9
Matt Hasselbeck,22,,SEA,QB,31,12,12,210,371,2442,18,15,18,110,0,0,0,0,0,153,172.2,164.7
Willis McGahee,25,,BUF,RB,25,14,14,0,0,0,0,0,259,990,6,28,18,156,0,151,172.6,155.6
Julius Jones,26,,DAL,RB,25,16,16,0,0,0,0,0,267,1084,4,15,9,142,0,147,161.1,150.1
Charlie Frye,23,,CLE,QB,25,13,13,252,393,2454,10,17,47,215,3,0,0,0,0,144,162.7,152.7
Matt Leinart,24,,ARI,QB,23,12,11,214,377,2547,11,12,22,49,2,0,0,0,0,139,149.8,142.8
Shaun Alexander,27,,SEA,RB,29,10,10,0,0,0,0,0,252,896,7,16,12,48,0,136,148.4,136.4
Laurence Maroney,28,,NWE,RB,21,14,0,0,0,0,0,0,175,745,6,30,22,194,1,136,163.4,145.9
Mike Bell,29,,DEN,RB,23,15,3,0,0,0,0,0,157,677,8,27,20,158,0,132,157.0,140.5
Brad Johnson,25,,MIN,QB,38,15,14,270,439,2750,9,15,29,82,1,0,0,0,0,130,143.7,136.2
Tatum Bell,30,,DEN,RB,25,13,13,0,0,0,0,0,233,1025,2,31,24,115,0,126,153.5,133.0
DeShaun Foster,31,,CAR,RB,26,14,14,0,0,0,0,0,227,897,3,46,32,159,0,124,159.6,135.6
Damon Huard,26,,KAN,QB,33,10,8,148,244,1878,11,1,9,9,0,2,2,-6,0,119,120.9,112.4
Dominic Rhodes,32,,IND,RB,27,16,16,0,0,0,0,0,187,641,5,47,36,251,0,119,159.7,134.2
Eddie Kennison,30,,KAN,WR,33,16,16,0,0,0,0,0,4,16,0,101,53,860,5,118,173.6,144.1
Marty Booker,31,,MIA,WR,30,14,13,0,0,0,0,0,3,19,0,90,55,747,6,117,174.6,144.1
Reuben Droughns,33,,CLE,RB,28,14,12,0,0,0,0,0,220,758,4,33,27,169,0,117,147.2,125.2
David Garrard,27,,JAX,QB,28,11,10,145,241,1735,10,9,47,250,0,0,0,0,0,116,129.4,121.4
Muhsin Muhammad,32,,CHI,WR,33,16,16,0,0,0,0,0,0,0,0,117,60,863,5,116,178.8,145.3
Leon Washington,34,,NYJ,RB,24,16,8,0,0,0,0,0,151,650,4,31,25,270,0,116,145.5,125.5
Chris Henry,33,,CIN,WR,23,13,4,0,0,0,0,0,0,0,0,75,36,605,9,115,153.5,132.5
Jake Plummer,28,,DEN,QB,32,16,11,175,317,1994,11,13,36,112,1,0,0,0,0,115,130.5,121.0
Bernard Berrian,34,,CHI,WR,26,15,14,0,0,0,0,0,2,5,0,102,51,775,6,114,167.0,137.5
Joey Harrington,29,,MIA,QB,28,11,11,223,388,2236,12,15,19,24,0,0,0,0,0,114,129.8,124.8
Devery Henderson,35,,NOR,WR,24,13,7,0,0,0,0,0,2,14,1,54,32,745,5,112,146.9,127.9
Brandon Jacobs,36,,NYG,RB,24,15,0,0,0,0,0,0,96,423,9,14,11,149,0,111,127.2,114.7
Clinton Portis,35,,WAS,RB,25,8,7,0,0,0,0,0,127,523,7,26,17,170,0,111,134.3,119.8
Keyshawn Johnson,36,,CAR,WR,34,16,16,0,1,0,0,1,1,4,1,128,70,815,4,110,183.4,144.9
Cedric Benson,37,,CHI,RB,24,15,0,0,0,0,0,0,157,647,6,10,8,54,0,106,117.1,110.1
Cadillac Williams,38,,TAM,RB,24,14,14,0,0,0,0,0,225,798,1,44,30,196,0,105,139.9,117.4
Mark Brunell,30,,WAS,QB,36,10,9,162,260,1789,8,4,13,34,0,0,0,0,0,103,107.5,102.0
Reche Caldwell,38,,NWE,WR,27,16,14,0,0,0,0,0,1,5,0,102,61,760,4,103,165.5,131.0
Donte' Stallworth,37,,PHI,WR,26,12,11,0,0,0,0,0,0,0,0,70,38,725,5,103,143.5,121.5
Chris Chambers,39,,MIA,WR,28,16,16,0,0,0,0,0,8,95,0,154,59,677,4,101,163.2,130.7
Bruce Gradkowski,31,,TAM,QB,23,13,11,177,328,1661,9,9,41,161,0,0,0,0,0,101,110.0,98.5
Deion Branch,40,,SEA,WR,27,14,13,0,0,0,0,0,4,30,0,101,53,725,4,100,155.5,126.0
Ron Dayne,39,,HOU,RB,28,11,6,0,0,0,0,0,151,612,5,18,14,77,0,99,115.4,104.9
Jeff Garcia,32,,PHI,QB,36,8,6,116,188,1309,10,2,25,87,0,0,0,0,0,99,101.1,95.1
Bryant Johnson,41,,ARI,WR,25,16,8,0,0,0,0,0,1,-3,0,74,40,740,4,98,140.2,116.7
Santonio Holmes,42,,PIT,WR,22,16,4,0,0,0,0,0,1,13,0,86,49,824,2,96,151.2,121.2
Drew Bennett,44,,TEN,WR,28,16,15,0,0,0,0,0,0,0,0,98,46,737,3,94,141.7,114.7
Joe Horn,43,,NOR,WR,34,10,9,0,1,0,0,0,0,0,0,61,37,679,4,94,133.9,112.4
Wali Lundy,40,,HOU,RB,23,14,8,0,0,0,0,0,124,476,4,39,33,204,0,94,132.5,109.5
DeAngelo Williams,41,,CAR,RB,23,13,2,0,0,0,0,0,121,501,1,36,33,313,1,93,131.9,108.9
Antonio Bryant,45,,SFO,WR,25,14,13,0,0,0,0,0,0,0,0,91,40,733,3,91,134.3,111.3
Jason Campbell,33,,WAS,QB,25,7,7,110,207,1297,10,6,24,107,0,0,0,0,0,91,102.1,95.6
Arnaz Battle,46,,SFO,WR,26,16,15,0,1,0,0,0,5,25,0,85,59,686,3,89,150.1,116.6
Reggie Williams,47,,JAX,WR,23,16,14,0,0,0,0,0,7,33,0,91,52,616,4,89,143.4,113.9
Matt Jones,49,,JAX,WR,23,14,4,0,0,0,0,0,2,-15,0,76,41,643,4,87,130.3,106.3
Derrick Mason,50,,BAL,WR,32,16,15,0,0,0,0,0,1,-4,0,112,68,750,2,87,157.1,119.6
Nate Washington,48,,PIT,WR,23,16,2,0,0,0,0,0,3,8,0,69,35,624,4,87,125.2,104.7
Michael Jenkins,51,,ATL,WR,24,16,16,0,0,0,0,0,1,2,0,83,39,436,7,86,127.8,105.3
Jerious Norwood,42,,ATL,RB,23,14,0,0,1,0,0,0,99,633,2,15,12,102,0,86,103.5,91.5
D.J. Hackett,52,,SEA,WR,25,14,5,0,0,0,0,0,0,0,0,66,45,610,4,85,133.0,107.5
Vincent Jackson,53,,SDG,WR,23,16,7,0,0,0,0,0,3,16,0,56,27,453,6,85,114.9,98.4
Travis Taylor,54,,MIN,WR,27,16,16,0,0,0,0,0,1,5,0,87,57,651,3,84,142.6,110.1
Justin Fargas,43,,OAK,RB,26,16,6,0,0,0,0,0,178,659,1,21,13,91,0,81,96.5,86.5
Greg Jennings,55,,GNB,WR,23,14,11,0,0,0,0,0,0,0,0,104,45,632,3,81,128.7,102.7
Byron Leftwich,34,,JAX,QB,26,6,6,108,183,1159,7,5,25,41,2,0,0,0,0,80,87.5,83.5
Correll Buckhalter,44,,PHI,RB,28,16,1,0,0,0,0,0,83,345,2,28,24,256,1,78,107.1,88.1
Ronald Curry,56,,OAK,WR,27,16,4,0,2,0,0,1,1,4,0,89,62,727,1,77,143.1,109.1
Patrick Crayton,57,,DAL,WR,27,16,7,0,0,0,0,0,0,0,0,48,36,516,4,76,114.1,92.6
Kevan Barlow,45,,NYJ,RB,27,12,3,0,0,0,0,0,131,370,6,10,7,21,0,75,84.6,77.6
Wes Welker,58,,MIA,WR,25,16,2,0,0,0,0,0,0,0,0,100,67,687,1,75,143.2,105.2
Drew Bledsoe,35,,DAL,QB,34,6,6,90,169,1164,7,8,8,28,2,0,0,0,0,73,82.9,78.4
Randy Moss,59,,OAK,WR,29,13,13,0,0,0,0,0,0,0,0,96,42,553,3,73,118.3,94.3
Kevin Curtis,61,,STL,WR,28,16,1,0,0,0,0,0,4,4,0,57,40,479,4,72,114.8,91.3
Trent Green,36,,KAN,QB,36,8,8,121,198,1342,7,9,19,59,0,0,0,0,0,72,81.1,75.6
Cedric Houston,46,,NYJ,RB,24,8,1,0,0,0,0,0,113,374,5,8,7,43,0,72,81.7,75.2
Antwaan Randle El,60,,WAS,WR,27,16,16,2,3,88,1,0,19,118,0,63,32,351,3,72,115.4,92.4
Mewelde Moore,48,,MIN,RB,24,16,0,1,1,15,1,0,24,131,0,62,46,468,1,71,127.0,96.5
Michael Pittman,47,,TAM,RB,31,16,3,0,0,0,0,0,50,245,1,76,47,405,0,71,123.0,92.5
Heath Miller,13,,PIT,TE,24,16,16,0,0,0,0,0,0,0,0,55,34,393,5,69,106.3,86.3
Rod Smith,62,,DEN,WR,36,16,16,0,0,0,0,0,1,-5,0,94,52,512,3,69,122.7,92.7
Kurt Warner,37,,ARI,QB,35,6,5,108,168,1377,6,5,13,3,0,0,0,0,0,69,72.4,64.4
Jay Cutler,38,,DEN,QB,23,5,5,81,137,1001,9,5,12,18,0,0,0,0,0,68,71.8,64.8
Kevin Faulk,49,,NWE,RB,30,15,1,0,0,0,0,0,25,123,1,56,43,356,2,68,113.9,85.4
Joe Jurevicius,64,,CLE,WR,32,13,8,0,0,0,0,0,0,0,0,65,40,495,3,68,110.5,87.5
Eric Parker,63,,SDG,WR,27,15,12,0,0,0,0,0,2,19,0,70,48,659,0,68,118.8,91.8
Vernand Morency,50,,2TM,RB,26,14,2,0,0,0,0,0,96,434,2,19,17,118,0,67,89.2,73.7
Michael Turner,51,,SDG,RB,24,13,0,0,0,0,0,0,80,502,2,3,3,47,0,67,72.9,68.4
Seneca Wallace,39,,SEA,QB,26,8,4,82,141,927,8,7,12,122,0,0,0,0,0,67,77.8,69.3
Troy Brown,65,,NWE,WR,35,16,9,0,0,0,0,0,2,18,0,75,43,384,4,66,112.2,87.7
Owen Daniels,14,,HOU,TE,24,14,12,0,0,0,0,0,0,0,0,51,34,352,5,65,102.2,82.2
Maurice Morris,52,,SEA,RB,27,16,8,0,0,0,0,0,161,604,0,20,11,46,0,65,78.5,69.5
Anthony Thomas,53,,BUF,RB,29,16,2,0,0,0,0,0,107,378,2,24,22,139,0,64,91.2,73.7
Ernest Wilford,66,,JAX,WR,27,16,12,0,0,0,0,0,0,0,0,74,36,524,2,64,102.9,81.4
Brandon Jones,68,,TEN,WR,24,16,10,0,0,0,0,0,1,3,0,53,27,384,4,63,92.7,76.2
LaMont Jordan,54,,OAK,RB,28,9,8,0,0,0,0,0,114,434,2,16,10,74,0,63,75.3,66.8
Samie Parker,67,,KAN,WR,25,16,15,0,0,0,0,0,3,7,0,68,41,561,1,63,106.8,83.3
Sammy Morris,55,,MIA,RB,29,12,4,0,0,0,0,0,92,400,1,35,21,162,0,62,87.2,68.7
Eric Moulds,69,,HOU,WR,33,16,16,0,0,0,0,0,1,6,0,78,57,557,1,62,121.8,89.8
Marcus Robinson,70,,MIN,WR,31,10,3,0,0,0,0,0,0,0,0,58,29,381,4,62,93.1,74.6
Dallas Clark,15,,IND,TE,27,12,12,0,0,0,0,0,0,0,0,57,30,367,4,61,93.7,75.7
Doug Gabriel,71,,2TM,WR,26,15,5,0,0,0,0,0,0,0,0,54,30,428,3,61,93.3,74.8
Peerless Price,72,,BUF,WR,30,16,15,0,0,0,0,0,5,18,0,78,49,402,3,60,111.5,83.5
Cedrick Wilson,73,,PIT,WR,28,15,12,1,1,21,0,0,2,14,0,69,37,504,1,59,97.6,75.1
Bobby Wade,74,,TEN,WR,25,16,2,0,0,0,0,0,0,0,0,58,33,461,2,58,93.1,72.6
Terrance Copper,75,,NOR,WR,24,15,4,0,0,0,0,0,1,8,0,42,23,385,3,57,82.3,66.8
Hank Baskett,76,,PHI,WR,24,16,5,0,1,0,0,1,0,0,0,42,22,464,2,56,82.4,68.4
Drew Carter,77,,CAR,WR,25,14,2,0,0,0,0,0,2,18,0,51,28,357,3,56,86.5,69.5
Bo Scaife,16,,TEN,TE,25,14,12,0,0,0,0,0,1,13,1,56,29,370,2,56,87.8,69.8
Andrew Walter,40,,OAK,QB,24,12,8,147,276,1677,3,13,14,30,0,0,0,0,0,56,65.6,56.1
Dan Campbell,17,,DET,TE,30,16,11,0,0,0,0,0,0,0,0,32,21,308,4,55,78.8,65.3
Chris Baker,18,,NYJ,TE,27,16,14,0,0,0,0,0,0,0,0,45,31,300,4,54,88.0,69.5
Noah Herron,56,,GNB,RB,24,16,0,0,0,0,0,0,37,150,1,35,29,211,2,54,88.1,66.6
Josh Reed,78,,BUF,WR,26,13,1,0,0,0,0,0,4,13,0,48,34,410,2,54,91.3,71.3
Amani Toomer,79,,NYG,WR,32,8,8,0,0,0,0,0,1,0,0,43,32,360,3,54,89.0,70.0
Aaron Brooks,41,,OAK,QB,30,8,8,110,192,1105,3,8,22,124,0,0,0,0,0,53,64.1,55.6
Najeh Davenport,57,,PIT,RB,27,13,0,0,0,0,0,0,60,221,1,21,15,193,1,53,73.4,58.9
Tony Scheffler,20,,DEN,TE,23,13,5,0,0,0,0,0,1,3,0,37,18,286,4,53,73.9,61.9
George Wrighster,19,,JAX,TE,25,16,10,0,0,0,0,0,0,0,0,63,39,353,3,53,95.3,72.8
Demetrius Williams,80,,BAL,WR,23,16,0,0,0,0,0,0,0,0,0,45,22,396,2,52,76.6,62.6
Justin Griffith,58,,ATL,RB,26,16,11,0,0,0,0,0,19,106,1,28,23,168,3,51,78.9,59.9
Roddy White,81,,ATL,WR,25,16,5,0,0,0,0,0,0,0,0,65,30,506,0,51,83.1,64.6
Ashley Lelie,82,,ATL,WR,26,15,10,0,0,0,0,0,0,0,0,68,28,430,1,49,80.0,63.0
Jerramy Stevens,21,,SEA,TE,27,11,6,0,0,0,0,0,0,0,0,48,22,231,4,49,73.6,59.1
Daunte Culpepper,42,,MIA,QB,29,4,4,81,134,929,2,3,10,20,1,0,0,0,0,47,51.7,47.2
Greg Lewis,83,,PHI,WR,26,16,3,0,0,0,0,0,0,0,0,34,24,348,2,47,73.3,57.8
Mark Bradley,84,,CHI,WR,24,10,0,0,0,0,0,0,0,0,0,23,14,282,3,46,63.2,53.2
Michael Clayton,87,,TAM,WR,24,12,9,0,0,0,0,0,5,41,0,65,33,356,1,46,80.7,60.2
Ike Hilliard,85,,TAM,WR,30,16,0,0,0,0,0,0,0,0,0,55,34,339,2,46,81.4,59.9
Roscoe Parrish,86,,BUF,WR,24,16,1,0,0,0,0,0,2,18,0,40,23,320,2,46,76.8,61.3
Troy Williamson,88,,MIN,WR,23,14,11,0,0,0,0,0,0,0,0,76,37,455,0,46,85.5,64.0
Vernon Davis,22,,SFO,TE,22,10,8,0,0,0,0,0,2,5,0,42,20,265,3,45,67.5,54.0
Keenan McCardell,89,,SDG,WR,36,14,11,0,0,0,0,0,1,8,0,51,36,437,0,45,82.5,60.5
Jermaine Wiggins,23,,MIN,TE,31,16,3,0,0,0,0,0,0,0,0,67,46,386,1,45,93.1,66.6
Mike Alstott,59,,TAM,RB,33,16,15,0,0,0,0,0,60,171,3,38,21,85,0,44,67.1,53.1
Brandon Marshall,90,,DEN,WR,22,15,1,0,0,0,0,0,2,12,0,37,20,309,2,44,66.6,53.1
Billy McMullen,91,,MIN,WR,26,16,0,0,0,0,0,0,0,0,0,42,23,307,2,43,74.7,60.2
Alex Smith,24,,TAM,TE,24,14,7,0,0,0,0,0,0,0,0,53,35,250,3,43,80.5,59.5
Rashied Davis,92,,CHI,WR,27,16,2,0,0,0,0,0,0,0,0,56,22,303,2,42,66.8,52.3
Ruvell Martin,93,,GNB,WR,24,13,3,0,0,0,0,0,0,0,0,43,21,358,1,42,65.8,52.3
Tim Rattay,43,,TAM,QB,29,4,2,61,101,748,4,2,4,3,0,0,0,0,0,42,46.2,42.2
Courtney Anderson,26,,OAK,TE,26,16,11,0,0,0,0,0,0,0,0,43,25,285,2,41,68.0,52.0
Charlie Batch,44,,PIT,QB,32,8,1,31,53,492,5,0,13,15,0,0,0,0,0,41,43.7,40.2
Eric Johnson,25,,SFO,TE,27,13,9,0,0,0,0,0,0,0,0,49,34,292,2,41,78.2,58.2
Justin McCareins,94,,NYJ,WR,28,16,7,0,0,0,0,0,0,0,0,40,23,347,1,41,66.2,51.2
Kenny Watson,60,,CIN,RB,28,16,0,0,0,0,0,0,25,138,1,32,23,213,0,41,70.1,52.6
Derek Anderson,45,,CLE,QB,23,5,3,66,117,793,5,8,4,47,0,0,0,0,0,40,50.4,46.4
Robert Royal,27,,BUF,TE,27,16,15,0,0,0,0,0,1,-9,0,39,23,233,3,40,66.4,51.9
Kyle Boller,46,,BAL,QB,25,5,0,33,55,485,5,2,22,34,0,0,0,0,0,39,42.3,37.8
Malcom Floyd,95,,SDG,WR,25,12,0,0,0,0,0,0,0,0,0,32,15,210,3,39,57.0,46.5
Artose Pinner,61,,MIN,RB,28,12,1,0,0,0,0,0,43,190,3,4,2,15,0,39,43.0,38.5
Ben Utecht,28,,IND,TE,25,15,15,0,0,0,0,0,0,0,0,53,37,377,0,38,77.2,55.2
Tim Carter,96,,NYG,WR,27,16,8,0,0,0,0,0,0,0,0,48,22,253,2,37,67.8,53.3
Steve Heiden,29,,CLE,TE,30,16,6,0,0,0,0,0,0,0,0,46,36,249,2,37,75.9,54.9
