 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.0,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Tyrone Montgomery,78,,RAI,RB,24,6,6,0,0,0,0,0,36,97,0,10,8,126,1,28,38.3,30.3
Duane Young,29,,SDG,TE,26,14,14,0,0,0,0,0,0,0,0,23,17,217,1,28,47.7,36.2
Bubby Brister,44,,PHI,QB,32,7,2,51,76,507,2,1,1,7,0,0,0,0,0,27,31.0,28.0
Cody Carlson,45,,HOU,QB,31,5,5,59,132,727,1,4,10,17,0,0,0,0,0,27,30.8,24.8
Marv Cook,30,,CHI,TE,28,16,8,0,0,0,0,0,0,0,0,42,21,212,1,27,51.2,37.7
Paul Green,32,,SEA,TE,28,16,11,0,0,0,0,0,0,0,0,48,30,208,1,27,59.3,40.8
James Jenkins,31,,WAS,TE,27,16,3,0,0,0,0,0,0,0,0,11,8,32,4,27,35.2,31.2
LeShon Johnson,81,,GNB,RB,23,12,0,0,0,0,0,0,26,99,0,20,13,168,0,27,42.7,33.2
Robert Smith,80,,MIN,RB,22,14,0,0,0,0,0,0,31,106,1,19,15,105,0,27,48.1,34.6
Blair Thomas,79,,2TM,RB,27,6,1,0,0,0,0,0,43,137,2,5,4,16,0,27,34.3,29.3
Gale Gilbert,46,,SDG,QB,33,15,1,41,67,410,3,1,8,-3,0,0,0,0,0,26,30.1,27.1
Keith Jennings,33,,CHI,TE,28,9,1,0,0,0,0,0,0,0,0,19,11,75,3,26,36.5,31.0
Tracy Johnson,82,,SEA,RB,28,16,10,0,0,0,0,0,12,44,2,15,10,91,0,26,35.0,29.5
Bryan Reeves,86,,ARI,WR,24,14,0,0,0,0,0,0,1,-1,0,30,14,202,1,26,42.6,32.1
Kerry Cash,34,,IND,TE,25,16,16,0,0,0,0,0,0,0,0,30,16,190,1,25,43.5,32.0
Jerry Evans,35,,DEN,TE,26,16,11,0,0,0,0,0,0,0,0,26,13,127,2,25,40.7,31.2
James Jett,87,,RAI,WR,24,16,1,0,0,0,0,0,0,0,0,28,15,253,0,25,43.3,32.8
Ed McCaffrey,88,,SFO,WR,26,16,0,0,0,0,0,0,0,0,0,14,11,131,2,25,39.1,30.6
Tommy Vardell,83,,CLE,RB,25,5,5,0,0,0,0,0,15,48,0,19,16,137,1,25,43.5,32.5
Adrian Murrell,86,,NYJ,RB,24,10,1,0,0,0,0,0,33,160,0,9,7,76,0,24,33.1,26.1
Mack Strong,85,,SEA,RB,23,8,1,0,0,0,0,0,27,114,2,4,3,3,0,24,29.2,24.2
Jon Vaughn,84,,2TM,RB,24,13,0,0,0,0,0,0,27,96,1,2,1,5,1,24,35.6,33.6
Arthur Marshall,89,,NYG,WR,25,16,0,0,0,0,0,0,2,8,0,23,16,219,0,23,41.2,29.7
Dan McGwire,47,,SEA,QB,27,7,3,51,105,578,1,2,10,-6,0,0,0,0,0,23,23.0,15.5
Cedric Smith,87,,WAS,RB,26,14,8,0,0,0,0,0,10,48,0,22,15,118,1,23,40.1,29.1
Derek Ware,36,,ARI,TE,27,15,12,0,0,0,0,0,0,0,0,27,17,171,1,23,42.6,30.6
Elvis Grbac,48,,SFO,QB,24,11,0,35,50,393,2,1,13,1,0,0,0,0,0,22,23.3,17.8
Tim McGee,91,,CIN,WR,30,14,1,0,0,0,0,0,1,-18,0,33,13,175,1,22,37.7,28.2
Mike Williams,90,,MIA,WR,28,15,0,0,0,0,0,0,0,0,0,32,15,221,0,22,40.1,29.6
Kent Graham,49,,NYG,QB,26,13,1,24,53,295,3,2,2,11,0,1,0,0,0,21,21.9,20.9
Howard Griffith,88,,RAM,RB,27,16,10,0,0,0,0,0,9,30,0,27,16,113,1,20,39.3,28.3
Mark Higgs,89,,2TM,RB,28,11,1,0,0,0,0,0,62,195,0,0,0,0,0,20,22.0,18.5
Vince Evans,50,,RAI,QB,39,9,0,18,33,222,2,0,6,24,0,0,0,0,0,19,18.3,17.3
Frank Reich,51,,BUF,QB,33,16,2,56,93,568,1,4,6,3,0,0,0,0,0,19,25.5,22.0
Jack Trudeau,52,,NYJ,QB,32,5,2,50,91,496,1,4,6,30,0,0,0,0,0,19,24.8,20.8
Jason Garrett,53,,DAL,QB,28,2,1,16,31,315,2,1,3,-2,0,0,0,0,0,18,22.4,19.4
Fred McAfee,90,,2TM,RB,26,13,0,0,0,0,0,0,18,51,2,1,1,4,0,18,18.0,17.0
Keenan McCardell,92,,CLE,WR,24,13,3,0,0,0,0,0,0,0,0,25,10,182,0,18,31.2,23.2
Mark Chmura,38,,GNB,TE,25,14,4,0,0,0,0,0,0,0,0,21,14,165,0,17,33.5,23.5
Jeff Cothran,91,,CIN,RB,23,14,4,0,0,0,0,0,26,85,0,6,4,24,1,17,20.9,18.9
Greg McMurtry,93,,CHI,WR,27,9,4,0,0,0,0,0,0,0,0,17,8,112,1,17,28.2,21.2
James Saxon,92,,MIA,RB,28,16,7,0,0,0,0,0,8,16,0,35,27,151,0,17,46.7,30.2
James Thornton,37,,NYJ,TE,29,15,5,0,0,0,0,0,0,0,0,35,20,171,0,17,40.1,27.1
Rod Bernstine,93,,DEN,RB,29,3,3,0,0,0,0,0,17,91,0,11,9,70,0,16,25.1,20.6
Rodney Holman,40,,DET,TE,34,15,7,0,0,0,0,0,0,0,0,23,17,163,0,16,35.8,23.8
Mark Jackson,94,,2TM,WR,31,14,0,0,0,0,0,0,0,0,0,16,8,97,1,16,23.7,19.7
Lorenzo Neal,94,,NOR,RB,24,16,7,0,0,0,0,0,30,90,1,4,2,9,0,16,17.4,15.9
Ryan Wetnight,39,,CHI,TE,24,11,0,0,0,0,0,0,0,0,0,20,11,104,1,16,30.4,21.9
Sam Gash,96,,NWE,RB,25,13,6,0,0,0,0,0,30,86,0,13,9,61,0,15,23.2,18.2
Willie Green,96,,TAM,WR,28,5,0,0,0,0,0,0,0,0,0,11,9,150,0,15,27.0,19.5
Scott Miller,95,,MIA,WR,26,9,0,0,0,0,0,0,0,0,0,7,6,94,1,15,21.4,18.4
Brad Muster,95,,NOR,RB,29,7,1,0,0,0,0,0,1,3,1,11,10,88,0,15,25.1,20.1
Olanda Truitt,97,,WAS,WR,23,9,0,0,0,0,0,0,0,0,0,11,2,89,1,15,16.9,15.9
Ted Popson,41,,SFO,TE,28,16,1,0,0,0,0,0,0,0,0,16,13,141,0,14,30.1,20.6
Kenyon Rasheed,97,,NYG,RB,24,16,7,0,0,0,0,0,17,44,0,13,10,97,0,14,23.6,18.1
Pat Carter,42,,HOU,TE,28,16,13,0,0,0,0,0,0,0,0,23,11,74,1,13,24.4,18.9
Tracy Greene,43,,KAN,TE,22,7,2,0,0,0,0,0,0,0,0,12,6,69,1,13,18.9,15.9
Derek Loville,99,,SFO,RB,26,14,0,0,0,0,0,0,31,99,0,4,2,26,0,13,14.5,13.5
Lamont Warren,98,,IND,RB,21,11,0,0,1,0,0,0,18,80,0,5,3,47,0,13,15.7,14.2
Trent Dilfer,54,,TAM,QB,22,5,2,38,82,433,1,6,2,27,0,0,0,0,0,12,20.0,16.0
Derrick Ned,100,,NOR,RB,25,16,1,0,0,0,0,0,11,36,0,17,13,86,0,12,24.7,17.7
Walter Reeves,44,,CLE,TE,29,5,5,0,0,0,0,0,0,0,0,12,6,61,1,12,18.1,15.1
Frank Wycheck,45,,WAS,TE,23,9,1,0,0,0,0,0,0,0,0,11,7,55,1,12,18.5,15.0
Mark Brunell,55,,GNB,QB,24,2,0,12,27,95,0,0,6,7,1,0,0,0,0,11,10.0,9.5
Ron Hall,47,,DET,TE,30,13,10,0,0,0,0,0,0,0,0,25,10,106,0,11,23.1,14.6
Leonard Harris,98,,ATL,WR,34,8,2,0,0,0,0,0,0,0,0,21,9,113,0,11,23.3,15.8
Jonathan Hayes,46,,PIT,TE,32,16,6,0,0,0,0,0,0,0,0,11,5,50,1,11,15.5,12.5
Ron Lewis,100,,GNB,WR,26,6,1,0,0,0,0,0,0,0,0,11,7,108,0,11,20.8,14.3
Shannon Mitchell,48,,SDG,TE,22,16,6,0,0,0,0,0,0,0,0,17,11,105,0,11,24.5,16.0
Dwight Stone,101,,PIT,WR,30,15,1,0,0,0,0,0,2,7,0,10,7,81,0,11,17.8,14.3
Adam Walker,101,,SFO,RB,26,8,0,0,0,0,0,0,13,54,1,1,0,0,0,11,11.4,11.4
Gary Wellman,99,,HOU,WR,27,8,0,0,0,0,0,0,1,-3,0,22,10,112,0,11,23.4,14.9
Chad Fann,49,,ARI,TE,24,16,9,0,0,0,0,0,0,0,0,17,12,96,0,10,21.1,14.6
Merril Hoge,102,,CHI,RB,29,5,5,0,0,0,0,0,6,24,0,23,13,79,0,10,23.3,16.8
Calvin Jones,103,,RAI,RB,24,7,0,0,0,0,0,0,22,93,0,3,2,6,0,10,11.9,10.9
Jim McMahon,56,,ARI,QB,35,2,1,23,43,219,1,3,6,32,0,0,0,0,0,10,12.5,12.0
Johnnie Morton,103,,DET,WR,23,14,0,0,0,0,0,0,0,0,0,8,3,39,1,10,18.4,16.4
Jermaine Ross,104,,RAM,WR,23,4,0,0,0,0,0,0,0,0,0,4,1,36,1,10,10.6,10.1
Ryan Yarborough,102,,NYJ,WR,23,13,0,0,0,0,0,0,0,0,0,15,6,42,1,10,16.2,13.2
Stevie Anderson,106,,NYJ,WR,24,10,0,0,0,0,0,0,0,0,0,17,9,90,0,9,18.0,13.5
Randy Baldwin,105,,CLE,RB,27,16,0,0,0,0,0,0,23,78,0,4,3,15,0,9,17.8,15.8
John Burke,108,,NWE,WR,23,16,6,0,0,0,0,0,0,0,0,15,9,86,0,9,17.6,13.1
Jeff Campbell,107,,DEN,WR,26,16,1,0,0,0,0,0,2,6,0,6,1,22,1,9,9.8,9.3
David Lang,104,,RAM,RB,26,13,0,0,0,0,0,0,6,34,0,14,8,60,0,9,16.4,11.4
James McKnight,109,,SEA,WR,22,2,0,0,0,0,0,0,0,0,0,1,1,25,1,9,9.5,9.0
Lamar Thomas,105,,TAM,WR,24,11,0,0,0,0,0,0,0,0,0,13,7,94,0,9,16.4,12.9
Nate Turner,50,,BUF,TE,25,13,0,0,0,0,0,0,2,4,0,1,1,26,1,9,10.0,9.5
Tim Worley,106,,CHI,RB,28,5,0,0,0,0,0,0,9,17,1,1,1,8,0,9,9.0,8.0
Stan Gelbaugh,58,,SEA,QB,32,1,0,7,11,80,1,0,1,10,0,0,0,0,0,8,8.2,8.2
Ty Hallock,52,,DET,TE,23,15,10,0,0,0,0,0,0,0,0,16,7,75,0,8,14.5,11.0
Danan Hughes,110,,KAN,WR,24,16,0,0,0,0,0,0,0,0,0,17,7,80,0,8,15.0,11.5
Reggie Johnson,51,,GNB,TE,26,9,2,0,0,0,0,0,0,0,0,10,7,79,0,8,14.9,11.4
Todd McNair,107,,HOU,RB,29,16,1,0,0,0,0,0,0,0,0,19,8,78,0,8,15.8,11.8
Wade Wilson,57,,NOR,QB,35,4,0,20,28,172,0,0,7,15,0,0,0,0,0,8,7.9,7.4
Greg Baty,55,,MIA,TE,30,16,0,0,0,0,0,0,0,0,0,2,2,11,1,7,8.6,7.1
Fred Baxter,54,,NYJ,TE,23,11,1,0,0,0,0,0,0,0,0,5,3,11,1,7,10.1,8.6
Gary Downs,108,,NYG,RB,22,14,0,0,0,0,0,0,15,51,0,4,2,15,0,7,8.1,6.6
Frank Hartley,53,,CLE,TE,27,10,5,0,0,0,0,0,0,0,0,6,3,13,1,7,10.3,8.8
Bernie Kosar,59,,MIA,QB,31,2,0,7,12,80,1,1,1,17,0,0,0,0,0,7,7.9,7.9
Napoleon McCallum,109,,RAI,RB,31,1,0,0,0,0,0,0,3,5,1,0,0,0,0,7,6.5,6.5
Robb Thomas,111,,SEA,WR,28,16,1,0,0,0,0,0,0,0,0,13,4,70,0,7,11.0,9.0
Richard Buchanan,113,,RAM,WR,25,3,0,0,0,0,0,0,0,0,0,8,5,60,0,6,11.0,8.5
Bob Christian,111,,CHI,RB,26,12,0,0,0,0,0,0,7,29,0,4,2,30,0,6,7.9,6.9
Rodney Culver,110,,SDG,RB,25,3,0,0,0,0,0,0,8,63,0,1,0,0,0,6,6.3,6.3
Brad Johnson,60,,MIN,QB,26,4,0,22,37,150,0,0,2,-2,0,0,0,0,0,6,5.8,5.8
Trey Junkin,56,,SEA,TE,33,16,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Dave Moore,58,,TAM,TE,25,15,5,0,0,0,0,0,0,0,0,8,4,57,0,6,9.7,7.7
Terry Samuels,57,,ARI,TE,24,16,6,0,0,0,0,0,1,1,0,10,8,57,0,6,13.8,9.8
Rico Smith,112,,CLE,WR,25,5,4,0,0,0,0,0,0,0,0,14,2,61,0,6,8.1,7.1
Daryl Hobbs,114,,RAI,WR,26,10,0,0,0,0,0,0,0,0,0,14,5,52,0,5,10.2,7.7
Roderick Lewis,61,,HOU,TE,23,3,1,0,0,0,0,0,0,0,0,6,4,48,0,5,8.8,6.8
Thomas Lewis,116,,NYG,WR,22,9,0,0,0,0,0,0,0,0,0,11,4,46,0,5,7.6,4.6
Mitch Lyons,60,,ATL,TE,24,7,2,0,0,0,0,0,0,0,0,7,7,54,0,5,12.4,8.9
Troy Sadowski,59,,CIN,TE,29,15,1,0,0,0,0,0,0,0,0,17,11,54,0,5,16.4,10.9
Darryl Spencer,115,,ATL,WR,24,8,0,0,0,0,0,0,0,0,0,5,2,51,0,5,7.1,6.1
Ferrell Edmunds,63,,SEA,TE,29,7,7,0,0,0,0,0,0,0,0,13,7,43,0,4,10.8,6.8
Anthony Johnson,112,,NYJ,RB,27,15,0,0,0,0,0,0,5,12,0,10,5,31,0,4,9.3,6.8
Lonnie Johnson,64,,BUF,TE,23,10,1,0,0,0,0,0,0,0,0,4,3,42,0,4,7.2,5.7
Vince Marrow,62,,BUF,TE,26,10,0,0,0,0,0,0,0,0,0,7,5,44,0,4,9.4,6.9
Jeff Query,117,,CIN,WR,27,10,4,0,0,0,0,0,0,0,0,12,5,44,0,4,9.4,6.9
Mazio Royster,113,,TAM,RB,24,14,1,0,0,0,0,0,9,7,0,11,7,36,0,4,10.8,6.8
Sean Salisbury,61,,MIN,QB,31,1,1,16,34,156,0,1,3,2,0,0,0,0,0,4,5.4,5.4
Aaron Bailey,121,,IND,WR,23,13,0,0,0,0,0,0,0,0,0,5,2,30,0,3,5.0,4.0
Chris Brantley,122,,RAM,WR,24,15,0,0,0,0,0,0,0,0,0,11,4,29,0,3,6.9,4.9
Reggie Brown,118,,HOU,WR,24,4,0,0,0,0,0,0,0,0,0,10,4,34,0,3,7.4,5.4
Scott Galbraith,66,,DAL,TE,27,16,2,0,0,0,0,0,0,0,0,4,4,31,0,3,7.1,5.1
Cleveland Gary,114,,MIA,RB,28,2,0,0,0,0,0,0,7,11,0,5,2,19,0,3,4.5,3.0
Terry Mickens,119,,GNB,WR,23,12,0,0,0,0,0,0,0,0,0,9,4,31,0,3,7.1,5.1
Greg Primus,123,,CHI,WR,24,3,1,0,0,0,0,0,0,0,0,4,3,25,0,3,5.5,4.0
Damon Thomas,120,,BUF,WR,24,3,0,0,0,0,0,0,0,0,0,2,2,31,0,3,5.1,4.1
Casey Weldon,62,,TAM,QB,25,2,0,7,9,63,0,0,0,0,0,0,0,0,0,3,2.5,2.5
Jamie Williams,68,,RAI,TE,34,16,0,0,0,0,0,0,0,0,0,5,3,25,0,3,5.0,3.0
Ronnie Williams,67,,MIA,TE,28,14,0,0,0,0,0,0,0,0,0,2,2,26,0,3,4.6,3.6
Jeff Wilner,65,,GNB,TE,23,11,1,0,0,0,0,0,0,0,0,6,5,31,0,3,8.1,5.6
Shannon Baker,129,,IND,WR,23,4,0,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
Tony Carter,116,,CHI,RB,22,14,0,0,0,0,0,0,0,0,0,1,1,24,0,2,3.4,2.9
Carlester Crumpler,71,,SEA,TE,23,9,4,0,0,0,0,0,0,0,0,4,2,19,0,2,3.9,2.9
Charles Evans,117,,MIN,RB,27,14,0,0,0,0,0,0,6,20,0,1,1,2,0,2,3.2,2.7
Travis Hannah,124,,HOU,WR,24,9,0,0,0,0,0,0,0,0,0,3,3,24,0,2,4.9,2.9
Steve Hawkins,126,,NWE,WR,23,7,0,0,0,0,0,0,0,0,0,5,2,22,0,2,4.2,3.2
Steve Jordan,69,,MIN,TE,33,4,1,0,0,0,0,0,0,0,0,8,3,23,0,2,5.3,3.8
Tony Kimbrough,127,,DEN,WR,24,12,0,0,0,0,0,0,0,0,0,2,2,20,0,2,4.0,3.0
Tim Lester,119,,RAM,RB,26,14,4,0,0,0,0,0,7,14,0,5,1,1,0,2,2.0,1.0
Dorsey Levens,115,,GNB,RB,24,14,0,0,0,0,0,0,5,15,0,3,1,9,0,2,3.4,2.9
Eric Lynch,118,,DET,RB,24,12,3,0,0,0,0,0,1,0,0,3,2,18,0,2,3.8,2.8
Tommy Maddox,64,,RAM,QB,23,5,0,10,19,141,0,2,1,1,0,0,0,0,0,2,3.7,3.7
Deems May,70,,SDG,TE,25,5,2,0,0,0,0,0,0,0,0,3,2,22,0,2,4.2,3.2
Browning Nagle,63,,IND,QB,26,1,1,8,21,69,0,1,1,12,0,0,0,0,0,2,2.0,1.0
Chris Penn,125,,KAN,WR,23,8,0,0,0,0,0,0,0,0,0,7,3,24,0,2,5.4,3.9
Terrence Warren,128,,SEA,WR,25,14,0,0,0,0,0,0,3,15,0,8,0,0,0,2,1.5,1.5
Tommie Agee,129,,DAL,RB,30,15,0,0,0,0,0,0,5,4,0,3,1,2,0,1,1.6,1.1
Charles Arbuckle,76,,IND,TE,26,7,1,0,0,0,0,0,0,0,0,2,1,7,0,1,1.7,1.2
Steve Avery,127,,PIT,RB,28,14,1,0,0,0,0,0,2,4,0,3,1,2,0,1,1.6,1.1
Johnnie Barnes,137,,SDG,WR,26,11,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1.6,1.1
Wes Bender,120,,RAI,RB,24,9,0,0,0,0,0,0,0,0,0,2,2,14,0,1,3.4,2.4
Beno Bryant,128,,SEA,RB,23,2,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0.6,0.6
Brett Carolan,73,,SFO,TE,23,4,0,0,0,0,0,0,0,0,0,3,2,10,0,1,3.0,2.0
Ron Dickerson,125,,KAN,RB,23,9,0,0,0,0,0,0,1,0,0,2,2,11,0,1,2.6,1.1
Vaughn Dunbar,126,,NOR,RB,26,8,0,0,0,0,0,0,3,9,0,0,0,0,0,1,0.9,0.9
Carlos Etheredge,77,,IND,TE,24,9,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Ronnie Harris,133,,2TM,WR,24,2,0,0,0,0,0,0,0,0,0,1,1,11,0,1,1.6,0.6
Rudy Harris,123,,TAM,RB,23,8,0,0,0,0,0,0,2,0,0,2,2,11,0,1,2.6,1.1
Jimmie Johnson,75,,KAN,TE,28,7,1,0,0,0,0,0,0,0,0,5,2,7,0,1,2.7,1.7
Charles Jordan,138,,GNB,WR,25,10,0,0,0,0,0,0,1,5,0,3,0,0,0,1,,-0.5
Brian Kozlowski,78,,NYG,TE,24,16,2,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Le'Shai Maston,121,,HOU,RB,24,5,1,0,0,0,0,0,0,0,0,2,2,12,0,1,3.2,2.2
David Mims,130,,ATL,WR,24,2,2,0,0,0,0,0,0,0,0,8,3,14,0,1,4.4,2.9
Derrell Mitchell,132,,NOR,WR,23,14,0,0,0,0,0,0,0,0,0,2,1,13,0,1,2.3,1.8
Brent Novoselsky,74,,MIN,TE,28,12,0,0,0,0,0,0,0,0,0,4,2,7,0,1,2.7,1.7
Orlando Parker,136,,NYJ,WR,22,2,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Leslie Shepherd,135,,WAS,WR,25,3,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Kevin Smith,72,,RAI,TE,25,3,0,0,0,0,0,0,1,2,0,1,1,8,0,1,2.0,1.5
Jeff Sydner,134,,PHI,WR,25,16,0,0,0,0,0,0,0,0,0,1,1,10,0,1,1.0,-0.5
Spencer Tillman,122,,HOU,RB,30,16,0,0,0,0,0,0,2,12,0,0,0,0,0,1,0.7,0.2
Ed Toner,124,,IND,RB,26,9,0,0,0,0,0,0,1,11,0,0,0,0,0,1,1.1,1.1
Vernon Turner,131,,TAM,WR,27,12,1,0,0,0,0,0,4,13,0,0,0,0,0,1,6.8,6.3
Scott Zolak,65,,NWE,QB,27,16,0,5,8,28,0,0,1,-1,0,0,0,0,0,1,1.0,1.0
Jamal Anderson,146,,ATL,RB,22,3,0,0,0,0,0,0,2,-1,0,0,0,0,0,,-0.1,-0.1
Eric Ball,131,,CIN,RB,28,16,0,0,0,0,0,0,2,0,0,2,1,4,0,,0.9,-0.1
Bradford Banta,90,,IND,,24,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
William Bell,140,,WAS,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harold Bishop,93,,TAM,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kirk Botkin,86,,NOR,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rickey Brady,91,,RAM,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Derek Brown,85,,NYG,,24,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Troy Brown,141,,NWE,,23,9,0,0,0,0,0,0,0,0,0,4,0,0,0,,-1.0,-2.0
Butler By'not'e,141,,DEN,,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rob Carpenter,146,,NYJ,,26,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dwayne Carswell,83,,DEN,,22,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Trevor Cobb,135,,CHI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Andre Coleman,144,,SDG,,22,13,0,0,0,0,0,0,0,0,0,,0,0,0,,10.5,9.0
Corey Croom,132,,NWE,,23,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,-0.5,-1.0
Randy Cuthbert,138,,PIT,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Anthony Daigle,133,,PIT,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Charles Davenport,155,,PIT,,26,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Omar Douglas,153,,NYG,,22,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Duff,87,,RAI,,27,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Keith Elias,130,,NYG,RB,22,2,0,0,0,0,0,0,2,4,0,0,0,0,0,,0.4,0.4
Cory Fleming,139,,DAL,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Malcolm Floyd,140,,HOU,,22,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Glenn Foley,70,,NYJ,QB,24,1,0,5,8,45,0,1,0,0,0,0,0,0,0,,0.8,0.8
David Frisch,88,,CIN,,24,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad Goebel,67,,CLE,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Frank Harvey,144,,ARI,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kurt Haws,94,,WAS,,25,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Henesey,142,,ARI,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Hill,147,,CIN,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tyrone Johnson,150,,NOR,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Victor Jones,139,,2TM,,27,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Craig Keith,79,,PIT,TE,23,16,1,0,0,0,0,0,0,0,0,2,1,2,0,,1.2,0.7
Perry Klein,66,,ATL,QB,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
Kevin Knox,143,,ARI,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Aaron Laing,81,,SDG,,23,5,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Burnie Legette,136,,NWE,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harper LeBel,84,,ATL,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Thomas McLemore,82,,CLE,,24,2,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Ron Middleton,95,,RAM,,29,16,3,0,0,0,0,0,0,0,0,,0,0,0,,,
Bill Musgrave,69,,SFO,,27,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Pat Newman,151,,CLE,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian O'Neal,2,,PHI,,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Walter Rasby,80,,PIT,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Steve Rhem,149,,NOR,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Robinson,89,,DEN,,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tyrone Rush,145,,WAS,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Lamar Smith,147,,SEA,RB,24,2,0,0,0,0,0,0,2,-1,0,0,0,0,0,,-0.1,-0.1
Milt Stegall,148,,CIN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tommie Stowers,92,,KAN,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Deon Strother,137,,DEN,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Charles Swann,152,,DEN,,24,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Steve Tasker*,142,,BUF,,32,14,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Darrell Thompson,149,,GNB,RB,27,8,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Chris Walsh,145,,MIN,,26,10,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Erik Wilhelm,68,,CIN,,29,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcus Wilson,134,,GNB,,26,12,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Robert Wilson,148,,2TM,RB,25,4,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Barry Word,143,,ARI,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Young,154,,KAN,,32,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Blundin,71,,KAN,QB,25,1,0,1,5,13,0,1,0,0,0,0,0,0,0,-1,-0.5,-0.5
Donald Hollas,72,,CIN,QB,27,2,0,0,2,0,0,1,0,0,0,0,0,0,0,-2,-1.0,-1.0
