 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Zeron Flemister,27,,WAS,TE,25,16,1,0,0,0,0,0,0,0,0,29,18,196,2,32,52.6,40.6
Olandis Gary,75,,DEN,RB,26,9,1,0,0,0,0,0,57,228,1,5,4,29,0,32,38.7,33.7
Erron Kinney,25,,TEN,TE,24,13,12,0,0,0,0,0,0,0,0,42,25,263,1,32,60.3,44.8
Jim Kleinsasser,76,,MIN,RB,24,11,11,0,0,0,0,0,23,72,1,28,24,184,0,32,57.6,41.6
Tywan Mitchell,26,,ARI,TE,26,16,4,0,0,0,0,0,0,0,0,40,25,196,2,32,59.6,44.1
Ty Detmer,41,,DET,QB,34,4,4,92,151,906,3,10,9,26,0,0,0,0,0,31,42.3,37.8
Gus Frerotte,40,,DEN,QB,30,4,1,30,48,308,3,0,10,9,1,0,0,0,0,31,33.2,29.2
Mikhael Ricks,28,,KAN,TE,27,16,0,0,0,0,0,0,0,0,0,30,18,252,1,31,52.2,40.2
Chris Thomas,95,,KAN,WR,30,10,5,0,0,0,0,0,0,0,0,38,19,247,1,31,52.7,40.2
Ron Dixon,98,,NYG,WR,25,15,0,0,0,0,0,0,1,0,0,21,8,227,1,29,38.7,30.7
Danny Farmer,97,,CIN,WR,24,12,1,0,0,0,0,0,0,0,0,23,15,228,1,29,46.3,35.3
Terrell Fletcher,78,,SDG,RB,28,13,0,0,0,0,0,0,29,107,0,29,23,184,0,29,57.6,39.6
Larry Foster,96,,DET,WR,25,13,5,0,0,0,0,0,2,6,0,47,22,283,0,29,53.4,38.9
Aaron Stecker,77,,TAM,RB,26,13,0,0,0,0,0,0,24,72,1,13,10,101,1,29,42.3,34.3
Patrick Hape,79,,DEN,RB,27,15,8,0,0,0,0,0,2,0,0,19,15,96,3,28,42.6,35.1
Robert Wilson,99,,NOR,WR,27,15,1,0,0,0,0,0,0,0,0,38,21,277,0,28,51.7,38.2
Scotty Anderson,101,,DET,WR,22,9,4,0,0,0,0,0,0,0,0,34,12,211,1,27,42.1,33.1
Fred Baxter,31,,CHI,TE,30,14,14,0,0,0,0,0,0,0,0,44,22,148,2,27,51.8,37.8
Christian Fauria,30,,SEA,TE,30,16,11,0,0,0,0,0,0,0,0,40,21,188,1,27,49.8,35.3
Todd Heap,32,,BAL,TE,21,12,6,0,0,0,0,0,0,0,0,23,16,206,1,27,45.1,33.6
Cecil Martin,81,,PHI,RB,26,16,15,0,0,0,0,0,9,27,0,34,24,124,2,27,54.1,39.1
Neil O'Donnell,42,,TEN,QB,35,5,1,42,76,496,2,2,6,28,0,0,0,0,0,27,31.1,27.6
Jon Ritchie,80,,OAK,RB,27,15,10,0,0,0,0,0,0,0,0,27,19,154,2,27,49.4,36.9
O.J. Santiago,29,,CLE,TE,27,14,12,0,0,0,0,0,0,0,0,27,17,153,2,27,47.3,35.8
James Williams,100,,SEA,WR,23,6,2,0,0,0,0,0,0,0,0,17,12,212,1,27,41.7,32.2
Terry Glenn,102,,NWE,WR,27,4,1,0,0,0,0,0,0,0,0,24,14,204,1,26,43.4,33.4
Jackie Harris,33,,DAL,TE,33,13,12,0,0,0,0,0,0,0,0,25,15,141,2,26,44.1,33.6
Brad Hoover,82,,CAR,RB,25,16,7,0,0,0,0,0,17,71,0,47,26,185,0,26,54.1,37.6
Bert Emanuel,103,,2TM,WR,31,8,5,0,0,0,0,0,0,0,0,45,21,246,0,25,48.6,35.1
Walter Rasby,34,,WAS,TE,29,16,11,0,0,0,0,0,0,0,0,27,10,128,2,25,37.8,29.8
J.R. Redmond,83,,NWE,RB,24,12,0,0,0,0,0,0,35,119,0,21,13,132,0,25,44.1,31.6
Ben Gay,84,,CLE,RB,21,16,0,0,0,0,0,0,51,172,1,7,4,11,0,24,29.3,22.3
Nick Goings,85,,CAR,RB,23,13,2,0,0,0,0,0,66,197,0,9,8,39,0,24,34.1,26.6
Dennis Northcutt,104,,CLE,WR,24,11,7,0,0,0,0,0,3,26,0,35,18,211,0,24,43.2,29.7
Fred Beasley,86,,SFO,RB,27,15,12,0,0,0,0,0,23,73,1,28,16,99,0,23,38.7,30.2
Darrin Chiaverini,107,,DAL,WR,24,16,0,0,0,0,0,0,1,3,0,32,10,107,2,23,36.0,28.0
Sean Dawkins,105,,JAX,WR,30,16,3,0,0,0,0,0,0,0,0,49,20,234,0,23,45.9,32.4
T.J. Houshmandzadeh,109,,CIN,WR,24,12,1,0,0,0,0,0,0,0,0,42,21,228,0,23,45.3,30.3
Trevor Insley,110,,IND,WR,24,11,0,0,0,0,0,0,0,0,0,21,14,165,1,23,39.5,29.5
Jerry Porter,106,,OAK,WR,23,15,1,0,0,0,0,0,2,13,0,37,19,220,0,23,45.3,32.8
Clint Stoerner,43,,DAL,QB,24,4,2,26,49,314,3,5,9,27,1,0,0,0,0,23,30.8,27.3
Dedric Ward,108,,MIA,WR,27,13,1,0,0,0,0,0,2,21,0,40,21,209,0,23,46.5,32.5
D'Wayne Bates,111,,CHI,WR,26,11,1,0,0,0,0,0,0,0,0,14,9,160,1,22,34.0,26.5
Drew Bledsoe,44,,NWE,QB,29,2,2,40,66,400,2,2,5,18,0,0,0,0,0,22,26.3,22.8
Trevor Gaylor,113,,SDG,WR,24,7,3,0,0,0,0,0,0,0,0,34,14,217,0,22,38.7,28.7
Mike Green,87,,TEN,RB,25,16,1,0,2,0,0,2,15,71,1,13,12,64,1,22,35.0,28.5
Desmond Howard,112,,DET,WR,31,14,1,0,0,0,0,0,5,25,0,14,10,133,1,22,34.3,25.8
Itula Mili,35,,SEA,TE,28,16,5,0,0,0,0,0,0,0,0,12,8,98,2,22,29.8,25.8
Dan Campbell,36,,NYG,TE,25,16,12,0,0,0,0,0,0,0,0,25,13,148,1,21,36.8,27.3
Kris Mangum,88,,CAR,RB,28,16,10,0,0,0,0,0,0,0,0,27,15,89,2,21,35.9,28.4
Tony McGee,37,,CIN,TE,30,11,9,0,0,0,0,0,0,0,0,30,14,148,1,21,37.8,27.8
Harold Morrow,89,,MIN,RB,28,16,2,0,0,0,0,0,12,67,0,18,13,142,0,21,36.4,26.4
Jonathan Quinn,45,,JAX,QB,26,6,1,32,61,361,1,1,8,42,0,0,0,0,0,21,22.6,17.6
Dameane Douglas,116,,PHI,WR,25,16,0,0,0,0,0,0,0,0,0,8,5,77,2,20,24.7,22.2
Reggie Germany,114,,BUF,WR,23,16,1,0,0,0,0,0,0,0,0,21,12,203,0,20,35.3,26.3
Terry Hardy,40,,ARI,TE,25,8,6,0,0,0,0,0,0,0,0,22,11,79,2,20,30.4,24.4
William Henderson,90,,GNB,RB,30,16,8,0,0,0,0,0,6,11,0,28,21,193,0,20,44.4,30.9
Damon Jones,39,,JAX,TE,27,7,4,0,0,0,0,0,0,0,0,13,8,140,1,20,30.5,23.0
David Martin,38,,GNB,TE,22,14,1,0,0,0,0,0,0,0,0,20,13,144,1,20,36.4,26.9
Steve Smith*+,117,,CAR,WR,22,15,1,0,0,0,0,0,4,43,0,20,10,154,0,20,46.7,34.7
Mack Strong,91,,SEA,RB,30,16,13,0,0,0,0,0,17,55,0,29,17,141,0,20,39.6,28.1
Kevin Swayne,115,,NYJ,WR,26,15,2,0,0,0,0,0,0,0,0,36,13,203,0,20,36.3,26.8
Rob Konrad,92,,MIA,RB,25,12,9,0,0,0,0,0,5,22,1,13,5,52,1,19,24.4,21.9
Mike Sellers,118,,CLE,WR,26,9,7,0,0,0,0,0,0,0,0,13,7,73,2,19,26.3,22.8
Reidel Anthony,119,,TAM,WR,25,13,4,0,0,0,0,0,3,22,0,34,13,162,0,18,33.9,23.9
Donnell Bennett,94,,WAS,RB,29,16,14,0,0,0,0,0,10,39,0,25,15,112,0,17,34.6,23.6
Charles Johnson,121,,NWE,WR,29,14,2,0,0,0,0,0,0,0,0,24,14,111,1,17,34.1,24.1
Ryan Leaf,46,,DAL,QB,25,4,3,45,88,494,1,3,4,-7,0,0,0,0,0,17,21.1,16.1
Joel Makovicka,93,,ARI,RB,26,16,14,0,0,0,0,0,1,19,0,28,16,95,1,17,32.9,24.4
Lorenzo Neal,95,,CIN,RB,31,16,10,0,0,0,0,0,5,10,0,27,19,101,1,17,39.1,26.6
Jeff Robinson,41,,STL,TE,31,16,6,0,0,0,0,0,0,0,0,13,11,108,1,17,30.8,22.3
Reggie Swinton,120,,DAL,WR,26,15,1,0,0,0,0,0,1,-4,0,16,7,117,1,17,31.3,22.8
Mike Lucky,42,,DAL,TE,26,16,5,0,0,0,0,0,0,0,0,21,13,96,1,16,28.6,22.1
Terrelle Smith,96,,NOR,RB,23,14,9,0,0,0,0,0,5,8,0,8,4,30,2,16,19.3,16.8
Jerame Tuman,43,,PIT,TE,25,16,7,0,0,0,0,0,0,0,0,19,7,96,1,16,22.6,19.1
Drew Brees,49,,SDG,QB,22,1,0,15,27,221,1,0,2,18,0,0,0,0,0,15,13.6,12.6
Jeremy Brigham,99,,OAK,RB,26,14,3,0,0,0,0,0,0,0,0,17,12,85,1,15,26.5,20.5
Reuben Droughns,97,,DET,RB,23,9,3,0,0,0,0,0,30,72,0,5,4,21,1,15,19.3,17.3
Andre King,123,,CLE,WR,28,7,0,0,0,0,0,0,0,0,0,17,11,149,0,15,28.4,19.4
Tommy Maddox,47,,PIT,QB,30,3,0,7,9,154,1,1,6,9,1,0,0,0,0,15,15.6,15.1
Ed McCaffrey,122,,DEN,WR,33,1,1,0,0,0,0,0,0,0,0,7,6,94,1,15,21.4,18.4
Rodney Thomas,98,,ATL,RB,28,12,0,0,0,0,0,0,37,126,0,3,2,26,0,15,20.2,16.2
Spergon Wynn,48,,MIN,QB,23,3,2,48,98,418,1,6,8,61,0,0,0,0,0,15,22.3,17.8
R.J. Bowers,100,,PIT,RB,27,3,0,0,0,0,0,0,18,84,1,1,1,0,0,14,15.4,14.9
Sam Gash,102,,BAL,RB,32,16,4,0,0,0,0,0,2,-1,0,14,9,80,1,14,22.9,18.4
Chris Hetherington,103,,CAR,RB,29,16,1,0,0,0,0,0,5,12,0,35,23,124,0,14,39.6,25.1
Reggie Kelly,44,,ATL,TE,24,14,13,0,0,0,0,0,0,0,0,29,16,142,0,14,33.2,22.2
Travis Prentice,101,,MIN,RB,25,14,0,0,0,0,0,0,14,13,2,1,1,10,0,14,14.8,13.8
Daimon Shelton,104,,CHI,RB,29,16,9,0,0,0,0,0,0,0,0,18,12,76,1,14,24.6,17.6
Marco Battaglia,46,,2TM,TE,28,11,1,0,0,0,0,0,0,0,0,24,14,127,0,13,29.2,18.7
Chris Cole,127,,DEN,WR,24,16,2,0,0,0,0,0,0,0,0,19,9,128,0,13,23.8,15.3
Kent Graham,50,,WAS,QB,33,3,0,13,19,131,2,0,7,-7,0,0,0,0,0,13,11.5,10.5
Patrick Jeffers,128,,CAR,WR,28,9,0,0,0,0,0,0,0,0,0,33,14,127,0,13,29.7,19.7
Bryan Johnson,107,,WAS,RB,23,16,1,0,0,0,0,0,0,0,0,11,9,129,0,13,24.9,17.4
Jeremy McDaniel,126,,BUF,WR,25,7,0,0,0,0,0,0,0,0,0,14,11,129,0,13,26.9,18.4
Brian Mitchell,106,,PHI,RB,33,16,0,0,0,0,0,0,7,9,0,8,6,122,0,13,26.6,19.1
Frank Murphy,125,,TAM,WR,24,11,0,0,0,0,0,0,0,0,0,17,8,71,1,13,20.1,15.1
Jeff Ogden,124,,MIA,WR,26,16,0,0,0,0,0,0,0,0,0,8,6,73,1,13,17.8,13.3
Patrick Pass,105,,NWE,RB,24,16,0,0,0,0,0,0,1,7,0,10,6,66,1,13,19.3,16.3
Marcellus Rivers,45,,NYG,TE,23,16,0,0,0,0,0,0,0,0,0,5,3,11,2,13,16.1,14.6
Justin Swift,47,,SFO,TE,26,16,2,0,0,0,0,0,0,0,0,11,11,66,1,13,23.6,18.1
Fred Taylor,108,,JAX,RB,25,2,2,0,0,0,0,0,30,116,0,3,2,13,0,13,17.4,12.9
Rickey Dudley,48,,CLE,TE,29,4,4,0,0,0,0,0,0,0,0,16,9,115,0,12,23.5,16.0
A.J. Feeley,51,,PHI,QB,24,1,0,10,14,143,2,1,0,0,0,0,0,0,0,12,12.7,12.7
Steve Heiden,49,,SDG,TE,25,16,10,0,0,0,0,0,0,0,0,13,8,55,1,12,19.5,15.5
Robert Holcombe,111,,STL,RB,26,16,0,0,0,0,0,0,13,42,1,1,1,14,0,12,12.1,11.1
Patrick Johnson,129,,BAL,WR,25,4,0,0,0,0,0,0,0,0,0,12,5,57,1,12,16.2,13.2
Randy Jordan,109,,OAK,RB,31,16,0,0,0,0,0,0,13,59,0,15,9,63,0,12,21.2,16.7
Robert Thomas,110,,DAL,RB,27,5,5,0,0,0,0,0,6,40,0,10,5,19,1,12,16.9,14.4
Mike Cloud,113,,KAN,RB,26,15,0,0,0,0,0,0,7,54,1,0,0,0,0,11,11.4,11.4
Jason Dunn,50,,KAN,TE,28,15,6,0,0,0,0,0,0,0,0,13,4,54,1,11,15.4,13.4
Terry Kirby,114,,OAK,RB,31,11,0,0,0,0,0,0,10,49,0,9,9,62,0,11,25.6,20.6
Sammy Morris,115,,BUF,RB,24,16,1,0,0,0,0,0,20,72,0,9,7,36,0,11,17.3,13.3
Tony Stewart,51,,PHI,TE,22,3,1,0,0,0,0,0,0,0,0,8,5,52,1,11,16.2,13.7
Derrius Thompson,130,,WAS,WR,24,16,0,0,0,0,0,0,0,0,0,6,3,52,1,11,14.2,12.7
Damon Washington,112,,NYG,RB,24,10,0,0,0,0,0,0,28,89,0,6,4,25,0,11,14.4,11.4
Na Brown,134,,PHI,WR,24,16,2,0,0,0,0,0,0,0,0,17,7,95,0,10,16.5,13.0
Mark Bruener,52,,PIT,TE,29,9,9,0,0,0,0,0,0,0,0,19,12,98,0,10,21.8,15.8
Brock Huard,52,,SEA,QB,25,1,0,9,17,127,1,0,1,11,0,0,0,0,0,10,10.2,10.2
Kevin Kasper,132,,DEN,WR,24,10,4,0,0,0,0,0,3,19,0,12,8,84,0,10,18.3,14.3
Wane McGarity,133,,2TM,WR,25,12,1,0,0,0,0,0,0,0,0,12,7,43,1,10,16.3,11.8
Scottie Montgomery,131,,DEN,WR,23,8,0,0,0,0,0,0,1,5,0,22,11,99,0,10,21.4,15.9
Stephen Alexander,54,,WAS,TE,26,7,5,0,0,0,0,0,0,0,0,23,9,85,0,9,17.5,13.0
Avion Black,136,,BUF,WR,24,14,0,0,0,0,0,0,0,0,0,14,8,90,0,9,17.0,13.0
Travis Brown,53,,BUF,QB,24,1,0,15,33,201,1,2,1,10,0,0,0,0,0,9,10.5,10.0
Jameel Cook,117,,TAM,RB,22,16,3,0,0,0,0,0,2,2,0,23,17,89,0,9,26.1,17.6
James Hodgins,118,,STL,RB,24,16,11,0,0,0,0,0,2,5,0,7,4,24,1,9,12.9,10.9
Kelly Holcomb,55,,CLE,QB,28,1,0,7,12,114,1,0,1,0,0,0,0,0,0,9,8.6,8.6
Dan Kreider,116,,PIT,RB,24,13,1,0,0,0,0,0,7,29,1,4,2,5,0,9,11.4,10.4
Charles Lee,135,,GNB,WR,24,7,0,0,0,0,0,0,0,0,0,4,3,32,1,9,12.2,10.7
Justin McCareins,137,,TEN,WR,23,4,1,0,0,0,0,0,0,0,0,3,3,88,0,9,11.8,10.3
Frank Moreau,119,,JAX,RB,25,3,1,0,0,0,0,0,8,27,1,0,0,0,0,9,8.2,7.7
Chad Pennington,54,,NYJ,QB,25,2,0,10,20,92,1,0,1,11,0,0,0,0,0,9,8.8,8.8
Aaron Shea,53,,CLE,TE,25,12,5,0,0,0,0,0,0,0,0,20,14,86,0,9,22.6,15.6
Paul Smith,120,,SFO,RB,23,15,0,0,0,0,0,0,4,27,1,0,0,0,0,9,8.2,7.7
Steve Bush,55,,ARI,TE,27,9,6,0,0,0,0,0,0,0,0,12,8,80,0,8,16.0,12.0
Matt Cushing,121,,PIT,RB,26,13,3,0,0,0,0,0,0,0,0,6,5,24,1,8,13.4,10.9
Ray Lucas,56,,MIA,QB,29,10,0,2,3,45,0,0,8,6,1,0,0,0,0,8,8.4,8.4
Herman Moore,138,,DET,WR,32,3,1,0,0,0,0,0,0,0,0,8,4,76,0,8,11.6,9.6
Rabih Abdullah,125,,TAM,RB,26,16,0,0,0,0,0,0,11,40,0,2,2,26,0,7,8.6,7.6
John Davis,57,,CHI,TE,28,16,7,0,0,0,0,0,0,0,0,17,11,68,0,7,17.8,12.3
James Dearth,56,,NYJ,TE,25,16,1,0,0,0,0,0,0,0,0,4,3,10,1,7,10.0,8.5
Jammi German,142,,CLE,WR,27,6,0,0,0,0,0,0,0,0,0,9,7,65,0,7,13.5,10.0
Andrew Jordan,123,,MIN,RB,29,16,4,0,0,0,0,0,0,0,0,7,3,11,1,7,10.1,8.6
Shaun King,57,,TAM,QB,24,3,0,21,31,210,0,1,5,-12,0,0,0,0,0,7,8.2,8.2
Jermaine Lewis*,143,,BAL,WR,27,15,2,0,0,0,0,0,9,33,0,5,4,32,0,7,9.5,6.5
Fred McCrary,122,,SDG,RB,29,16,12,0,0,0,0,0,2,3,0,23,13,71,0,7,20.4,13.9
Rondell Mealey,124,,GNB,RB,24,11,0,0,0,0,0,0,11,37,0,2,2,31,0,7,14.8,13.8
Chris Sanders,139,,TEN,WR,29,4,0,0,0,0,0,0,0,0,0,18,5,74,0,7,12.4,9.9
Chris Walsh,141,,MIN,WR,33,16,0,0,0,0,0,0,0,0,0,14,9,67,0,7,15.7,11.2
Milton Wynn,140,,TAM,WR,23,1,0,0,0,0,0,0,0,0,0,6,4,69,0,7,10.9,8.9
Mike Bartrum,58,,PHI,TE,31,16,0,0,0,0,0,0,0,0,0,2,1,4,1,6,7.4,6.9
Aveion Cason,126,,2TM,RB,22,6,0,0,0,0,0,0,11,31,0,4,4,32,0,6,9.3,6.3
KaRon Coleman,127,,DEN,RB,23,4,0,0,0,0,0,0,4,17,0,11,6,45,0,6,12.2,9.2
Sheldon Jackson,61,,BUF,TE,25,16,1,0,0,0,0,0,0,0,0,5,1,1,1,6,7.1,6.6
Doug Johnson,58,,ATL,QB,24,3,0,3,5,23,1,0,5,12,0,0,0,0,0,6,5.1,4.1
Curtis Keaton,130,,CIN,RB,25,13,0,0,0,0,0,0,5,48,0,1,1,9,0,6,6.7,6.2
Brandon Manumaleuna,60,,STL,TE,21,16,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Quentin McCord,144,,ATL,WR,23,7,0,0,0,0,0,0,2,11,0,4,3,53,0,6,9.4,7.9
Kevin McDougal,129,,IND,RB,24,9,0,0,0,0,0,0,17,48,0,2,1,10,0,6,6.8,6.3
Derek Rackley,59,,ATL,TE,24,16,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Stephen Trejo,128,,DET,RB,24,14,0,0,0,0,0,0,0,0,0,10,5,61,0,6,11.1,8.6
Jon Witman,131,,PIT,RB,29,15,12,0,0,0,0,0,5,24,0,8,6,32,0,6,11.6,8.6
Alex Bannister,145,,SEA,WR,22,16,0,0,0,0,0,0,0,0,0,7,4,50,0,5,9.0,7.0
Fred Coleman,146,,NWE,WR,26,8,0,0,0,0,0,0,0,0,0,4,2,50,0,5,7.0,6.0
Jay Graham,132,,SEA,RB,26,11,0,0,0,0,0,0,12,43,0,1,1,6,0,5,5.9,5.4
Todd Yoder,62,,TAM,TE,23,16,1,0,0,0,0,0,0,0,0,7,4,48,0,5,8.8,6.8
Matthew Hatchette,147,,NYJ,WR,27,11,0,0,0,0,0,0,0,0,0,15,2,44,0,4,6.4,5.4
Johnny Huggins,64,,DAL,TE,25,10,2,0,0,0,0,0,0,0,0,12,8,36,0,4,11.6,7.6
Arnold Jackson,148,,ARI,WR,24,16,2,0,0,0,0,0,0,0,0,15,9,44,0,4,13.4,8.9
Jarious Jackson,60,,DEN,QB,24,1,0,7,12,73,0,0,5,7,0,0,0,0,0,4,2.6,1.6
J.J. Johnson,133,,MIA,RB,27,10,0,0,0,0,0,0,5,22,0,6,4,21,0,4,8.3,6.3
Matt Lytle,59,,CAR,QB,26,3,1,17,30,133,1,3,2,8,0,0,0,0,0,4,7.1,7.1
Brian Natkin,63,,TEN,TE,23,3,1,0,0,0,0,0,0,0,0,3,2,42,0,4,6.2,5.2
Keith Poole,149,,DEN,WR,27,6,3,0,0,0,0,0,0,0,0,10,5,38,0,4,8.8,6.3
Rod Rutledge,65,,NWE,TE,26,15,14,0,0,0,0,0,0,0,0,8,5,35,0,4,8.5,6.0
Patrick Washington,134,,JAX,RB,23,16,6,0,0,0,0,0,0,0,0,9,5,36,0,4,8.6,6.1
Pat Batteaux,158,,SDG,WR,23,5,0,0,0,0,0,0,0,0,0,8,3,25,0,3,5.5,4.0
Eddie Berlin,155,,TEN,WR,23,11,0,0,0,0,0,0,0,0,0,6,2,28,0,3,4.8,3.8
Dameyune Craig,62,,CAR,QB,27,2,0,4,8,34,0,0,3,20,0,0,0,0,0,3,2.9,2.4
Thabiti Davis,150,,NYG,WR,26,16,0,0,0,0,0,0,0,0,0,8,3,34,0,3,6.4,4.9
Matt Dominguez,70,,DEN,TE,23,12,0,0,0,0,0,0,0,0,0,5,3,26,0,3,5.6,4.1
Damon Gibson,152,,JAX,WR,26,16,0,0,0,0,0,0,2,19,0,3,2,13,0,3,3.7,1.2
Hunter Goodwin,69,,MIA,TE,29,16,11,0,0,0,0,0,0,0,0,10,4,27,0,3,6.7,4.7
Reggie Jones,153,,SDG,WR,30,9,0,0,0,0,0,0,0,0,0,9,5,29,0,3,6.9,3.4
Shad Meier,67,,TEN,TE,23,11,1,0,0,0,0,0,0,0,0,5,3,31,0,3,6.1,4.6
Pete Mitchell,68,,DET,TE,30,5,1,0,0,0,0,0,0,0,0,5,5,29,0,3,7.9,5.4
Santana Moss,151,,NYJ,WR,22,5,0,0,0,0,0,0,1,-6,0,17,2,40,0,3,5.4,4.4
Ken-Yon Rambo,156,,DAL,WR,23,13,0,0,0,0,0,0,0,0,0,6,3,28,0,3,5.8,4.3
Gari Scott,157,,PHI,WR,23,3,0,0,0,0,0,0,0,0,0,4,2,26,0,3,4.6,3.6
Torrance Small,154,,NWE,WR,31,3,0,0,0,0,0,0,0,0,0,7,4,29,0,3,6.9,4.9
Akili Smith,61,,CIN,QB,26,2,1,5,8,37,0,0,6,20,0,0,0,0,0,3,3.5,3.5
Jerald Sowell,135,,NYJ,RB,27,16,0,0,0,0,0,0,4,9,0,1,1,19,0,3,3.8,3.3
Jeff Thomason,66,,PHI,TE,32,14,0,0,0,0,0,0,0,0,0,9,5,33,0,3,8.3,5.8
Luther Broughton,71,,CAR,TE,27,15,0,0,0,0,0,0,0,0,0,4,2,22,0,2,4.2,3.2
Chris Coleman,162,,TEN,WR,24,16,0,0,0,0,0,0,0,0,0,4,1,19,0,2,2.9,2.4
Todd Collins,64,,KAN,QB,30,1,0,3,4,40,0,0,2,6,0,0,0,0,0,2,2.2,2.2
Phillip Crosby,136,,BUF,RB,25,16,2,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
Lamont Hall,72,,NOR,TE,27,16,6,0,0,0,0,0,0,0,0,2,2,15,0,2,3.0,1.5
Curtis Jackson,166,,NWE,WR,28,2,0,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
James Jett,163,,OAK,WR,31,11,0,0,0,0,0,0,0,0,0,3,2,19,0,2,3.9,2.9
Kirk McMullen,73,,CIN,TE,24,7,2,0,0,0,0,0,0,0,0,6,2,15,0,2,3.5,2.5
Ahmad Merritt,161,,CHI,WR,24,2,0,0,0,0,0,0,0,0,0,6,2,20,0,2,4.0,3.0
Eric Metcalf,164,,WAS,WR,33,10,0,0,0,0,0,0,0,0,0,5,4,19,0,2,9.9,5.9
Jake Moreland,74,,CLE,TE,24,4,0,0,0,0,0,0,0,0,0,4,3,15,0,2,4.5,3.0
Mark Rypien,63,,IND,QB,39,4,0,5,9,57,0,0,0,0,0,0,0,0,0,2,2.3,2.3
Tony Simmons,165,,2TM,WR,27,7,0,0,0,0,0,0,0,0,0,6,2,17,0,2,3.7,2.7
Vinny Sutherland,159,,SFO,WR,23,15,0,0,0,0,0,0,1,16,0,1,1,5,0,2,2.6,1.6
Alvis Whitted,160,,JAX,WR,27,11,0,0,0,0,0,0,1,4,0,7,2,17,0,2,4.1,3.1
Will Blackwell,168,,PIT,WR,26,1,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Casey Crawford,77,,CAR,TE,24,3,1,0,0,0,0,0,0,0,0,2,1,10,0,1,8.0,7.5
Howard Cross,80,,NYG,TE,34,16,6,0,0,0,0,0,0,0,0,3,1,5,0,1,1.5,1.0
Tyrone Davis,75,,GNB,TE,29,4,2,0,0,0,0,0,0,0,0,5,3,14,0,1,4.4,2.9
Koy Detmer,68,,PHI,QB,28,16,0,5,14,51,0,1,8,6,0,0,0,0,0,1,1.6,1.6
David Dunn,169,,OAK,WR,29,10,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0.3,-1.7
Heath Evans,139,,SEA,RB,23,16,0,0,0,0,0,0,2,11,0,0,0,0,0,1,1.1,1.1
Jeff George,67,,WAS,QB,34,2,2,23,42,168,0,3,4,0,0,0,0,0,0,1,2.7,1.7
Dante Hall,167,,KAN,WR,23,13,0,0,0,0,0,0,2,10,0,0,0,0,0,1,,-1.0
Derrick Harris,143,,SDG,RB,29,16,0,0,0,0,0,0,0,0,0,3,1,7,0,1,7.7,7.2
Travis Jervey,146,,ATL,RB,29,16,0,0,0,0,0,0,3,6,0,0,0,0,0,1,0.6,0.6
John Jones,76,,BAL,TE,26,15,2,0,0,0,0,0,0,0,0,3,2,13,0,1,3.3,2.3
Tee Martin,66,,PIT,QB,23,1,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0.8,0.8
Dennis McKinley,138,,ARI,RB,25,14,0,0,0,0,0,0,1,1,0,1,1,10,0,1,2.1,1.6
Brock Olivo,144,,DET,RB,25,16,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0.6,0.6
Tim Rattay,69,,SFO,QB,24,3,0,2,2,21,0,0,5,-3,0,0,0,0,0,1,,-0.5
Jamie Reader,137,,PHI,RB,27,16,0,0,0,0,0,0,0,0,0,5,2,14,0,1,3.4,2.4
Charlie Rogers,142,,SEA,RB,25,13,0,0,0,0,0,0,0,0,0,1,1,7,0,1,0.7,-0.8
Rod Smart,145,,PHI,RB,24,6,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0.6,0.6
Dave Stachelski,79,,NOR,TE,24,5,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Marques Tuiasosopo,65,,OAK,QB,22,1,0,3,4,34,0,0,1,1,0,0,0,0,0,1,1.5,1.5
John Waerig,78,,DET,TE,25,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Jermaine Williams,140,,2TM,RB,28,12,2,0,0,0,0,0,0,0,0,3,2,11,0,1,3.1,2.1
Terry Witherspoon,141,,DAL,RB,24,3,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Dan Alexander,156,,TEN,,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bill Baber,92,,KAN,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tim Baker,172,,PIT,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bradford Banta,102,,DET,,31,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,-0.5,-1.0
Jeff Blake,79,,NOR,QB,31,1,0,0,1,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Fabien Bownes,175,,SEA,,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
