 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Will Tye,34,,NYG,TE,25,16,10,0,0,0,0,0,0,0,0,70,48,395,1,46,96.5,69.5
Jamize Olawale,64,,OAK,RB,27,16,7,0,0,0,0,0,17,47,2,14,12,227,1,45,60.4,51.4
Torrey Smith,98,,SFO,WR,27,12,12,0,0,0,0,0,0,0,0,49,20,267,3,45,67.7,54.7
Justin Hardy,99,,ATL,WR,25,16,3,0,0,0,0,0,0,0,0,31,21,203,4,44,68.3,54.8
C.J. Prosise,65,,SEA,RB,22,6,2,0,0,0,0,0,30,172,1,19,17,208,0,44,67.0,52.5
Aldrick Robinson,100,,ATL,WR,28,16,1,0,0,0,0,0,0,0,0,32,20,323,2,44,67.3,54.3
Charles Sims,66,,TAM,RB,26,7,2,0,0,0,0,0,51,149,1,32,24,190,1,44,74.9,55.9
Justin Hunter,101,,2TM,WR,25,13,5,0,0,0,0,0,0,0,0,23,10,189,4,43,55.9,47.9
Jared Cook,35,,GNB,TE,29,10,5,0,0,0,0,0,0,0,0,51,30,377,1,42,75.7,56.7
Justin Forsett,68,,3TM,RB,31,9,6,0,0,0,0,0,87,291,1,27,20,85,0,42,65.6,51.6
James Starks,67,,GNB,RB,30,9,4,0,0,0,0,0,63,145,0,25,19,134,2,42,64.9,49.4
John Kuhn,69,,NOR,RB,34,16,3,0,0,0,0,0,18,37,4,20,16,70,1,41,56.7,48.7
Quinton Patton,102,,SFO,WR,26,14,14,0,0,0,0,0,0,0,0,63,37,408,0,41,80.8,59.3
Wendell Smallwood,70,,PHI,RB,22,13,3,0,0,0,0,0,77,312,1,13,6,55,0,41,56.7,49.7
Brice Butler,103,,DAL,WR,26,16,3,0,0,0,0,0,0,0,0,32,16,219,3,40,58.9,47.9
Aaron Ripkowski,71,,GNB,RB,24,16,8,0,0,0,0,0,34,150,2,10,9,46,1,40,49.6,42.1
Kamar Aiken,104,,BAL,WR,27,16,6,0,0,0,0,0,0,0,0,50,29,328,1,39,70.8,53.3
Trey Burton,38,,PHI,TE,25,15,4,0,0,0,0,0,0,0,0,60,37,327,1,39,78.7,57.2
Eddie Lacy,72,,GNB,RB,26,5,5,0,0,0,0,0,71,360,0,7,4,28,0,39,45.8,40.8
Richard Rodgers,36,,GNB,TE,24,16,6,0,0,0,0,0,0,0,0,47,30,271,2,39,72.1,54.1
Jacob Tamme,37,,ATL,TE,31,8,5,0,0,0,0,0,0,0,0,31,22,210,3,39,64.0,50.0
Dwayne Washington,73,,DET,RB,22,12,2,0,0,0,0,0,90,265,1,15,10,62,0,39,51.7,43.7
Josh Bellamy,105,,CHI,WR,27,16,2,0,0,0,0,0,4,37,0,38,19,282,1,38,59.9,47.4
Ladarius Green,39,,PIT,TE,26,6,2,0,0,0,0,0,0,0,0,34,18,304,1,38,57.4,45.4
Dion Lewis,74,,NWE,RB,26,7,5,0,0,0,0,0,64,283,0,24,17,94,0,38,57.7,46.2
Levine Toilolo,40,,ATL,TE,25,16,11,0,0,0,0,0,0,0,0,19,13,264,2,38,54.4,44.9
Kyle Juszczyk*,76,,BAL,RB,25,16,7,0,0,0,0,0,5,22,1,49,37,266,0,37,76.8,55.3
Alfred Morris,75,,DAL,RB,28,14,0,0,0,0,0,0,69,243,2,6,3,11,0,37,43.4,38.9
Erik Swoope,41,,IND,TE,24,16,4,0,0,0,0,0,0,0,0,22,15,297,1,36,53.7,43.2
Kenyan Drake,77,,MIA,RB,22,16,1,0,0,0,0,0,33,179,2,10,9,46,0,35,52.5,45.0
Jimmy Garoppolo,40,,NWE,QB,25,6,2,43,63,502,4,0,10,6,0,1,1,3,0,35,40.0,35.5
Cobi Hamilton,107,,PIT,WR,26,11,8,0,0,0,0,0,0,0,0,28,17,234,2,35,55.4,43.9
Darrius Heyward-Bey,106,,PIT,WR,29,10,0,0,0,0,0,0,1,60,1,19,6,114,2,35,44.4,38.4
Paul Richardson,108,,SEA,WR,24,15,0,0,0,0,0,0,1,5,0,36,21,288,1,35,59.3,45.8
Deonte Thompson,109,,CHI,WR,27,16,6,0,0,0,0,0,0,0,0,36,22,249,2,35,60.9,45.9
Landry Jones,41,,PIT,QB,27,8,2,53,86,558,4,2,6,-4,0,0,0,0,0,34,38.9,35.9
Bryan Walters,110,,JAX,WR,29,10,3,0,0,0,0,0,1,4,0,34,24,231,2,34,61.5,45.5
Geronimo Allison,112,,GNB,WR,22,10,2,0,0,0,0,0,0,0,0,22,12,202,2,32,47.2,38.2
Corey Brown,111,,CAR,WR,25,16,8,0,0,0,0,0,2,6,0,53,27,276,1,32,63.2,45.7
Corey Grant,78,,JAX,RB,25,11,1,0,0,0,0,0,32,164,1,7,4,35,1,32,38.9,33.9
Bryce Petty,42,,NYJ,QB,25,6,4,75,133,809,3,7,5,19,0,0,0,0,0,32,43.3,39.3
Peyton Barber,79,,TAM,RB,22,15,1,0,0,0,0,0,55,223,1,6,5,28,0,31,39.1,33.6
Eric Decker,113,,NYJ,WR,29,3,3,0,0,0,0,0,0,0,0,21,9,194,2,31,43.4,35.9
Andre Holmes,116,,OAK,WR,28,16,2,0,0,0,0,0,0,0,0,25,14,126,3,31,47.6,37.6
Rod Streater,114,,SFO,WR,28,16,2,0,0,0,0,0,0,0,0,27,18,191,2,31,52.1,40.1
Jordan Taylor,115,,DEN,WR,24,16,0,0,0,0,0,0,0,0,0,25,16,209,2,31,50.9,38.9
Virgil Green,42,,DEN,TE,28,12,11,0,0,0,0,0,0,0,0,37,22,237,1,30,54.7,40.7
Kenjon Barner,80,,PHI,RB,26,13,0,0,0,0,0,0,27,129,2,11,5,42,0,29,37.1,31.6
C.J. Uzomah,43,,CIN,TE,23,10,8,0,0,0,0,0,0,0,0,38,25,234,1,29,57.4,41.9
Cameron Artis-Payne,82,,CAR,RB,26,3,3,0,0,0,0,0,36,144,2,1,1,11,0,28,31.5,28.0
Jacoby Brissett,44,,NWE,QB,23,3,2,34,55,400,0,0,16,83,1,0,0,0,0,28,32.3,28.3
Nick Foles,45,,KAN,QB,27,3,1,36,55,410,3,0,4,-4,0,0,0,0,0,28,31.0,28.0
Paxton Lynch,43,,DEN,QB,22,3,2,49,83,497,2,1,11,25,0,0,0,0,0,28,32.4,29.4
Tanner McEvoy,117,,SEA,WR,23,14,0,1,1,43,0,0,0,0,0,11,9,140,2,28,39.7,32.2
Kerwynn Williams,81,,ARI,RB,25,10,0,0,0,0,0,0,18,157,2,2,1,6,0,28,32.3,28.8
Jaron Brown,119,,ARI,WR,26,7,2,0,0,0,0,0,0,0,0,22,11,187,1,27,38.7,30.2
Bennie Fowler,120,,DEN,WR,25,13,0,0,0,0,0,0,0,0,0,24,11,145,2,27,40.5,32.0
DuJuan Harris,83,,SFO,RB,28,10,1,0,0,0,0,0,38,138,0,9,8,115,1,27,43.3,31.3
Chester Rogers,118,,IND,WR,22,14,2,0,0,0,0,0,0,0,0,34,19,273,0,27,49.3,36.8
Shane Vereen,84,,NYG,RB,27,5,1,0,0,0,0,0,33,158,1,19,11,94,0,27,43.2,32.7
Kapri Bibbs,85,,DEN,RB,23,12,0,0,0,0,0,0,29,129,0,4,2,75,1,26,31.4,27.4
Alex Collins,86,,SEA,RB,22,11,0,0,0,0,0,0,31,125,1,11,11,84,0,25,39.9,30.4
Seth Devalve,46,,CLE,TE,23,12,2,0,0,0,0,0,0,0,0,12,10,127,2,25,37.7,29.7
Jeff Janis,121,,GNB,WR,25,16,1,0,0,0,0,0,2,38,1,19,11,93,1,25,36.1,30.6
Mychal Rivera,44,,OAK,TE,26,13,2,0,0,0,0,0,0,0,0,25,18,192,1,25,46.2,34.2
Mike Tolbert*,87,,CAR,RB,31,16,2,0,0,0,0,0,35,114,0,15,10,72,1,25,37.6,29.6
Luke Willson,45,,SEA,TE,26,11,6,0,0,0,0,0,0,0,0,21,15,129,2,25,42.9,32.4
Orleans Darkwa,88,,NYG,RB,24,10,2,0,0,0,0,0,30,111,2,4,2,12,0,24,29.3,25.3
Kenneth Farrow,89,,SDG,RB,23,13,2,0,0,0,0,0,60,192,0,16,13,70,0,24,41.2,30.7
Xavier Grimble,47,,PIT,TE,24,13,2,0,0,0,0,0,0,0,0,21,11,118,2,24,37.8,29.3
Jalin Marshall,122,,NYJ,WR,21,10,1,0,0,0,0,0,0,0,0,23,14,162,2,24,43.2,31.2
Charles Johnson,124,,MIN,WR,27,16,7,0,0,0,0,0,0,0,0,37,20,232,0,23,46.2,33.2
Marcedes Lewis,48,,JAX,TE,32,10,10,0,0,0,0,0,0,0,0,30,20,169,1,23,45.9,32.9
Ricardo Louis,126,,CLE,WR,22,16,3,0,0,0,0,0,0,0,0,35,18,205,0,23,41.5,29.5
Jordan Norwood,123,,DEN,WR,30,14,6,0,0,0,0,0,1,0,0,35,21,232,1,23,50.2,33.7
Andre Roberts,125,,DET,WR,28,16,1,0,0,0,0,0,0,0,0,25,14,188,1,23,52.8,41.8
Ameer Abdullah,91,,DET,RB,23,2,2,0,0,0,0,0,18,101,0,5,5,57,1,22,29.8,24.3
Ronnie Hillman,90,,2TM,RB,25,8,1,0,0,0,0,0,41,131,0,15,7,93,0,22,32.4,25.9
Ben Koyack,49,,JAX,TE,23,14,7,0,0,0,0,0,0,0,0,24,19,161,1,22,44.1,31.6
Roger Lewis,128,,NYG,WR,23,13,1,0,0,0,0,0,0,0,0,19,7,97,2,22,28.7,25.2
Marquess Wilson,127,,CHI,WR,24,3,1,0,0,0,0,0,0,0,0,16,9,160,1,22,34.0,26.5
Harry Douglas,130,,TEN,WR,32,11,2,0,0,0,0,0,0,0,0,22,15,210,0,21,39.0,28.5
Lance Dunbar,92,,DAL,RB,26,13,0,0,0,0,0,0,9,31,1,24,16,122,0,21,40.3,29.3
Darren Fells,50,,ARI,TE,30,14,7,0,0,0,0,0,0,0,0,18,14,154,1,21,38.4,28.4
Josh Hill,52,,NOR,TE,26,9,8,0,0,0,0,0,0,0,0,22,15,149,1,21,38.9,28.4
Vincent Jackson,129,,TAM,WR,33,5,5,0,0,0,0,0,0,0,0,32,15,173,0,21,35.3,24.8
Andre Johnson,131,,TEN,WR,35,8,4,0,0,0,0,0,0,0,0,22,9,85,2,21,29.5,25.0
Austin Seferian-Jenkins,51,,2TM,TE,24,9,2,0,0,0,0,0,0,0,0,20,13,154,1,21,37.4,27.9
Darren Waller,53,,BAL,TE,24,12,3,0,0,0,0,0,0,0,0,17,10,85,2,21,30.5,25.5
Danny Woodhead,93,,SDG,RB,31,2,1,0,0,0,0,0,19,116,0,8,6,35,1,21,30.1,24.1
Cody Core,133,,CIN,WR,22,8,4,0,0,0,0,0,0,0,0,27,17,200,0,20,40.0,28.5
Anthony Fasano,54,,TEN,TE,32,16,10,0,0,0,0,0,0,0,0,13,8,83,2,20,28.3,24.3
Jonathan Grimes,94,,HOU,RB,27,10,0,0,0,0,0,0,23,105,0,18,13,94,0,20,35.9,26.4
Demetrius Harris,55,,KAN,TE,25,16,11,0,0,0,0,0,0,0,0,31,17,123,1,20,46.3,34.8
Freddie Martino,132,,TAM,WR,25,13,0,0,0,0,0,0,0,0,0,11,8,142,1,20,31.2,24.2
Bobby Rainey,95,,NYG,RB,29,15,0,0,0,0,0,0,17,63,0,25,20,153,0,20,43.6,29.6
Kevin White,134,,CHI,WR,24,4,4,0,0,0,0,0,1,9,0,36,19,187,0,20,41.6,29.1
Benny Cunningham,96,,LAR,RB,26,11,0,0,0,0,0,0,21,101,0,21,16,91,0,19,38.2,27.2
Ed Dickson,56,,CAR,TE,29,16,8,0,0,0,0,0,0,0,0,19,10,134,1,19,32.4,24.4
Josh Huff,135,,2TM,WR,25,10,2,0,1,0,0,0,4,15,0,23,16,113,1,19,43.8,32.8
Charone Peake,136,,NYJ,WR,24,15,1,0,0,0,0,0,0,0,0,35,19,186,0,19,46.6,34.1
Jerell Adams,57,,NYG,TE,24,13,2,0,0,0,0,0,0,0,0,21,16,122,1,18,37.2,26.2
Arrelious Benn,138,,JAX,WR,28,15,0,0,0,0,0,0,0,0,0,10,5,116,1,18,25.6,20.1
Daniel Brown,137,,2TM,WR,24,8,3,0,0,0,0,0,0,0,0,20,16,124,1,18,37.4,26.4
Ka'Deem Carey,97,,CHI,RB,24,12,0,0,0,0,0,0,32,126,0,7,5,55,0,18,26.1,20.6
Andre Ellington,98,,ARI,RB,27,16,0,0,0,0,0,0,34,96,0,19,12,85,0,18,30.1,24.1
Tom Savage,46,,HOU,QB,26,3,2,46,73,461,0,0,6,12,0,0,0,0,0,18,21.6,17.6
Derek Anderson,48,,CAR,QB,33,5,2,36,53,453,2,5,1,4,0,0,0,0,0,17,25.5,21.5
Reggie Bush,99,,BUF,RB,31,13,0,0,0,0,0,0,12,-3,1,10,7,90,0,17,23.7,20.2
MarQueis Gray,58,,MIA,TE,27,16,7,0,0,0,0,0,0,0,0,17,14,174,0,17,34.4,24.4
Kevin Hogan,47,,CLE,QB,24,4,0,14,26,104,0,2,8,105,1,0,0,0,0,17,21.7,18.7
Denard Robinson,100,,JAX,RB,26,13,1,0,0,0,0,0,41,144,0,5,3,22,0,17,22.6,18.1
Brandon Tate,139,,BUF,WR,29,15,1,0,0,0,0,0,3,48,0,12,8,117,0,17,27.5,20.5
Matt Cassel,49,,TEN,QB,34,4,1,30,51,284,2,2,4,3,0,0,0,0,0,16,17.7,17.7
Brent Celek,59,,PHI,TE,31,16,8,0,0,0,0,0,0,0,0,19,14,155,0,16,32.5,22.5
Josh Ferguson,102,,IND,RB,23,16,0,0,0,0,0,0,15,20,0,26,20,136,0,16,38.6,25.6
Chris Johnson,103,,ARI,RB,31,4,0,0,0,0,0,0,25,95,1,1,0,0,0,16,15.5,15.5
Braxton Miller,140,,HOU,WR,24,10,6,0,0,0,0,0,3,0,0,28,15,99,1,16,30.9,23.4
Terron Ward,101,,ATL,RB,24,5,0,0,0,0,0,0,31,151,0,2,1,11,0,16,20.2,16.7
Stephen Anderson,60,,HOU,TE,23,13,0,0,0,0,0,0,0,0,0,16,11,93,1,15,26.3,20.8
Tyler Higbee,143,,LAR,WR,23,16,7,0,0,0,0,0,0,0,0,29,11,85,1,15,25.5,20.0
Greg Salas,142,,BUF,WR,28,2,1,0,0,0,0,0,0,0,0,6,4,89,1,15,18.9,16.9
Cecil Shorts,141,,TAM,WR,29,9,5,0,0,0,0,0,0,0,0,27,11,152,0,15,29.2,20.7
Mack Brown,105,,WAS,RB,25,9,0,0,0,0,0,0,8,82,1,1,1,-2,0,14,15.0,14.5
A.J. Derby,62,,2TM,TE,25,10,3,0,0,0,0,0,0,0,0,20,16,160,0,14,34.0,22.0
Jeff Heuerman,61,,DEN,TE,24,12,2,0,0,0,0,0,0,0,0,17,9,141,0,14,26.1,18.6
Akeem Hunt,106,,HOU,RB,23,8,0,0,0,0,0,0,20,109,0,4,3,29,0,14,19.8,15.3
Andy Janovich,107,,DEN,RB,23,11,5,0,0,0,0,0,4,33,1,7,5,44,0,14,18.7,16.2
Brandon Myers,63,,TAM,TE,31,16,9,0,0,0,0,0,0,0,0,14,7,59,1,14,20.9,17.4
Walt Powell,104,,BUF,RB,25,9,2,0,0,0,0,0,0,0,0,25,14,142,0,14,31.2,21.2
Larry Donnell,65,,NYG,TE,28,14,6,0,0,0,0,0,0,0,0,22,15,92,1,13,29.2,20.7
Arian Foster,108,,MIA,RB,30,4,2,0,0,0,0,0,22,55,0,10,6,78,0,13,19.3,16.3
Crockett Gillmore,67,,BAL,TE,25,7,5,0,0,0,0,0,0,0,0,14,8,71,1,13,21.1,17.1
Chris Harper,144,,SFO,WR,23,9,2,0,0,0,0,0,0,0,0,21,13,133,0,13,29.3,19.8
Nick O'Leary,64,,BUF,TE,24,16,7,0,0,0,0,0,0,0,0,14,9,114,0,13,25.4,17.9
John Phillips,66,,2TM,TE,29,16,7,0,0,0,0,0,0,0,0,15,10,72,1,13,23.2,18.2
C.J. Spiller,109,,2TM,RB,29,6,0,0,0,0,0,0,6,18,0,13,6,50,1,13,18.8,15.8
Jaelen Strong,146,,HOU,WR,22,8,2,0,0,0,0,0,0,0,0,24,14,131,0,13,30.1,20.1
Paul Turner,148,,PHI,WR,23,4,2,0,0,0,0,0,0,0,0,14,9,126,0,13,24.6,17.1
Markus Wheaton,145,,PIT,WR,25,3,2,0,0,0,0,0,0,0,0,9,4,51,1,13,17.1,15.1
Jarius Wright,147,,MIN,WR,27,8,1,0,0,0,0,0,0,0,0,14,11,67,1,13,23.7,18.2
Jordan Cameron,69,,MIA,TE,28,3,3,0,0,0,0,0,0,0,0,11,8,60,1,12,20.0,16.0
Mike Davis,110,,SFO,RB,23,8,1,0,0,0,0,0,19,50,1,5,3,25,0,12,15.5,13.0
Rhett Ellison,70,,MIN,TE,28,15,6,0,0,0,0,0,1,1,1,14,9,57,0,12,20.8,16.3
Brittan Golden,149,,ARI,WR,28,12,1,0,0,0,0,0,0,0,0,14,8,82,1,12,21.2,16.2
Dominique Jones,68,,MIA,TE,29,9,2,0,0,0,0,0,0,0,0,10,7,61,1,12,19.1,15.6
Jamaal Charles,112,,KAN,RB,30,3,0,0,0,0,0,0,12,40,1,3,2,14,0,11,13.4,12.4
Patrick DiMarco,113,,ATL,RB,27,16,8,0,0,0,0,0,0,0,0,10,7,52,1,11,18.2,14.7
T.J. Jones,150,,DET,WR,24,3,0,0,0,0,0,0,0,0,0,14,5,93,0,11,14.3,11.8
Neal Sterling,71,,JAX,TE,24,10,1,0,0,0,0,0,0,0,0,16,12,110,0,11,26.0,17.0
Charlie Whitehurst,50,,CLE,QB,34,1,0,14,24,182,1,1,2,1,0,0,0,0,0,11,10.4,10.4
Lucky Whitehead,151,,DAL,WR,24,15,1,0,0,0,0,0,10,82,0,3,3,48,0,11,15.0,12.5
Jonathan Williams,111,,BUF,RB,22,11,0,0,1,0,0,0,27,94,1,2,1,0,0,11,14.4,11.9
Demarcus Ayers,152,,PIT,WR,22,2,1,0,0,0,0,0,2,-12,0,13,6,53,1,10,16.1,13.1
Alan Cross,73,,TAM,TE,23,14,0,0,0,0,0,0,0,0,0,10,6,38,1,10,15.8,12.8
Shaun Hill,51,,MIN,QB,36,3,1,19,35,242,0,0,5,5,0,0,0,0,0,10,10.2,10.2
David Johnson,153,,PIT,WR,29,16,5,0,0,0,0,0,0,0,0,11,7,80,0,10,17.0,13.5
Darren McFadden,115,,DAL,RB,29,3,2,0,0,0,0,0,24,87,0,5,3,17,0,10,13.4,11.9
Joshua Perkins,72,,ATL,TE,23,8,1,0,0,0,0,0,0,0,0,5,3,42,1,10,13.2,11.7
Jeremy Ross,155,,2TM,WR,28,6,1,0,0,0,0,0,0,0,0,4,4,37,1,10,13.7,11.7
Antone Smith,114,,TAM,RB,31,3,0,0,0,0,0,0,10,47,0,9,6,77,0,10,17.4,13.4
James Wright,154,,CIN,WR,25,13,2,0,0,0,0,0,2,-6,0,19,13,106,0,10,26.0,16.5
George Atkinson,116,,CLE,RB,24,16,0,0,0,0,0,0,7,34,1,0,0,0,0,9,9.4,9.4
Blake Bell,75,,SFO,TE,25,13,0,0,0,0,0,0,0,0,0,9,4,85,0,9,12.5,10.5
Leonte Carroo,157,,MIA,WR,22,14,2,0,0,0,0,0,0,0,0,6,3,29,1,9,11.9,10.4
Pharoh Cooper,160,,LAR,WR,21,10,3,0,1,0,0,1,0,0,0,20,14,106,0,9,26.6,16.6
Gavin Escobar,74,,DAL,TE,25,16,1,0,0,0,0,0,0,0,0,7,4,30,1,9,13.0,11.0
Mike Glennon,53,,TAM,QB,27,2,0,10,11,75,1,0,0,0,0,0,0,0,0,9,9.0,9.0
Tyler Kroft,156,,CIN,WR,24,14,11,0,0,0,0,0,0,0,0,12,10,92,0,9,19.2,14.2
Tommylee Lewis,158,,NOR,WR,24,12,1,0,0,0,0,0,3,11,0,11,7,76,0,9,15.7,12.2
Marcel Reece,118,,SEA,RB,31,4,0,0,0,0,0,0,2,0,0,5,5,73,0,9,14.3,11.8
Drew Stanton,52,,ARI,QB,32,5,1,19,48,192,2,3,3,-3,0,0,0,0,0,9,12.4,12.4
Juwan Thompson,122,,DEN,RB,22,8,1,0,0,0,0,0,8,26,1,1,0,0,0,9,8.6,8.6
Scott Tolzien,54,,IND,QB,29,3,1,23,37,216,1,2,6,3,0,0,0,0,0,9,10.9,10.9
Fitzgerald Toussaint,119,,PIT,RB,26,16,0,0,0,0,0,0,14,58,0,3,3,33,0,9,12.1,10.6
Bryce Treggs,159,,PHI,WR,22,9,1,0,0,0,0,0,2,7,0,12,3,80,0,9,11.7,10.2
Terrell Watson,117,,PHI,RB,23,1,0,0,0,0,0,0,9,28,1,1,1,5,0,9,10.3,9.8
Derek Watt,120,,SDG,RB,24,16,2,0,0,0,0,0,2,4,0,4,4,83,0,9,12.7,10.7
Andre Williams,121,,SDG,RB,24,1,0,0,0,0,0,0,18,87,0,2,0,0,0,9,8.7,8.7
Trevone Boykin,57,,SEA,QB,23,5,0,13,18,145,1,1,8,1,0,0,0,0,0,8,8.9,8.9
Connor Cook,55,,OAK,QB,23,1,0,14,21,150,1,1,0,0,0,0,0,0,0,8,8.0,7.0
Ryan Grant,163,,WAS,WR,26,16,1,0,0,0,0,0,0,0,0,19,9,76,0,8,16.6,12.1
Connor Hamlett,77,,CLE,TE,24,3,2,0,0,0,0,0,0,0,0,1,1,17,1,8,8.7,8.2
Rashard Higgins,161,,CLE,WR,22,16,0,0,0,0,0,0,0,0,0,12,6,77,0,8,13.7,10.7
Cody Latimer,162,,DEN,WR,24,12,1,0,0,0,0,0,0,0,0,15,8,76,0,8,15.6,11.6
Matt Lengel,76,,NWE,TE,26,6,0,0,0,0,0,0,0,0,0,3,2,22,1,8,10.2,9.2
Geno Smith,56,,NYJ,QB,26,2,1,8,14,126,1,1,2,9,0,0,0,0,0,8,8.9,8.9
Wendall Williams,164,,HOU,WR,26,3,0,0,0,0,0,0,0,0,0,7,4,75,0,8,11.5,9.5
Malcolm Brown,125,,LAR,RB,23,16,0,0,0,0,0,0,18,39,0,3,3,46,0,7,10.5,8.0
Aaron Burbridge,168,,SFO,WR,23,16,3,0,0,0,0,0,0,0,0,16,7,88,0,7,14.8,10.3
Michael Campanaro,165,,BAL,WR,25,3,0,0,0,0,0,0,3,72,0,1,0,0,0,7,7.2,7.2
Josh Doctson,169,,WAS,WR,24,2,0,0,0,0,0,0,0,0,0,6,2,66,0,7,8.6,7.6
Alex Erickson,166,,CIN,WR,24,16,0,0,0,0,0,0,0,0,0,8,6,71,0,7,13.1,10.1
Jerome Felton,124,,BUF,RB,30,15,4,0,0,0,0,0,8,13,0,9,6,57,0,7,13.0,10.0
Maurice Harris,170,,WAS,WR,24,10,0,0,0,0,0,0,0,0,0,12,8,66,0,7,14.6,10.6
EJ Manuel,58,,BUF,QB,26,6,1,11,26,131,0,0,8,22,0,0,0,0,0,7,8.4,7.4
Byron Marshall,123,,PHI,RB,22,3,0,0,0,0,0,0,19,64,0,5,3,10,0,7,10.4,8.9
Chris Moore,171,,BAL,WR,23,15,0,0,0,0,0,0,3,19,0,16,7,46,0,7,19.5,16.0
Keith Mumphery,167,,HOU,WR,24,11,3,0,0,0,0,0,0,0,0,12,10,69,0,7,16.9,11.9
Geoff Swaim,78,,DAL,TE,23,9,6,0,0,0,0,0,0,0,0,8,6,69,0,7,12.9,9.9
Keenan Allen,174,,SDG,WR,24,1,1,0,0,0,0,0,0,0,0,7,6,63,0,6,12.3,9.3
Jace Amaro,82,,TEN,TE,24,3,0,0,0,0,0,0,0,0,0,4,3,59,0,6,8.9,7.4
Brandon Bostick,79,,NYJ,TE,27,16,7,0,0,0,0,0,0,0,0,11,8,63,0,6,14.3,10.3
Trevor Davis,173,,GNB,WR,23,11,0,0,0,0,0,0,0,0,0,7,3,24,1,6,10.4,7.9
Johnny Holton,176,,OAK,WR,25,15,0,0,0,0,0,0,6,43,0,3,2,34,0,6,8.7,6.7
Adrian Peterson,126,,MIN,RB,31,3,3,0,0,0,0,0,37,72,0,6,3,8,0,6,10.0,7.5
Phillip Supernaw,80,,TEN,TE,26,15,2,0,0,0,0,0,0,0,0,5,4,62,0,6,10.2,8.2
De'Anthony Thomas,172,,KAN,WR,23,12,0,0,0,0,0,0,4,29,0,9,7,35,0,6,13.4,9.9
D.J. Tialavea,81,,ATL,TE,25,2,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Jordan Todman,127,,IND,RB,26,16,0,0,0,0,0,0,9,59,0,1,0,0,0,6,11.9,11.9
Nick Williams,175,,ATL,WR,26,2,0,0,0,0,0,0,0,0,0,7,5,59,0,6,10.9,8.4
Javorius Allen,129,,BAL,RB,25,8,0,0,0,0,0,0,9,34,0,4,3,15,0,5,7.9,6.4
Knile Davis,128,,2TM,RB,25,11,0,0,0,0,0,0,18,28,0,7,5,25,0,5,10.3,7.8
Dwayne Harris*,177,,NYG,WR,29,16,1,0,0,0,0,0,0,0,0,1,1,13,1,5,7.3,5.8
Tavarres King,178,,NYG,WR,26,7,0,0,0,0,0,0,0,0,0,4,2,50,0,5,7.0,6.0
Ifeanyi Momah,83,,ARI,TE,27,5,1,0,0,0,0,0,0,0,0,4,2,50,0,5,7.0,6.0
Troymaine Pope,130,,2TM,RB,23,4,0,0,0,0,0,0,12,44,0,2,1,5,0,5,5.9,5.4
Tony Romo,59,,DAL,QB,36,1,0,3,4,29,1,0,0,0,0,0,0,0,0,5,5.2,5.2
Brandon Wilds,131,,NYJ,RB,23,4,0,0,0,0,0,0,10,27,0,2,2,20,0,5,6.7,5.7
Nick Boyle,84,,BAL,TE,23,6,0,0,0,0,0,0,0,0,0,6,6,44,0,4,10.4,7.4
Ben Braunecker,85,,CHI,TE,22,13,2,0,0,0,0,0,0,0,0,6,4,41,0,4,8.1,6.1
Quan Bray,179,,IND,WR,23,6,0,0,0,0,0,0,1,7,0,4,3,36,0,4,7.3,5.8
Mike James,133,,TAM,RB,25,4,0,0,0,0,0,0,4,19,0,4,4,22,0,4,8.1,6.1
Taiwan Jones,134,,OAK,RB,28,13,0,0,0,0,0,0,1,-8,0,4,4,43,0,4,7.5,5.5
Daniel Lasco,132,,NOR,RB,24,7,0,0,0,0,0,0,11,32,0,4,2,11,0,4,6.3,5.3
Bradley Marquez,180,,LAR,WR,24,14,0,0,0,0,0,0,1,2,0,7,3,37,0,4,6.9,5.4
Dexter McCluster,181,,SDG,WR,27,6,0,0,0,0,0,0,3,2,0,11,7,36,0,4,10.8,7.3
Justin Perillo,87,,GNB,TE,25,9,1,0,0,0,0,0,0,0,0,5,4,35,0,4,7.5,5.5
Brandon Williams,86,,SEA,TE,29,16,1,0,0,0,0,0,0,0,0,3,2,36,0,4,5.6,4.6
Derek Carrier,89,,WAS,TE,26,8,0,0,0,0,0,0,0,0,0,2,2,10,0,3,3.0,2.0
D.J. Foster,139,,NWE,RB,23,3,0,0,0,0,0,0,7,24,0,2,1,2,0,3,3.6,3.1
Don Jackson,135,,GNB,RB,23,3,1,0,0,0,0,0,10,32,0,1,0,0,0,3,3.2,3.2
Malcolm Johnson,138,,CLE,RB,24,7,1,0,0,0,0,0,1,2,0,7,5,44,0,3,8.6,5.1
Sean McGrath,92,,SDG,TE,29,16,5,0,0,0,0,0,0,0,0,2,2,25,0,3,4.5,3.5
Niles Paul,91,,WAS,TE,27,8,1,0,0,0,0,0,0,0,0,2,2,27,0,3,4.7,3.7
Isaiah Pead,136,,MIA,RB,27,3,0,0,0,0,0,0,8,22,0,1,1,6,0,3,3.8,3.3
Keith Smith,140,,DAL,RB,24,16,1,0,0,0,0,0,2,5,0,4,3,20,0,3,5.5,4.0
