 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.0,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Ben Troupe,28,,TEN,TE,22,14,7,0,0,0,0,0,0,0,0,54,33,329,1,39,73.9,53.4
Kenny Watson,74,,CIN,RB,26,16,0,0,0,0,0,0,26,161,0,35,25,171,1,39,69.2,49.7
Brian Finneran,94,,ATL,WR,28,12,1,0,0,0,0,0,0,0,0,33,23,258,2,38,63.3,48.3
LaBrandon Toefield,75,,JAX,RB,24,14,0,0,0,0,0,0,51,169,0,34,28,151,1,38,71.5,51.0
Bernard Berrian,95,,CHI,WR,24,16,1,0,0,0,0,0,8,28,0,44,15,225,2,37,55.3,44.8
Travis Henry,76,,BUF,RB,26,10,5,0,0,0,0,0,94,326,0,14,10,45,0,37,50.1,42.1
Brad Johnson,40,,TAM,QB,36,4,4,65,103,674,3,3,5,23,0,0,0,0,0,37,42.3,38.3
Erron Kinney,29,,TEN,TE,27,9,9,0,0,0,0,0,0,0,0,30,25,193,3,37,65.3,49.8
Artose Pinner,77,,DET,RB,26,9,2,0,0,0,0,0,57,174,2,11,11,72,0,37,50.6,42.1
Alvis Whitted,97,,OAK,WR,30,11,5,0,0,0,0,0,0,0,0,25,9,227,2,37,48.7,41.2
Reggie Williams,96,,JAX,WR,21,16,15,0,0,0,0,0,0,0,0,54,27,268,1,37,66.3,49.3
Greg Jones,79,,JAX,RB,23,16,3,0,0,0,0,0,62,162,3,10,3,13,0,36,41.0,36.0
Patrick Pass,78,,NWE,RB,27,14,4,0,0,0,0,0,39,141,0,32,28,215,0,36,69.1,48.6
David Garrard,41,,JAX,QB,26,4,2,38,72,374,2,1,12,76,1,0,0,0,0,35,38.6,35.6
J.R. Redmond,80,,OAK,RB,27,16,1,0,0,0,0,0,21,119,0,50,32,233,0,35,72.2,49.2
Eddie Berlin,100,,TEN,WR,26,16,1,0,0,0,0,0,0,0,0,41,20,278,1,34,56.8,43.8
Antonio Chatman,98,,GNB,WR,25,16,2,0,0,0,0,0,4,36,0,45,22,246,1,34,57.7,42.2
Desmond Clark,30,,CHI,TE,27,15,13,0,0,0,0,0,0,0,0,49,24,282,1,34,60.7,45.2
Rich Gannon,42,,OAK,QB,39,3,3,41,68,524,3,2,5,26,0,0,0,0,0,34,37.1,32.6
Dominic Rhodes,81,,IND,RB,25,16,0,0,0,0,0,0,53,254,1,4,2,24,0,34,43.8,38.8
Tai Streets,99,,DET,WR,27,13,12,0,0,0,0,0,0,0,0,56,28,260,1,34,65.0,48.0
Rex Grossman,43,,CHI,QB,24,3,3,47,84,607,1,3,11,48,1,0,0,0,0,33,38.1,34.1
Craig Krenzel,44,,CHI,QB,23,6,5,59,127,718,3,6,18,41,0,0,0,0,0,33,37.8,30.8
Quincy Carter,45,,NYJ,QB,27,7,3,35,58,498,3,1,12,20,0,0,0,0,0,32,34.9,30.9
Christian Fauria,31,,NWE,TE,33,16,10,0,0,0,0,0,0,0,0,20,16,195,2,32,50.5,39.5
Troy Fleming,82,,TEN,RB,24,16,0,0,0,0,0,0,7,40,0,28,19,164,2,32,54.4,41.9
Justin Griffith,83,,ATL,RB,24,12,11,0,0,0,0,0,9,39,0,31,22,220,1,32,56.9,42.9
Doug Flutie,46,,SDG,QB,42,2,1,20,38,276,1,0,5,39,2,0,0,0,0,31,30.9,30.9
Luke McCown,47,,CLE,QB,23,5,4,48,98,608,4,7,6,25,0,0,0,0,0,31,39.8,35.8
Robert Royal,32,,WAS,TE,25,14,9,0,0,0,0,0,0,0,0,15,8,70,4,31,39.0,35.0
Shaud Williams,84,,BUF,RB,24,4,0,0,0,0,0,0,42,167,2,3,3,19,0,31,36.1,31.1
Jason Dunn,33,,KAN,TE,31,16,0,0,0,0,0,0,0,0,0,25,17,120,3,30,50.0,38.5
Itula Mili,34,,SEA,TE,31,15,4,0,0,0,0,0,0,0,0,36,23,240,1,30,56.0,41.5
Dante Hall,101,,KAN,WR,26,16,6,0,0,0,0,0,8,56,0,38,25,230,0,29,68.1,52.1
Craig Nall,48,,GNB,QB,25,5,0,23,33,314,4,0,3,7,0,0,0,0,0,29,31.8,28.3
Patrick Hape,87,,DEN,RB,30,16,5,0,0,0,0,0,0,0,0,17,8,35,4,28,35.5,31.5
Cory Schlesinger,86,,DET,RB,32,13,11,0,0,0,0,0,4,7,0,16,10,91,3,28,37.8,32.8
Josh Scobey,85,,ARI,RB,25,12,0,0,0,0,0,0,27,89,0,21,18,191,0,28,48.5,36.0
Reggie Swinton,103,,DET,WR,29,13,1,0,0,0,0,0,1,3,0,31,18,213,1,28,48.1,35.6
Daniel Wilcox,102,,BAL,WR,27,16,5,0,0,0,0,0,0,0,0,35,25,219,1,28,55.4,39.4
Tim Carter,105,,NYG,WR,25,5,0,0,0,0,0,0,2,23,0,18,12,182,1,27,41.5,32.5
Mike Cloud,88,,NYG,RB,29,10,0,0,0,0,0,0,21,90,3,1,1,3,0,27,28.3,27.8
Bryan Gilmore,104,,MIA,WR,26,16,2,0,0,0,0,0,0,0,0,34,15,206,1,27,44.1,33.1
Jerame Tuman,35,,PIT,TE,28,16,16,0,0,0,0,0,0,0,0,20,9,89,3,27,35.9,31.4
Tim Brown,106,,TAM,WR,38,15,4,0,0,0,0,0,0,0,0,31,24,200,1,26,52.0,36.0
Dwayne Carswell,37,,DEN,TE,32,15,14,0,0,0,0,0,0,0,0,36,22,198,1,26,50.8,36.8
Mike Seidman,36,,CAR,TE,23,16,6,0,0,0,0,0,0,0,0,13,13,123,2,26,42.3,32.8
Ron Dayne,90,,NYG,RB,26,14,2,0,0,0,0,0,52,179,1,4,1,7,0,25,28.6,25.1
Justin Fargas,89,,OAK,RB,24,12,0,0,0,0,0,0,35,126,1,14,11,68,0,25,38.9,29.9
Chris Horn,107,,KAN,WR,27,14,0,0,0,0,0,0,1,12,0,27,15,178,1,25,43.0,32.5
Kyle Johnson,91,,DEN,RB,26,14,3,0,0,0,0,0,0,0,0,13,9,126,2,25,36.6,29.1
Teyo Johnson,38,,OAK,TE,23,8,1,0,0,0,0,0,0,0,0,13,9,131,2,25,37.1,29.6
Shad Meier,39,,TEN,TE,26,14,6,0,0,0,0,0,0,0,0,36,25,127,2,25,52.2,36.2
Courtney Anderson,41,,OAK,TE,24,9,4,0,0,0,0,0,0,0,0,21,13,175,1,24,39.5,30.0
Troy Brown,108,,NWE,WR,33,12,0,0,0,0,0,0,0,0,0,29,17,184,1,24,43.9,31.9
Terry Jackson,92,,SFO,RB,28,16,0,0,0,0,0,0,26,101,0,30,21,139,0,24,49.5,31.5
Bethel Johnson,109,,NWE,WR,25,13,1,0,0,0,0,0,2,8,0,21,10,174,1,24,42.2,33.2
Billy Miller,40,,HOU,TE,27,16,8,0,0,0,0,0,0,0,0,33,17,178,1,24,43.3,31.3
James Mungro,93,,IND,RB,26,15,0,0,0,0,0,0,5,19,0,8,7,36,3,24,30.5,27.0
Jonathan Carter,110,,NYJ,WR,25,13,1,0,0,0,0,0,0,0,0,16,10,173,1,23,35.3,26.3
Brandon Manumaleuna,42,,STL,TE,24,16,16,0,0,0,0,0,0,0,0,21,15,174,1,23,41.4,30.9
Mack Strong,94,,SEA,RB,33,16,13,0,0,0,0,0,36,131,0,31,21,99,0,23,46.0,31.5
Tim Euhus,43,,BUF,TE,24,12,5,0,0,0,0,0,0,0,0,15,11,98,2,22,32.8,27.3
Bill Schroeder,112,,TAM,WR,33,7,2,0,0,0,0,0,0,0,0,11,7,156,1,22,30.6,23.1
David Tyree,113,,NYG,WR,24,16,1,0,0,0,0,0,0,0,0,17,10,155,1,22,34.5,26.5
Rashaun Woods,111,,SFO,WR,24,14,0,0,0,0,0,0,0,0,0,23,7,160,1,22,32.0,25.5
Terry Jones,44,,BAL,TE,25,15,11,0,0,0,0,0,0,0,0,29,20,152,1,21,44.2,31.2
Charles Lee,114,,TAM,WR,27,7,3,0,0,0,0,0,0,0,0,22,15,207,0,21,38.2,27.2
Reno Mahe,95,,PHI,RB,24,11,0,0,0,0,0,0,23,91,0,16,14,123,0,21,37.9,27.4
Patrick Crayton,117,,DAL,WR,25,8,0,0,1,0,0,1,0,0,0,15,12,162,1,20,36.2,27.2
Cortez Hankton,118,,JAX,WR,23,12,0,0,0,0,0,0,0,0,0,9,9,81,2,20,29.1,24.6
Greg Lewis,119,,PHI,WR,24,16,3,0,0,0,0,0,4,16,0,37,17,183,0,20,39.9,28.4
Samie Parker,120,,KAN,WR,23,4,0,0,0,0,0,0,0,0,0,13,9,137,1,20,31.7,24.2
Willie Parker,96,,PIT,RB,24,8,0,0,0,0,0,0,32,186,0,7,3,16,0,20,26.2,21.7
Justin Peelle,45,,SDG,TE,25,16,4,0,0,0,0,0,0,0,0,20,10,84,2,20,29.9,24.4
Jay Riemersma,46,,PIT,TE,31,11,2,0,0,0,0,0,0,0,0,9,7,82,2,20,27.2,23.7
James Thrash,116,,WAS,WR,29,16,3,0,0,0,0,0,0,0,0,21,17,203,0,20,40.3,28.8
Karl Williams,115,,ARI,WR,33,15,2,0,0,0,0,0,2,6,0,30,18,197,0,20,39.3,25.3
Taylor Jacobs,121,,WAS,WR,23,15,4,0,0,0,0,0,1,-6,0,27,16,178,0,19,38.2,27.2
Shaun King,49,,ARI,QB,27,3,2,47,84,502,1,4,9,30,0,0,0,0,0,19,24.1,19.1
ReShard Lee,97,,DAL,RB,24,14,0,0,0,0,0,0,27,128,1,3,1,4,0,19,23.2,19.7
Jason McKie,98,,CHI,RB,24,15,2,0,0,0,0,0,1,1,0,17,13,70,2,19,31.6,24.6
Bryan Johnson,100,,CHI,RB,26,12,6,0,0,0,0,0,0,0,0,25,14,55,2,18,31.5,24.5
Dane Looker,122,,STL,WR,28,14,0,0,0,0,0,0,0,0,0,26,13,183,0,18,33.8,23.8
Maurice Morris,99,,SEA,RB,25,15,0,0,0,0,0,0,30,126,0,20,9,53,0,18,29.9,22.4
Jonathan Quinn,51,,CHI,QB,29,5,3,51,98,413,1,3,3,35,0,0,0,0,0,18,23.0,19.0
Chris Simms,50,,TAM,QB,24,5,2,42,73,467,1,3,7,14,0,0,0,0,0,18,22.6,18.1
Jerheme Urban,123,,SEA,WR,24,7,1,0,0,0,0,0,0,0,0,9,6,117,1,18,26.2,19.7
Charlie Garner,102,,TAM,RB,32,3,3,0,0,0,0,0,30,111,0,14,9,62,0,17,29.3,21.8
Frisman Jackson,124,,CLE,WR,25,10,0,0,1,0,0,0,1,4,0,19,13,168,0,17,32.7,22.7
Brian Jones,48,,JAX,TE,23,16,0,0,0,0,0,0,0,0,0,19,6,87,1,17,22.7,19.7
Donald Lee,47,,MIA,TE,24,16,10,0,0,0,0,0,0,0,0,20,13,110,1,17,32.0,21.5
Tony Richardson*,101,,KAN,RB,33,16,16,0,0,0,0,0,12,56,0,26,19,118,0,17,39.4,26.9
Jamal Robertson,103,,2TM,RB,27,12,0,0,0,0,0,0,16,71,1,5,4,34,0,17,19.0,15.5
Anthony Becht,51,,NYJ,TE,27,16,16,0,0,0,0,0,0,0,0,28,13,100,1,16,32.0,22.5
Kyle Brady,49,,JAX,TE,32,11,8,0,0,0,0,0,0,0,0,23,14,103,1,16,33.3,23.3
Ernie Conwell,50,,NOR,TE,32,16,11,0,0,0,0,0,0,0,0,19,10,102,1,16,29.2,21.2
Justin Gage,125,,CHI,WR,23,16,2,0,0,0,0,0,0,0,0,28,12,156,0,16,30.6,21.6
Garrison Hearst,104,,DEN,RB,33,7,0,0,0,0,0,0,20,81,1,3,2,20,0,16,18.1,17.1
Will Heller,52,,TAM,TE,23,10,2,0,0,0,0,0,0,0,0,16,12,98,1,16,27.3,20.8
Todd Yoder,53,,JAX,TE,26,16,8,0,0,0,0,0,0,0,0,22,14,157,0,16,32.7,22.7
Sam Aiken,128,,BUF,WR,24,16,0,0,0,0,0,0,0,0,0,18,11,148,0,15,28.8,20.3
Arnaz Battle,127,,SFO,WR,24,14,0,0,0,0,0,0,2,5,0,15,8,143,0,15,30.8,22.8
Darnell Dinkins,54,,BAL,TE,27,10,4,0,0,0,0,0,0,0,0,15,9,94,1,15,24.4,19.9
Tim Dwight,129,,SDG,WR,29,12,0,0,0,0,0,0,4,54,0,5,2,31,1,15,22.5,21.5
Chris Fuamatu-Ma'afala,107,,JAX,RB,27,7,1,0,0,0,0,0,20,69,1,6,4,19,0,15,18.8,16.8
Leonard Henry,105,,MIA,RB,26,6,2,0,0,0,0,0,46,141,0,6,3,12,0,15,20.8,15.8
Rob Konrad,108,,MIA,RB,28,10,1,0,0,0,0,0,2,18,0,18,8,69,1,15,22.7,18.7
Dan Kreider,106,,PIT,RB,27,16,9,0,0,0,0,0,4,18,0,14,10,75,1,15,25.3,20.3
Tommy Maddox,52,,PIT,QB,33,4,3,30,60,329,1,2,9,15,0,0,0,0,0,15,18.2,13.7
Josh Reed,126,,BUF,WR,24,12,1,0,0,0,0,0,2,-1,0,36,16,153,0,15,34.2,23.2
Jim Sorgi,53,,IND,QB,24,4,0,17,29,175,2,0,8,-5,0,0,0,0,0,15,14.0,13.5
Terrance Copper,130,,DAL,WR,22,10,0,0,0,0,0,0,1,-1,0,20,7,84,1,14,21.3,17.8
Joey Goodspeed,110,,STL,RB,26,16,5,0,0,0,0,0,3,6,1,16,11,71,0,14,24.2,18.2
Lamar Gordon,109,,MIA,RB,24,3,2,0,0,0,0,0,35,64,0,19,13,74,0,14,26.3,19.3
Ryan Krause,55,,SDG,TE,23,2,1,0,0,0,0,0,0,0,0,6,5,81,1,14,19.1,16.6
Lee Mays,133,,PIT,WR,26,16,1,0,0,0,0,0,0,0,0,23,9,137,0,14,25.7,18.2
Jamaar Taylor,132,,NYG,WR,23,8,0,0,0,0,0,0,1,-8,0,17,6,146,0,14,22.8,16.8
Peter Warrick,131,,CIN,WR,27,4,1,0,0,0,0,0,2,14,0,17,11,127,0,14,28.1,19.6
Darian Barnes,111,,DAL,RB,24,16,10,0,0,0,0,0,5,10,0,14,10,59,1,13,22.4,16.9
Trent Dilfer,54,,SEA,QB,32,5,2,25,58,333,1,3,10,14,0,0,0,0,0,13,18.2,14.7
David Kircus,134,,DET,WR,24,7,0,0,0,0,0,0,0,0,0,10,3,68,1,13,15.8,14.3
Michael Lewis,135,,NOR,WR,33,14,1,0,0,0,0,0,0,0,0,13,8,127,0,13,29.2,21.7
Dustin Lyman,56,,CHI,TE,28,16,10,0,0,0,0,0,0,0,0,23,11,73,1,13,24.3,18.8
George Wrighster,57,,JAX,TE,23,4,3,0,0,0,0,0,0,0,0,14,10,69,1,13,22.4,16.9
Stephen Davis,112,,CAR,RB,30,2,2,0,0,0,0,0,24,92,0,2,2,32,0,12,14.4,13.4
Jim Finn,115,,NYG,RB,28,16,9,0,0,0,0,0,3,7,0,18,15,112,0,12,29.9,19.4
Robert Holcombe,113,,TEN,RB,29,16,8,0,0,0,0,0,17,62,0,21,11,60,0,12,23.2,17.7
Michael Jenkins,136,,ATL,WR,22,16,0,0,0,0,0,0,1,2,0,20,7,119,0,12,22.1,15.6
Jeremi Johnson,116,,CIN,RB,24,16,6,0,0,0,0,0,3,5,0,18,16,53,1,12,27.3,18.8
Lorenzo Neal,114,,SDG,RB,34,16,10,0,0,0,0,0,16,53,0,19,13,66,0,12,24.4,17.4
Jeff Robinson,58,,DAL,TE,34,16,0,0,0,0,0,0,0,0,0,2,2,2,2,12,14.2,13.2
Matt Schaub,55,,ATL,QB,23,6,1,33,70,330,1,4,8,26,0,0,0,0,0,12,18.3,14.8
Aaron Walker,59,,SFO,TE,24,16,4,0,0,0,0,0,0,0,0,15,10,115,0,12,24.5,16.5
Mike Bartrum,62,,PHI,TE,34,16,0,0,1,0,0,0,0,0,0,7,5,45,1,11,15.0,12.0
Chris Chandler,56,,STL,QB,39,5,2,35,62,463,2,8,1,2,0,0,0,0,0,11,21.2,17.7
Malcom Floyd,137,,SDG,WR,23,4,2,0,0,0,0,0,0,0,0,9,3,49,1,11,13.9,12.4
Ryan Hannam,60,,SEA,TE,24,16,0,0,0,0,0,0,0,0,0,12,8,110,0,11,22.0,15.0
Arlen Harris,119,,STL,RB,24,14,1,0,0,0,0,0,20,63,0,4,4,44,0,11,14.2,11.7
Daimon Shelton,117,,BUF,RB,32,16,12,0,0,0,0,0,0,0,0,24,17,114,0,11,31.4,19.9
Tony Stewart,61,,CIN,TE,25,16,9,0,0,0,0,0,0,0,0,25,10,48,1,11,20.8,15.8
Michael Turner,118,,SDG,RB,22,14,1,0,0,0,0,0,20,104,0,5,4,8,0,11,17.7,12.2
Jameel Cook,63,,TAM,TE,25,12,5,0,0,0,0,0,0,0,0,12,7,44,1,10,17.4,13.9
Casey Fitzsimmons,64,,DET,TE,24,16,2,0,0,0,0,0,0,0,0,14,10,103,0,10,23.3,15.3
James Jackson,121,,2TM,RB,28,5,0,0,0,0,0,0,12,81,0,8,6,22,0,10,15.8,12.3
Marcellus Rivers,65,,NYG,TE,26,16,3,0,0,0,0,0,0,0,0,12,5,36,1,10,14.1,11.1
Jamel White,120,,2TM,RB,27,13,0,0,0,0,0,0,27,82,0,9,6,21,0,10,16.3,13.3
Larry Croom,123,,ARI,RB,23,6,1,0,0,0,0,0,29,76,0,5,2,16,0,9,10.2,8.2
Tony Hollings,122,,HOU,RB,23,7,0,0,0,0,0,0,11,47,0,7,5,46,0,9,14.3,11.8
Reggie Kelly,67,,CIN,TE,27,16,15,0,0,0,0,0,0,0,0,21,15,85,0,9,23.5,16.0
David Martin,138,,GNB,WR,25,9,3,0,0,0,0,0,0,0,0,12,5,88,0,9,13.8,11.3
Sage Rosenfels,57,,MIA,QB,26,3,1,16,39,264,1,3,0,0,0,0,0,0,0,9,10.6,9.6
Visanthe Shiancoe,68,,NYG,TE,24,16,7,0,0,0,0,0,0,0,0,7,5,25,1,9,13.5,11.0
Jed Weaver,66,,NWE,TE,28,10,1,0,0,0,0,0,0,0,0,12,8,93,0,9,17.3,13.3
Rabih Abdullah,125,,NWE,RB,29,9,0,0,0,0,0,0,13,13,1,2,1,9,0,8,9.2,8.7
Brandon Bennett,130,,CAR,RB,31,8,0,0,0,0,0,0,6,17,1,0,0,0,0,8,7.7,7.7
Sean Berton,129,,MIN,RB,25,14,7,0,0,0,0,0,0,0,0,11,9,78,0,8,16.8,12.3
Jeff Blake,58,,PHI,QB,34,3,0,18,37,126,1,1,3,6,0,0,0,0,0,8,8.1,7.6
Joe Burns,127,,BUF,RB,25,16,0,0,0,0,0,0,20,73,0,3,1,7,0,8,9.0,8.5
Jamie Martin,59,,STL,QB,34,1,0,16,30,188,0,0,0,0,0,0,0,0,0,8,7.0,6.5
Josh Parry,131,,PHI,RB,26,13,4,0,0,0,0,0,0,0,0,18,9,75,0,8,16.5,12.0
Stanley Pritchett,124,,ATL,RB,31,14,2,0,0,0,0,0,6,18,0,4,2,5,1,8,10.3,9.3
Alan Ricard,132,,BAL,RB,27,16,9,0,0,0,0,0,10,36,0,14,11,39,0,8,18.5,13.0
B.J. Sams,126,,BAL,RB,24,16,1,0,0,0,0,0,4,19,1,5,1,2,0,8,18.6,15.6
Musa Smith,128,,BAL,RB,22,9,0,0,0,0,0,0,12,48,0,4,2,31,0,8,9.9,8.9
John Stone,139,,OAK,WR,25,4,0,0,0,0,0,0,0,0,0,5,3,80,0,8,11.0,9.5
Steve Bush,69,,SFO,TE,30,5,2,0,0,0,0,0,0,0,0,3,2,10,1,7,9.0,8.0
Earnest Graham,133,,TAM,RB,24,9,0,0,0,0,0,0,13,73,0,1,0,0,0,7,7.3,7.3
Nate Jackson,140,,DEN,WR,25,12,0,0,0,0,0,0,0,0,0,11,8,73,0,7,15.3,11.3
Darnerien McCants,141,,WAS,WR,26,5,1,0,0,0,0,0,0,0,0,9,5,71,0,7,12.1,9.6
Eric McCoo,134,,PHI,RB,24,1,0,0,0,0,0,0,9,54,0,5,2,15,0,7,8.9,7.9
Richard Owens,70,,MIN,TE,24,7,2,0,0,0,0,0,0,0,0,8,8,69,0,7,14.9,10.9
Nate Poole,142,,ARI,WR,27,9,1,0,0,0,0,0,0,0,0,11,5,70,0,7,12.0,9.5
Kevin Walter,143,,CIN,WR,23,16,0,0,0,0,0,0,0,0,0,9,8,67,0,7,14.7,10.7
Fred Beasley,135,,SFO,RB,30,14,10,0,0,0,0,0,9,15,0,25,10,44,0,6,15.9,10.9
Cam Cleeland,73,,STL,TE,29,16,9,0,0,0,0,0,1,-2,0,12,7,57,0,6,12.5,9.0
Jerricho Cotchery,146,,NYJ,WR,22,12,0,0,0,0,0,0,0,0,0,11,6,60,0,6,18.0,15.0
Lamont Hall,71,,NOR,TE,30,16,2,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Drew Henson,60,,DAL,QB,24,7,1,10,18,78,1,1,1,7,0,0,0,0,0,6,6.3,5.8
Ryan Neufeld,72,,BUF,TE,29,16,5,0,0,0,0,0,0,0,0,14,6,61,0,6,12.1,9.1
Bobby Shaw,145,,2TM,WR,29,11,0,0,0,0,0,0,1,1,0,13,5,59,0,6,11.0,8.5
Steve Smith,144,,CAR,WR,25,1,1,0,1,0,0,0,0,0,0,9,6,60,0,6,12.0,9.0
Thomas Tapeh,136,,PHI,RB,24,7,0,0,0,0,0,0,12,42,0,2,2,15,0,6,7.7,6.7
Mark Bruener,74,,HOU,TE,32,16,11,0,0,0,0,0,0,0,0,10,4,52,0,5,9.2,7.2
Cedric Cobbs,141,,NWE,RB,23,3,0,0,0,0,0,0,22,50,0,0,0,0,0,5,4.5,4.0
Rickey Dudley,78,,TAM,TE,32,3,0,0,0,0,0,0,0,0,0,4,3,48,0,5,7.8,6.3
Adimchinobe Echemandu,142,,CLE,RB,24,4,0,0,1,0,0,0,8,25,0,4,3,25,0,5,7.5,5.5
Eric Edwards,76,,ARI,TE,24,16,1,0,0,0,0,0,0,0,0,8,5,51,0,5,10.1,7.6
Brock Forsey,138,,MIA,RB,24,7,0,0,0,0,0,0,19,53,0,0,0,0,0,5,4.8,4.3
Joey Harris,139,,CAR,RB,24,4,0,0,0,0,0,0,15,53,0,3,0,0,0,5,5.3,5.3
Mike Karney,143,,NOR,RB,23,16,8,0,0,0,0,0,3,7,0,7,6,42,0,5,10.9,7.9
Andre King,149,,CLE,WR,31,9,2,0,0,0,0,0,0,0,0,8,5,49,0,5,9.9,7.4
Triandos Luke,147,,DEN,WR,23,10,0,0,0,0,0,0,0,0,0,8,6,52,0,5,10.2,6.2
Shane Matthews,61,,BUF,QB,34,3,0,2,3,44,1,0,2,-3,0,0,0,0,0,5,5.5,5.5
Fred McAfee,137,,NOR,RB,36,11,0,0,0,0,0,0,2,54,0,0,0,0,0,5,5.4,5.4
Adrian Peterson,144,,CHI,RB,25,14,0,0,0,0,0,0,6,19,0,2,2,30,0,5,6.9,5.9
Andrew Pinnock,140,,SDG,RB,24,1,0,0,0,0,0,0,9,26,0,3,3,26,0,5,7.7,5.7
Walter Rasby,75,,2TM,TE,32,10,8,0,0,0,0,0,0,0,0,9,5,52,0,5,10.2,7.7
Philip Rivers,62,,SDG,QB,23,2,0,5,8,33,1,0,4,-5,0,0,0,0,0,5,4.3,3.8
Terrelle Smith,145,,CLE,RB,26,16,9,0,0,0,0,0,4,9,0,12,7,39,0,5,11.8,8.3
Scottie Vines,148,,DET,WR,25,6,1,0,0,0,0,0,0,0,0,9,3,51,0,5,8.1,6.6
Kellen Winslow,77,,CLE,TE,21,2,2,0,0,0,0,0,0,0,0,11,5,50,0,5,10.0,7.5
B.J. Askew,152,,NYJ,RB,24,16,0,0,0,0,0,0,6,23,0,2,2,12,0,4,5.5,4.5
Dwayne Blakley,152,,ATL,WR,25,15,1,0,0,0,0,0,0,0,0,8,4,35,0,4,7.5,5.5
Koy Detmer,63,,PHI,QB,31,16,1,18,40,207,0,2,10,-7,0,0,0,0,0,4,5.1,4.6
Marc Edwards,148,,JAX,RB,30,13,5,0,0,0,0,0,0,0,0,8,7,41,0,4,11.1,7.6
Jason McAddley,150,,TEN,WR,25,11,1,0,0,0,0,0,0,0,0,4,2,38,0,4,5.3,3.8
Jon Ritchie,151,,PHI,RB,30,3,0,0,0,0,0,0,0,0,0,6,4,36,0,4,7.6,5.6
Cliff Russell,151,,CIN,WR,25,13,1,0,0,0,0,0,3,15,0,3,1,21,0,4,3.6,2.1
Ian Smart,150,,TAM,RB,24,4,0,0,0,0,0,0,2,26,0,2,2,10,0,4,5.6,4.6
Ben Steele,79,,GNB,TE,26,15,0,0,0,0,0,0,0,0,0,11,4,42,0,4,8.2,6.2
Stephen Trejo,149,,2TM,RB,27,13,2,0,0,0,0,0,0,0,0,4,4,37,0,4,7.7,5.7
Nick Luchey,146,,GNB,RB,27,16,6,0,0,0,0,0,10,24,0,4,2,20,0,4,6.4,5.4
Walter Williams,147,,GNB,RB,27,1,0,0,0,0,0,0,6,42,0,0,0,0,0,4,4.2,4.2
Brooks Bollinger,66,,NYJ,QB,25,1,0,5,9,60,0,0,1,2,0,0,0,0,0,3,2.6,2.6
Heath Evans,154,,SEA,RB,26,15,0,0,0,0,0,0,7,20,0,4,2,12,0,3,4.7,3.2
Michael Gaines,80,,CAR,TE,24,15,6,0,0,0,0,0,0,0,0,14,4,34,0,3,7.4,5.4
Karl Hankton,156,,CAR,WR,34,15,0,0,0,0,0,0,0,0,0,2,2,25,0,3,4.5,3.5
Ben Hartsock,153,,IND,WR,24,16,3,0,0,0,0,0,0,0,0,8,4,33,0,3,7.3,5.3
Chris Hetherington,156,,OAK,RB,32,5,2,0,0,0,0,0,1,4,0,4,3,28,0,3,5.7,3.7
Doug Johnson,67,,TEN,QB,27,2,0,6,12,68,0,0,2,-2,0,0,0,0,0,3,2.5,2.5
Brian Kozlowski,81,,WAS,TE,34,11,1,0,0,0,0,0,0,0,0,6,3,29,0,3,5.9,4.4
Mike McMahon,64,,DET,QB,25,1,0,11,15,77,0,1,2,18,0,0,0,0,0,3,3.4,2.9
John Navarre,65,,ARI,QB,24,1,1,18,40,168,1,4,0,0,0,0,0,0,0,3,6.7,6.7
Chris Perry,153,,CIN,RB,23,2,0,0,0,0,0,0,2,1,0,3,3,33,0,3,6.4,4.9
Cecil Sapp,155,,DEN,RB,26,5,0,0,0,0,0,0,4,32,0,2,0,0,0,3,3.2,3.2
Jonathan Smith,154,,BUF,WR,23,9,0,0,0,0,0,0,2,11,0,6,3,21,0,3,12.2,10.7
Rod Trafford,82,,BUF,TE,26,4,0,0,0,0,0,0,0,0,0,4,3,25,0,3,5.5,4.0
Randal Williams,155,,DAL,WR,26,2,2,0,0,0,0,0,1,13,0,3,1,14,0,3,3.7,3.2
Dan Campbell,88,,DAL,TE,28,3,2,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
Kerry Carter,163,,SEA,RB,24,16,0,0,0,0,0,0,4,15,0,0,0,0,0,2,1.5,1.5
Ki-Jana Carter,161,,NOR,RB,31,2,0,0,0,0,0,0,10,17,0,1,0,0,0,2,1.7,1.7
Todd Collins,69,,KAN,QB,33,2,0,1,5,42,0,0,1,4,0,0,0,0,0,2,2.1,2.1
Matt Cushing,86,,PIT,TE,29,16,0,0,0,0,0,0,0,0,0,1,1,17,0,2,2.7,2.2
Rohan Davey,70,,NWE,QB,26,4,0,4,10,54,0,0,4,-1,0,0,0,0,0,2,2.1,2.1
Lorenzo Diamond,84,,ARI,TE,25,5,4,0,0,0,0,0,0,0,0,5,3,19,0,2,4.9,3.4
Talman Gardner,158,,NOR,WR,24,11,1,0,0,0,0,0,0,0,0,1,1,23,0,2,3.3,2.8
Vick King,160,,MIA,RB,24,2,0,0,0,0,0,0,4,9,0,2,1,8,0,2,2.7,2.2
