 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-2.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Robert Royal,69,,BUF,RB,28,16,15,0,0,0,0,0,0,0,0,38,25,248,3,43,69.8,53.3
Jerramy Stevens,27,,TAM,TE,28,14,3,0,0,0,0,0,0,0,0,21,18,189,4,43,63.9,51.9
Darius Walker,70,,HOU,RB,22,4,2,0,0,0,0,0,58,264,1,15,13,81,0,43,58.5,49.0
David Martin,29,,MIA,TE,28,15,15,0,0,0,0,0,0,0,0,51,34,303,2,42,79.3,59.3
Samie Parker,89,,KAN,WR,26,15,7,0,0,0,0,0,1,2,0,41,24,298,2,42,68.5,53.0
Ben Utecht,28,,IND,TE,26,14,13,0,0,0,0,0,0,0,0,37,31,364,1,42,75.4,55.9
Andre Hall,72,,DEN,RB,25,10,1,0,0,0,0,0,44,216,2,2,2,69,0,41,45.0,40.5
Devin Hester*+,90,,CHI,WR,25,16,0,0,0,0,0,0,7,-10,0,38,20,299,2,41,96.4,79.9
Brandon Jones,91,,TEN,WR,25,9,2,0,0,0,0,0,2,37,0,34,21,248,2,41,64.0,50.0
Marcus Pollard,30,,SEA,TE,35,14,10,0,0,0,0,0,0,0,0,35,28,273,2,41,70.3,53.3
Cadillac Williams,71,,TAM,RB,25,4,4,0,0,0,0,0,54,208,3,5,3,17,0,41,45.5,40.0
Jason Avant,92,,PHI,WR,24,15,5,0,0,0,0,0,1,1,0,33,23,267,2,39,64.8,50.3
Michael Turner,73,,SDG,RB,25,16,0,0,0,0,0,0,71,316,1,7,4,16,0,39,45.7,40.2
J.J. Arrington,74,,ARI,RB,24,16,0,0,0,0,0,0,26,78,0,39,29,241,1,38,69.9,52.4
Mike Sellers,75,,WAS,RB,32,14,12,0,0,0,0,0,26,78,2,24,17,117,1,38,57.0,45.0
Visanthe Shiancoe,31,,MIN,TE,27,16,15,0,0,0,0,0,0,0,0,43,27,323,1,38,67.8,50.8
Jeff Webb,93,,KAN,WR,25,16,2,0,0,0,0,0,1,5,0,57,28,313,1,38,67.8,49.8
Daniel Graham,32,,DEN,TE,29,15,15,0,0,0,0,0,0,0,0,33,24,246,2,37,63.6,48.6
Sam Hurd,94,,DAL,WR,22,16,2,0,0,0,0,0,0,0,0,37,19,314,1,37,59.4,46.9
Troy Smith,51,,BAL,QB,23,4,2,40,76,452,2,0,12,54,1,0,0,0,0,37,39.0,34.5
Lorenzo Booker,76,,MIA,RB,23,7,1,0,0,0,0,0,28,125,0,36,28,237,0,36,70.2,50.2
Justin Peelle,95,,MIA,WR,28,16,10,0,0,0,0,0,0,0,0,47,29,228,2,35,66.8,49.3
Heath Evans,77,,NWE,RB,29,16,1,0,0,0,0,0,34,121,3,6,4,43,0,34,41.4,36.4
A.J. Feeley,52,,PHI,QB,30,3,2,59,103,681,5,8,7,23,0,0,0,0,0,34,44.0,40.5
Michael Gaines,33,,BUF,TE,27,15,14,0,0,0,0,0,0,0,0,35,25,215,2,34,61.5,46.0
Eric Moulds,96,,TEN,WR,34,16,8,0,0,0,0,0,0,0,0,52,32,342,0,34,69.2,50.2
David Carr,53,,CAR,QB,28,6,4,73,136,635,3,5,17,59,0,0,0,0,0,33,40.8,37.3
Keary Colbert,97,,CAR,WR,25,12,8,0,0,0,0,0,0,0,0,69,32,332,0,33,67.7,48.2
Troy Williamson,98,,MIN,WR,24,11,8,0,0,0,0,0,2,29,0,39,18,240,1,33,53.9,41.9
Michael Clayton,100,,TAM,WR,25,14,4,0,0,0,0,0,5,22,0,40,22,301,0,32,56.8,42.3
Keenan McCardell,101,,WAS,WR,37,10,1,0,0,0,0,0,0,0,0,31,22,256,1,32,56.6,42.6
Matt Moore,54,,CAR,QB,23,9,3,63,111,730,3,5,3,5,0,0,0,0,0,32,38.7,34.7
Darren Sproles,78,,SDG,RB,24,15,0,0,0,0,0,0,37,164,2,12,10,31,0,32,56.0,47.5
Cedrick Wilson,99,,PIT,WR,29,16,1,0,0,0,0,0,2,37,0,30,18,207,1,32,53.4,41.4
Tatum Bell,80,,DET,RB,26,5,5,0,0,0,0,0,44,182,1,21,14,63,0,31,47.0,36.5
Bubba Franks,34,,GNB,TE,29,8,1,0,0,0,0,0,0,0,0,32,18,132,3,31,52.2,40.2
Marvin Harrison,102,,IND,WR,35,5,5,0,0,0,0,0,0,0,0,32,20,247,1,31,53.7,40.7
Vernand Morency,79,,GNB,RB,27,13,0,0,0,0,0,0,29,108,0,39,30,199,0,31,66.2,44.7
Koren Robinson,103,,GNB,WR,27,9,1,0,0,0,0,0,1,5,0,34,21,241,1,31,54.6,41.1
Quinn Sypniewski,35,,BAL,TE,25,15,9,0,0,0,0,0,0,0,0,52,34,246,1,31,67.1,46.6
John Beck,56,,MIA,QB,26,5,4,60,107,559,1,3,9,12,1,0,0,0,0,30,32.1,25.6
Todd Heap,36,,BAL,TE,27,6,6,0,0,0,0,0,0,0,0,34,23,239,1,30,55.9,41.4
Joe Horn,104,,ATL,WR,35,12,12,0,0,0,0,0,0,0,0,52,27,243,1,30,60.3,43.8
Matt Leinart,55,,ARI,QB,24,5,5,60,112,647,2,4,11,42,0,0,0,0,0,30,37.1,34.1
L.J. Smith,37,,PHI,TE,27,10,9,0,0,0,0,0,0,0,0,43,22,236,1,30,54.1,39.6
Chris Henry,81,,TEN,RB,22,7,0,0,0,0,0,0,31,119,2,7,6,53,0,29,38.2,32.2
Vonta Leach,82,,HOU,RB,26,16,12,0,0,0,0,0,2,2,1,33,25,108,2,29,56.0,39.5
Kyle Orton,57,,CHI,QB,25,3,3,43,80,478,3,2,5,-1,0,0,0,0,0,29,33.0,29.0
Cecil Sapp,83,,DEN,RB,29,16,8,0,0,0,0,0,18,59,2,20,14,51,1,29,43.0,36.0
Demetrius Williams,105,,BAL,WR,24,9,4,0,0,0,0,0,0,0,0,47,20,290,0,29,52.0,39.0
Greg Camarillo,107,,MIA,WR,25,15,0,0,0,0,0,0,0,0,0,10,8,160,2,28,39.0,32.0
Javon Walker,106,,DEN,WR,29,8,5,0,0,0,0,0,2,-3,0,50,26,287,0,28,57.4,41.4
Kelly Holcomb,58,,MIN,QB,34,3,3,42,83,515,2,1,0,0,0,0,0,0,0,27,30.1,26.6
Ahmad Bradshaw,85,,NYG,RB,21,12,0,0,0,0,0,0,23,190,1,5,2,12,0,26,30.2,25.2
Craig Davis,108,,SDG,WR,22,13,1,0,0,0,0,0,3,9,0,34,20,188,1,26,48.2,34.7
Will Heller,38,,SEA,TE,26,16,6,0,0,0,0,0,0,0,0,26,13,82,3,26,39.2,32.7
Maurice Hicks,84,,SFO,RB,29,16,0,0,0,0,0,0,21,117,1,16,14,86,0,26,41.8,30.3
Terrance Copper,109,,NOR,WR,25,15,1,0,0,0,0,0,0,0,0,21,15,126,2,25,42.6,32.1
Justin Griffith,87,,OAK,RB,27,16,11,0,0,0,0,0,7,27,0,36,26,165,1,25,54.2,38.2
Sean McHugh,39,,DET,TE,25,15,12,0,0,0,0,0,0,0,0,29,17,252,0,25,45.2,33.7
Lawrence Vickers,86,,CLE,RB,24,16,14,0,0,0,0,0,15,43,0,24,13,91,2,25,38.4,31.9
Kris Wilson,40,,KAN,TE,26,16,12,0,0,0,0,0,3,7,0,50,24,180,1,25,50.7,34.7
Kevin Boss,41,,NYG,TE,23,13,2,0,0,0,0,0,0,0,0,14,9,118,2,24,35.8,28.3
Brent Celek,42,,PHI,TE,22,16,4,0,0,0,0,0,0,0,0,22,16,178,1,24,42.8,31.8
Ben Obomanu,110,,SEA,WR,24,13,0,0,0,0,0,0,0,0,0,29,12,180,1,24,39.0,30.0
Anthony Thomas,88,,BUF,RB,30,10,2,0,0,0,0,0,36,89,0,20,15,95,1,24,39.4,31.9
Tim Dwight,112,,OAK,WR,32,6,1,0,0,0,0,0,2,12,0,15,6,98,2,23,28.0,24.0
Justin McCareins,111,,NYJ,WR,29,16,6,0,0,0,0,0,0,0,0,46,19,232,0,23,45.2,32.7
Sinorice Moss,113,,NYG,WR,24,13,2,0,0,0,0,0,1,4,0,37,21,225,0,23,46.4,32.4
Dante Rosario,44,,CAR,TE,23,16,2,0,0,0,0,0,0,0,0,7,6,108,2,23,31.8,25.8
James Thrash,114,,WAS,WR,32,12,4,0,0,0,0,0,0,0,0,18,9,107,2,23,34.2,26.2
Delanie Walker,43,,SFO,TE,23,16,10,0,0,0,0,0,0,0,0,42,21,174,1,23,47.4,33.9
Kyle Eckel,89,,NWE,RB,26,12,0,0,0,0,0,0,33,90,2,1,1,6,0,22,22.6,22.1
Mike Karney,90,,NOR,RB,26,16,9,0,0,0,0,0,11,17,2,19,13,78,0,22,34.5,28.0
Brooks Bollinger,59,,MIN,QB,28,5,1,33,50,391,1,1,5,18,0,0,0,0,0,21,24.9,21.4
Antonio Chatman,115,,CIN,WR,28,13,1,0,0,0,0,0,1,5,0,29,19,149,1,21,43.4,30.9
Kerry Collins,61,,TEN,QB,35,6,1,50,82,531,0,0,3,-3,0,0,0,0,0,21,23.4,19.9
Glenn Holt,116,,CIN,WR,23,16,0,0,0,0,0,0,2,2,0,24,16,143,1,21,44.0,31.5
Reggie Kelly,46,,CIN,TE,30,15,15,0,0,0,0,0,0,0,0,27,20,211,0,21,44.1,31.1
Matt Spaeth,45,,PIT,TE,24,14,5,0,0,0,0,0,0,0,0,6,5,34,3,21,26.4,23.9
Seneca Wallace,60,,SEA,QB,27,10,0,19,28,215,2,1,4,17,0,3,2,47,0,21,23.5,22.0
Hank Baskett,117,,PHI,WR,25,16,0,0,0,0,0,0,0,0,0,22,16,142,1,20,39.2,28.2
Tony Curtis,48,,DAL,TE,24,16,0,0,0,0,0,0,0,0,0,3,3,18,3,20,22.8,21.3
De Dorsey,92,,CIN,RB,23,12,2,0,0,0,0,0,21,183,0,6,4,19,0,20,27.2,22.2
Anthony Fasano,47,,DAL,TE,23,16,5,0,0,0,0,0,0,0,0,21,14,143,1,20,37.3,27.3
Garrett Wolfe,91,,CHI,RB,23,13,0,0,0,0,0,0,31,85,0,13,9,117,0,20,31.7,23.7
David Anderson,118,,HOU,WR,24,8,0,0,0,0,0,0,0,0,0,17,12,131,1,19,33.6,24.1
Kyle Brady,50,,NWE,TE,35,14,9,0,0,0,0,0,0,0,0,16,9,70,2,19,28.0,23.5
John Broussard,119,,JAX,WR,24,8,0,0,0,0,0,0,0,0,0,12,4,126,1,19,25.6,20.6
Ben Patrick,49,,ARI,TE,23,8,3,0,0,0,0,0,0,0,0,12,7,73,2,19,26.3,22.8
Michael Robinson,93,,SFO,RB,24,15,1,0,0,0,0,0,26,121,0,13,11,73,0,19,32.9,23.9
B.J. Askew,94,,TAM,RB,27,13,9,0,0,0,0,0,0,0,0,21,18,175,0,18,38.5,26.5
Tim Carter,120,,CLE,WR,28,16,0,0,0,0,0,0,0,0,0,22,8,117,1,18,28.7,21.7
Joel Dreessen,52,,HOU,TE,25,13,0,0,0,0,0,0,0,0,0,6,4,55,2,18,21.5,19.5
Glenn Martinez,121,,DEN,WR,26,12,1,0,0,0,0,0,0,0,0,24,14,175,0,18,39.0,27.5
George Wrighster,51,,JAX,TE,26,11,6,0,0,0,0,0,0,0,0,24,17,123,1,18,38.3,26.8
Aveion Cason,96,,DET,RB,28,12,0,0,0,0,0,0,11,38,0,16,14,129,0,17,32.7,21.7
Rashied Davis,122,,CHI,WR,28,16,1,0,0,0,0,0,0,0,0,32,17,165,0,17,36.5,25.0
Priest Holmes,95,,KAN,RB,34,4,2,0,0,0,0,0,46,137,0,10,5,17,0,17,25.4,19.9
JaMarcus Russell,62,,OAK,QB,22,4,1,36,66,373,2,4,5,4,0,0,0,0,0,17,22.3,17.3
Matt Schobel,53,,PHI,TE,29,15,6,0,0,0,0,0,0,0,0,21,11,108,1,17,30.8,22.3
Christian Fauria,55,,CAR,TE,36,15,4,0,0,0,0,0,0,0,0,6,5,39,2,16,20.9,18.4
Bryan Fletcher,54,,IND,TE,28,15,3,0,0,0,0,0,0,0,0,27,18,143,0,16,37.3,25.3
Jerome Harrison,98,,CLE,RB,24,8,0,0,0,0,0,0,23,142,0,2,2,19,0,16,21.1,17.1
John Madsen,123,,OAK,WR,24,16,3,0,0,0,0,0,0,0,0,12,8,102,1,16,27.2,20.2
Mewelde Moore,97,,MIN,RB,25,12,0,0,1,0,0,0,20,113,0,8,6,48,0,16,24.6,18.1
Aaron Rodgers,63,,GNB,QB,24,2,0,20,28,218,1,0,7,29,0,0,0,0,0,16,15.6,15.6
Troy Walters,124,,DET,WR,31,13,0,0,0,0,0,0,0,0,0,10,9,101,1,16,27.6,19.6
Todd Yoder,56,,WAS,TE,29,15,1,0,0,0,0,0,0,0,0,12,7,97,1,16,22.7,19.2
Casey Fitzsimmons,57,,DET,TE,27,16,5,0,0,0,0,0,0,0,0,10,8,85,1,15,28.5,24.5
Jacoby Jones,125,,HOU,WR,23,14,3,0,0,0,0,0,3,-1,0,24,15,149,0,15,31.8,20.3
Brandon Manumaleuna,126,,SDG,WR,27,16,12,0,0,0,0,0,0,0,0,15,10,86,1,15,24.6,19.6
Travis Minor,100,,STL,RB,28,14,0,0,0,0,0,0,17,68,0,17,12,86,0,15,27.4,21.4
Antonio Pittman,99,,STL,RB,22,11,0,0,0,0,0,0,38,139,0,9,3,15,0,15,21.4,16.9
Maurice Stovall,127,,TAM,WR,22,15,1,0,0,0,0,0,0,0,0,13,10,86,1,15,24.6,19.6
Richard Angulo,58,,JAX,TE,27,5,0,0,0,0,0,0,0,0,0,9,8,81,1,14,22.1,18.1
Anthony Becht,59,,TAM,TE,30,16,2,0,0,0,0,0,0,0,0,7,5,20,2,14,19.0,16.5
Reche Caldwell,129,,WAS,WR,28,8,1,0,0,0,0,0,0,0,0,22,15,141,0,14,32.1,21.6
Clifton Dawson,101,,2TM,RB,24,13,0,0,0,0,0,0,30,64,1,9,2,15,0,14,15.9,14.9
Greg Estandia,61,,JAX,TE,25,10,0,0,0,0,0,0,0,0,0,16,9,136,0,14,25.6,18.1
Ben Hartsock,60,,TEN,TE,27,16,9,0,0,0,0,0,0,0,0,19,12,138,0,14,28.8,19.8
Sean Morey,128,,ARI,WR,31,15,0,0,0,0,0,0,1,13,0,17,8,131,0,14,25.4,18.4
Aundrae Allison,133,,MIN,WR,21,11,0,0,0,0,0,0,2,3,0,19,8,122,0,13,28.5,20.5
Mark Bradley,130,,CHI,WR,25,15,0,0,0,0,0,0,0,0,0,17,6,71,1,13,19.1,16.1
Patrick Cobbs,104,,MIA,RB,24,14,0,0,0,0,0,0,15,47,1,6,2,20,0,13,14.7,13.7
Le'Ron McClain,102,,BAL,RB,23,16,11,0,0,0,0,0,8,18,0,13,9,55,1,13,21.8,16.8
Brandon Middleton,132,,DET,WR,26,5,0,0,0,0,0,0,0,0,0,10,8,70,1,13,21.0,17.0
Patrick Ramsey,64,,DEN,QB,28,2,0,29,48,262,1,1,2,6,0,0,0,0,0,13,13.1,12.1
Tim Rattay,65,,ARI,QB,30,4,0,15,27,164,3,3,2,5,0,0,0,0,0,13,15.1,14.1
Cory Ross,103,,BAL,RB,25,6,0,0,0,0,0,0,12,72,1,0,0,0,0,13,12.2,11.2
Marcel Shipp,105,,ARI,RB,29,16,0,0,0,0,0,0,15,41,1,15,4,25,0,13,16.6,14.6
Craphonso Thorpe,131,,IND,WR,24,5,0,0,0,0,0,0,0,0,0,20,12,70,1,13,25.0,19.0
Daniel Coats,62,,CIN,TE,23,15,3,0,0,0,0,0,0,0,0,16,12,122,0,12,27.2,18.2
Josh Cribbs*,135,,CLE,WR,24,16,2,0,0,0,0,0,9,61,0,5,3,37,0,12,30.3,26.3
Carey Davis,107,,PIT,RB,26,16,7,0,0,0,0,0,17,68,0,14,12,49,0,12,23.7,17.7
Adam Jennings,134,,ATL,WR,25,16,2,0,0,0,0,0,0,0,0,6,6,62,1,12,17.7,14.2
Jeremi Johnson,106,,CIN,RB,27,16,9,0,0,0,0,0,7,25,0,7,6,32,1,12,17.7,14.7
Byron Leftwich,66,,ATL,QB,27,3,2,32,58,279,1,2,6,7,0,0,0,0,0,12,10.9,7.9
Ashley Lelie,136,,SFO,WR,27,15,3,0,0,0,0,0,0,0,0,27,10,115,0,12,24.0,15.5
Lorenzo Neal*+,108,,SDG,RB,37,13,8,0,0,0,0,0,13,32,0,11,8,23,1,12,19.0,14.5
Charlie Batch,67,,PIT,QB,33,7,1,17,36,232,2,3,12,-7,0,0,0,0,0,11,13.6,13.6
Jackie Battle,110,,KAN,RB,24,3,0,0,0,0,0,0,14,47,1,5,1,4,0,11,12.1,11.6
Troy Bienemann,138,,ARI,WR,24,16,4,0,0,0,0,0,0,0,0,11,7,46,1,11,17.6,14.1
Eddie Kennison,137,,KAN,WR,34,8,8,0,0,0,0,0,1,5,0,26,13,101,0,11,26.1,16.1
Deuce McAllister,112,,NOR,RB,29,3,3,0,0,0,0,0,24,92,0,5,4,15,0,11,14.2,11.7
Jason McKie,111,,CHI,RB,27,16,11,0,0,0,0,0,6,17,1,15,9,33,0,11,19.5,14.5
Dwayne Wright,109,,BUF,RB,24,15,0,0,0,0,0,0,29,94,0,3,3,17,0,11,13.6,11.6
Devin Aromashodu,143,,IND,WR,23,6,1,0,0,0,0,0,0,0,0,17,7,96,0,10,16.6,13.1
Steve Breaston,140,,ARI,WR,24,16,0,0,0,0,0,0,2,8,0,14,8,92,0,10,24.0,20.0
Adimchinobe Echemandu,119,,2TM,RB,27,9,0,0,0,0,0,0,20,85,0,2,2,11,0,10,11.1,9.6
Malcom Floyd,141,,SDG,WR,26,6,1,0,0,0,0,0,0,0,0,13,7,97,0,10,16.7,13.2
Bryan Gilmore,139,,SFO,WR,29,10,0,0,0,0,0,0,1,-8,0,19,7,111,0,10,20.3,13.8
Marques Hagans,142,,STL,WR,25,4,1,0,0,0,0,0,2,-4,0,15,8,101,0,10,19.7,11.7
Steve Heiden,63,,CLE,TE,31,16,6,0,0,0,0,0,0,0,0,21,12,104,0,10,25.4,16.4
Brad Hoover,118,,CAR,RB,31,16,12,0,0,0,0,0,12,39,0,14,10,58,0,10,19.7,14.7
Jim Kleinsasser,64,,MIN,TE,30,16,10,0,0,0,0,0,0,0,0,10,4,43,1,10,14.3,12.3
Joe Klopfenstein,117,,STL,RB,24,16,11,0,0,0,0,0,0,0,0,3,2,37,1,10,11.7,10.7
Luke Lawton,116,,IND,RB,27,11,0,0,0,0,0,0,5,13,0,4,4,29,1,10,14.2,12.2
Ovie Mughelli,113,,ATL,RB,27,16,7,0,0,0,0,0,6,7,1,10,6,36,0,10,16.3,13.3
Jeb Putzier,65,,HOU,TE,28,8,1,0,0,0,0,0,0,0,0,10,6,39,1,10,15.9,12.9
Tony Richardson*,115,,MIN,RB,36,14,3,0,0,0,0,0,7,13,0,16,11,89,0,10,21.2,15.7
Jason Snelling,114,,ATL,RB,24,7,0,0,0,0,0,0,13,43,1,0,0,0,0,10,10.3,10.3
Mike Anderson,122,,BAL,RB,34,8,0,0,0,0,0,0,15,62,0,4,4,26,0,9,11.8,8.8
Nate Jackson,66,,DEN,TE,28,5,1,0,0,0,0,0,0,0,0,4,3,34,1,9,12.4,10.9
Taylor Jacobs,144,,2TM,WR,26,10,0,0,0,0,0,0,1,-8,0,9,3,40,1,9,12.2,10.7
Jim Sorgi,68,,IND,QB,27,4,0,18,36,132,1,0,6,-4,0,0,0,0,0,9,8.9,8.9
Mack Strong,120,,SEA,RB,36,5,2,0,0,0,0,0,4,19,0,12,9,72,0,9,18.1,13.6
LaBrandon Toefield,121,,JAX,RB,27,2,1,0,0,0,0,0,13,27,1,1,1,4,0,9,10.1,9.6
Mike Williams,145,,2TM,WR,23,8,1,0,0,0,0,0,0,0,0,23,7,90,0,9,15.5,11.5
Wallace Wright,146,,NYJ,WR,23,16,1,0,0,0,0,0,0,0,0,11,6,87,0,9,14.7,11.7
Miles Austin,149,,DAL,WR,23,16,0,0,0,0,0,0,0,0,0,10,5,76,0,8,12.6,10.1
Tony Hunt,123,,PHI,RB,22,8,0,0,0,0,0,0,10,16,1,0,0,0,0,8,7.6,7.6
Dwayne Jarrett,147,,CAR,WR,21,7,0,0,0,0,0,0,1,11,0,13,6,73,0,8,14.4,11.4
Joe Kowalewski,67,,NYJ,TE,25,13,2,0,0,0,0,0,0,0,0,9,5,18,1,8,12.8,10.3
Chad Lucas,148,,TAM,WR,26,2,1,0,0,0,0,0,0,0,0,5,5,82,0,8,13.2,10.7
Craig Nall,70,,GNB,QB,28,1,0,7,15,88,1,0,5,6,0,0,0,0,0,8,7.1,6.1
Chris Weinke,69,,SFO,QB,35,2,1,13,22,104,1,0,0,0,0,0,0,0,0,8,8.2,8.2
Daniel Wilcox,68,,BAL,TE,30,5,2,0,0,0,0,0,0,0,0,11,6,18,1,8,13.8,10.8
Brian Calhoun,124,,DET,RB,23,4,0,0,0,0,0,0,7,35,0,5,5,35,0,7,12.0,9.5
Matt Cassel,71,,NWE,QB,25,6,0,4,7,38,0,1,4,12,1,0,0,0,0,7,7.2,6.7
Ahmard Hall,126,,TEN,RB,28,11,4,0,0,0,0,0,1,8,0,12,9,60,0,7,15.8,11.3
Aaron Moorehead,151,,IND,WR,27,8,2,0,0,0,0,0,0,0,0,22,8,65,0,7,14.5,10.5
Legedu Naanee,125,,SDG,RB,24,13,0,0,0,0,0,0,0,0,0,13,8,69,0,7,14.9,10.9
Peerless Price,150,,BUF,WR,31,4,4,0,0,0,0,0,0,0,0,13,7,68,0,7,13.8,10.3
Thomas Tapeh,127,,PHI,RB,27,16,8,0,0,0,0,0,5,18,0,11,8,50,0,7,14.8,10.8
Jerame Tuman,69,,PIT,TE,31,6,1,0,0,0,0,0,0,0,0,2,1,9,1,7,7.9,7.4
Deon Anderson,130,,DAL,RB,24,8,4,0,0,0,0,0,0,0,0,6,6,55,0,6,11.5,8.5
Jameel Cook,128,,HOU,RB,28,16,0,0,0,0,0,0,8,24,0,8,8,40,0,6,14.4,10.4
Chris Davis,153,,TEN,WR,23,12,0,0,0,0,0,0,2,19,0,9,5,38,0,6,7.7,2.2
Jeff Dugan,70,,MIN,TE,26,16,3,0,0,0,0,0,2,7,0,8,7,57,0,6,12.9,8.9
Chad Mustard,71,,DEN,TE,30,12,2,0,0,0,0,0,0,0,0,7,5,62,0,6,11.2,8.7
Moran Norris,131,,SFO,RB,29,16,5,0,0,0,0,0,7,17,0,11,6,38,0,6,11.5,8.5
Steve Smith,152,,NYG,WR,22,5,0,0,0,0,0,0,0,0,0,14,8,63,0,6,14.3,10.3
Terrelle Smith,129,,ARI,RB,29,16,10,0,0,0,0,0,1,3,0,11,7,59,0,6,13.2,9.7
Dwayne Blakley,156,,ATL,WR,28,12,3,0,0,0,0,0,0,0,0,9,7,48,0,5,11.8,8.3
Bruce Gradkowski,72,,TAM,QB,24,4,0,13,24,130,0,1,7,20,0,0,0,0,0,5,6.2,6.2
Dante Hall,157,,STL,WR,29,7,1,0,0,0,0,0,3,18,0,12,5,27,0,5,14.5,11.0
Korey Hall,134,,GNB,RB,24,14,10,0,0,0,0,0,0,0,0,11,8,49,0,5,12.9,8.9
Gilbert Harris,135,,KAN,RB,23,4,0,0,0,0,0,0,9,9,0,4,3,38,0,5,7.2,5.2
Madison Hedgecock,133,,2TM,RB,26,16,9,0,0,0,0,0,0,0,0,12,7,52,0,5,12.2,8.7
Johnnie Lee Higgins,155,,OAK,WR,24,16,2,0,0,0,0,0,2,3,0,8,6,47,0,5,9.0,4.0
Martrez Milner,72,,ATL,TE,23,8,2,0,0,0,0,0,0,0,0,9,9,50,0,5,14.0,9.5
J.T. O'Sullivan,73,,DET,QB,28,4,0,13,26,148,1,2,4,-10,0,0,0,0,0,5,5.4,3.9
Artose Pinner,136,,ATL,RB,29,7,0,0,0,0,0,0,5,46,0,0,0,0,0,5,4.6,4.6
Willie Reid,154,,PIT,WR,25,6,0,0,0,0,0,0,0,0,0,6,4,54,0,5,8.9,6.4
Sean Ryan,73,,NYJ,TE,27,10,1,0,0,0,0,0,0,0,0,5,3,46,0,5,7.6,6.1
Tyson Thompson,132,,DAL,RB,26,8,0,0,0,0,0,0,14,54,0,0,0,0,0,5,4.9,4.4
Ben Troupe,74,,TEN,TE,25,16,2,0,0,0,0,0,1,-1,0,9,5,47,0,5,9.6,7.1
Dominique Byrd,75,,STL,TE,23,9,0,0,0,0,0,0,0,0,0,5,4,44,0,4,8.4,6.4
Yamon Figurs,163,,BAL,WR,24,14,0,0,0,0,0,0,1,-1,0,3,1,36,0,4,14.5,12.0
Dane Looker,160,,STL,WR,31,13,0,0,0,0,0,0,0,0,0,14,6,38,0,4,9.8,6.8
Anthony Mix,158,,2TM,WR,24,9,0,0,0,0,0,0,0,0,0,5,3,39,0,4,6.9,5.4
Ryne Robinson,161,,CAR,WR,23,16,0,0,0,0,0,0,0,0,0,8,4,35,0,4,6.5,3.5
Courtney Taylor,159,,SEA,WR,23,8,0,0,0,0,0,0,0,0,0,6,5,38,0,4,8.8,6.3
David Tyree,162,,NYG,WR,27,12,0,0,0,0,0,0,0,0,0,5,4,35,0,4,7.5,5.5
Brock Berlin,75,,STL,QB,26,1,1,17,28,153,0,1,3,-16,0,0,0,0,0,3,2.5,1.5
Kenneth Darby,137,,TAM,RB,25,1,0,0,0,0,0,0,2,9,0,3,2,16,0,3,4.5,3.5
Skyler Green,164,,CIN,WR,23,7,0,0,0,0,0,0,1,1,0,4,3,33,0,3,6.4,4.9
Brad Johnson,74,,DAL,QB,39,16,0,7,11,79,0,0,5,-5,0,0,0,0,0,3,2.7,2.7
Michael Matthews,76,,NYG,TE,24,16,6,0,0,0,0,0,0,0,0,13,6,28,0,3,8.8,5.8
Garrett Mills,77,,MIN,TE,24,1,0,0,0,0,0,0,0,0,0,3,2,26,0,3,4.6,3.6
Chris Barclay,144,,2TM,RB,24,5,0,0,0,0,0,0,1,3,0,3,2,13,0,2,3.6,2.6
Jon Bradley,140,,DET,RB,26,15,6,0,0,0,0,0,5,9,0,4,2,10,0,2,3.4,1.9
Brian Clark,165,,2TM,WR,24,5,0,0,0,0,0,0,0,0,0,6,4,23,0,2,5.3,2.3
Justin Green,143,,BAL,RB,25,15,0,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
Alex Haynes,142,,CAR,RB,25,10,0,0,0,0,0,0,3,3,0,3,3,14,0,2,4.7,3.2
Dan Kreider,141,,PIT,RB,30,10,4,0,0,0,0,0,1,2,0,3,1,15,0,2,2.7,2.2
Jerome Mathis,169,,HOU,WR,24,3,0,0,0,0,0,0,0,0,0,1,1,15,0,2,8.5,8.0
Chris McFoy,167,,OAK,WR,24,3,0,0,0,0,0,0,0,0,0,2,1,19,0,2,2.9,2.4
Kassim Osgood*,166,,SDG,WR,27,16,0,0,0,0,0,0,0,0,0,3,2,23,0,2,4.3,3.3
Tab Perry,168,,CIN,WR,25,2,1,0,0,0,0,0,1,9,0,5,1,7,0,2,2.1,1.1
Brady Quinn,76,,CLE,QB,23,1,0,3,8,45,0,0,0,0,0,0,0,0,0,2,1.8,1.8
Gary Russell,139,,PIT,RB,21,3,0,0,0,0,0,0,7,21,0,0,0,0,0,2,2.1,2.1
Derek Schouman,78,,BUF,TE,22,3,1,0,0,0,0,0,0,0,0,3,3,19,0,2,4.9,3.4
Naufahu Tahi,138,,MIN,RB,26,10,0,0,0,0,0,0,6,15,0,1,1,7,0,2,3.2,2.7
Andrew Walter,77,,OAK,QB,25,1,0,5,8,38,0,0,0,0,0,0,0,0,0,2,1.5,1.5
Ricky Williams,145,,MIA,RB,30,1,0,0,0,0,0,0,6,15,0,0,0,0,0,2,1.0,0.5
Sam Aiken,173,,BUF,WR,27,12,0,0,0,0,0,0,0,0,0,2,1,10,0,1,2.0,1.5
