 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.7,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Robert Chancey,70,,CHI,RB,26,16,1,0,0,0,0,0,29,122,2,15,11,102,0,34,50.4,37.9
Glenn Foley,49,,NYJ,QB,28,5,3,58,108,749,4,6,5,-11,0,0,0,0,0,33,41.4,37.9
Chris Gedney,28,,ARI,TE,28,16,3,0,0,0,0,0,0,0,0,32,22,271,1,33,57.6,43.1
Damon Jones,29,,JAX,TE,24,16,7,0,0,0,0,0,0,0,0,17,8,90,4,33,40.5,36.0
Ryan Thelwell,89,,SDG,WR,25,6,3,0,0,0,0,0,0,0,0,37,16,268,1,33,51.8,40.8
Kevin Turner,71,,PHI,RB,29,16,15,0,0,0,0,0,20,94,0,59,34,232,0,33,69.1,48.6
Richard Huntley,72,,PIT,RB,26,16,1,0,0,0,0,0,55,242,1,6,3,18,0,32,35.5,28.5
Eric Metcalf,90,,ARI,WR,30,16,3,0,0,0,0,0,0,0,0,49,31,324,0,32,63.9,42.9
Jerald Moore,73,,STL,RB,24,11,4,0,0,0,0,0,55,137,2,12,9,60,0,32,42.2,33.2
Derek Loville,74,,DEN,RB,30,16,0,0,0,0,0,0,53,161,2,2,2,29,0,31,36.0,32.0
Jonathan Quinn,50,,JAX,QB,23,4,2,34,64,387,2,3,11,77,1,0,0,0,0,31,35.7,31.2
Karl Williams,91,,TAM,WR,27,13,6,0,0,0,0,0,0,0,0,46,21,252,1,31,55.2,41.7
Troy Davis,75,,NOR,RB,23,14,2,0,0,0,0,0,55,143,1,21,16,99,0,30,48.7,37.2
Eddie Kennison,92,,STL,WR,25,16,13,0,0,0,0,0,2,9,0,51,17,234,1,30,54.3,40.8
David LaFleur,30,,DAL,TE,24,13,13,0,0,0,0,0,0,0,0,30,20,176,2,30,52.1,38.6
Jamie Asher,31,,WAS,TE,26,9,7,0,0,0,0,0,0,0,0,48,28,294,0,29,60.4,43.4
Chris Fuamatu-Ma'afala,76,,PIT,RB,21,12,0,0,0,0,0,0,7,30,2,12,9,84,1,29,38.4,33.9
Howard Griffith,77,,DEN,RB,31,14,13,0,0,0,0,0,4,13,0,30,15,97,3,29,44.0,36.5
Bobby Hoying,51,,PHI,QB,26,8,7,114,224,961,0,9,22,84,0,0,0,0,0,29,37.8,31.8
J.T. Thomas,93,,STL,WR,27,16,0,0,0,0,0,0,0,0,0,47,20,287,0,29,51.7,38.7
Ryan Wetnight,32,,CHI,TE,28,15,4,0,0,0,0,0,0,0,0,32,23,168,2,29,54.3,39.3
Mark Bruener,33,,PIT,TE,26,16,16,0,0,0,0,0,0,0,0,33,19,157,2,28,49.7,37.2
Quinn Early,95,,BUF,WR,33,16,2,0,0,0,0,0,0,0,0,32,19,217,1,28,49.7,37.2
Kevin Lockett,94,,KAN,WR,24,13,3,0,0,0,0,0,0,0,0,33,19,281,0,28,49.1,35.6
Rodney Thomas,78,,TEN,RB,25,11,0,0,0,0,0,0,24,100,2,8,6,55,0,28,36.5,30.5
Ty Detmer,52,,SFO,QB,31,16,1,24,38,312,4,3,8,7,0,0,0,0,0,27,32.7,29.2
Ahman Green,80,,SEA,RB,21,16,0,0,0,0,0,0,35,209,1,5,3,2,0,27,32.6,27.6
Ty Hallock,81,,CHI,RB,27,16,10,0,0,0,0,0,13,41,1,35,25,166,0,27,53.2,36.2
Lonnie Johnson,34,,BUF,TE,27,16,16,0,0,0,0,0,0,0,0,22,14,146,2,27,43.1,32.6
Jonathan Linton,83,,BUF,RB,24,14,0,0,0,0,0,0,45,195,1,3,1,10,0,27,30.5,27.0
Sedrick Shaw,82,,NWE,RB,25,13,1,0,0,0,0,0,48,236,0,11,6,30,0,27,34.6,27.6
Hines Ward,96,,PIT,WR,22,16,0,1,1,17,0,0,1,13,0,33,15,246,0,27,44.6,34.1
Ray Zellars,79,,NOR,RB,25,11,7,0,0,0,0,0,56,162,1,16,10,50,0,27,39.2,30.2
Joe Horn,97,,KAN,WR,26,16,1,0,0,0,0,0,1,0,0,24,14,198,1,26,41.8,30.8
Ed Perry,35,,MIA,TE,24,14,5,0,0,0,0,0,0,0,0,38,25,255,0,26,53.5,38.0
Derrick Cullors,84,,NWE,RB,26,16,0,0,0,0,0,0,18,48,0,25,14,146,1,25,41.9,31.4
Willie Green,98,,DEN,WR,32,15,1,0,0,0,0,0,0,0,0,25,16,194,1,25,44.4,33.4
Errict Rhett,86,,BAL,RB,28,13,2,0,0,0,0,0,44,180,0,14,11,65,0,25,38.5,30.0
Jon Ritchie,85,,OAK,RB,24,15,10,0,0,0,0,0,9,23,0,47,29,225,0,25,55.8,37.3
Freddie Solomon,99,,PHI,WR,26,16,1,0,0,0,0,0,0,0,0,48,21,193,1,25,49.3,35.8
Steve DeBerg,53,,ATL,QB,44,8,1,30,59,369,3,1,8,-10,0,0,0,0,0,24,26.8,22.8
E.G. Green,100,,IND,WR,23,11,0,0,0,0,0,0,0,0,0,31,15,177,1,24,41.7,31.2
Bernie Parmalee,87,,MIA,RB,31,15,0,0,0,0,0,0,8,20,0,25,21,221,0,24,47.1,32.6
Russell Copeland,101,,2TM,WR,27,14,1,0,0,0,0,0,0,0,0,44,20,232,0,23,45.7,32.2
Jamie Martin,54,,JAX,QB,28,4,1,27,45,355,2,0,5,8,0,0,0,0,0,23,26.0,23.0
Brian Milne,90,,CIN,RB,25,14,14,0,0,0,0,0,10,41,1,39,26,124,0,23,51.5,35.5
Daimon Shelton,88,,JAX,RB,26,14,8,0,0,0,0,0,30,95,1,15,10,79,0,23,33.4,28.4
Lamont Warren,89,,IND,RB,25,12,2,0,0,0,0,0,25,61,1,17,11,44,1,23,33.5,28.0
Tavian Banks,93,,JAX,RB,24,6,1,0,0,0,0,0,26,140,1,4,4,20,0,22,28.0,22.0
Vincent Brisby,105,,NWE,WR,27,6,1,0,0,0,0,0,0,0,0,21,7,96,2,22,28.6,25.1
Greg Clark,36,,SFO,TE,26,13,9,0,0,0,0,0,0,0,0,26,12,124,1,22,35.4,26.4
Derrick Harris,95,,STL,RB,26,16,14,0,0,0,0,0,14,38,0,17,12,57,2,22,33.0,26.5
Matthew Hatchette,106,,MIN,WR,24,5,0,0,0,0,0,0,0,0,0,25,15,216,0,22,39.6,29.1
Patrick Johnson,103,,BAL,WR,22,13,0,0,0,0,0,0,0,0,0,30,12,159,1,22,42.4,32.9
Randy Jordan,92,,OAK,RB,28,16,0,0,0,0,0,0,47,159,1,3,3,2,0,22,27.6,22.6
Todd Kinchen,104,,ATL,WR,29,11,0,0,0,0,0,0,0,0,0,20,11,157,1,22,34.7,25.2
Alonzo Mayes,37,,CHI,TE,23,16,16,0,0,0,0,0,0,0,0,36,21,217,0,22,44.7,30.2
Ron Rivers,94,,DET,RB,27,15,0,0,0,0,0,0,19,102,1,3,3,58,0,22,28.0,23.5
Jerald Sowell,91,,NYJ,RB,24,16,2,0,0,0,0,0,40,164,0,12,10,59,0,22,34.3,25.3
Mack Strong,96,,SEA,RB,27,16,5,0,0,0,0,0,15,47,0,14,8,48,2,22,28.5,23.5
James Thrash,102,,WAS,WR,23,10,1,0,0,0,0,0,0,0,0,21,10,163,1,22,35.3,27.3
Eric Bieniemy,98,,CIN,RB,29,16,0,0,0,0,0,0,17,56,0,35,27,153,0,21,50.4,33.4
Charles Evans,97,,MIN,RB,31,16,8,0,0,0,0,0,23,67,1,13,12,84,0,21,33.1,27.1
John Friesz,55,,SEA,QB,31,6,1,29,49,409,2,2,5,5,0,0,0,0,0,21,25.9,22.9
Lovett Purnell,38,,NWE,TE,26,16,5,0,0,0,0,0,0,0,0,26,12,92,2,21,33.2,27.2
David Sloan,39,,DET,TE,26,10,2,0,0,0,0,0,0,0,0,20,11,146,1,21,34.6,26.1
Scott Zolak,56,,NWE,QB,31,6,2,32,75,371,3,3,5,0,0,0,0,0,0,21,26.3,22.8
Luther Broughton,41,,CAR,TE,24,16,4,0,0,0,0,0,0,0,0,14,6,142,1,20,28.7,22.2
Stanley Pritchett,99,,MIA,RB,25,16,12,0,0,0,0,0,6,19,1,30,17,97,0,20,34.6,26.1
Roland Williams,40,,STL,TE,23,13,9,0,0,0,0,0,0,0,0,21,15,144,1,20,38.4,27.9
Scott Mitchell,57,,DET,QB,30,2,2,38,75,452,1,3,7,30,0,0,0,0,0,19,24.6,21.1
Tremayne Stephens,100,,SDG,RB,22,13,1,0,0,0,0,0,35,122,1,6,2,9,0,19,23.6,19.1
Brian Blades,107,,SEA,WR,33,16,6,0,0,0,0,0,0,0,0,28,15,184,0,18,35.9,24.9
David Patten,108,,NYG,WR,24,12,0,0,0,0,0,0,0,0,0,27,11,119,1,18,37.9,29.4
Walter Rasby,42,,DET,TE,26,16,16,0,0,0,0,0,0,0,0,26,15,119,1,18,35.9,25.4
Tony Richardson,101,,KAN,RB,27,14,1,0,0,0,0,0,20,45,2,3,2,13,0,18,19.8,18.8
James Roe,109,,BAL,WR,25,10,3,0,0,0,0,0,0,0,0,15,8,115,1,18,28.5,21.5
Tony Carter,102,,NWE,RB,26,11,7,0,0,0,0,0,2,3,0,25,18,166,0,17,37.9,25.9
James Hundon,111,,CIN,WR,27,9,3,0,0,0,0,0,0,0,0,21,10,112,1,17,30.2,22.2
Willie Jackson,112,,CIN,WR,27,8,0,0,0,0,0,0,0,0,0,16,7,165,0,17,26.5,20.0
Paul Justin,58,,CIN,QB,30,5,3,34,63,426,1,3,1,2,0,0,0,0,0,17,23.2,20.2
Chris Thomas,110,,WAS,WR,27,14,0,0,0,0,0,0,0,0,0,20,14,173,0,17,34.3,24.3
Mike Archie,103,,TEN,RB,26,16,0,1,2,18,1,0,6,24,1,5,5,25,0,16,19.1,15.1
Brian Kozlowski,43,,ATL,TE,28,16,4,0,0,0,0,0,0,0,0,12,10,103,1,16,29.3,21.3
Mike Tomczak,59,,PIT,QB,36,16,0,21,30,204,2,2,0,0,0,0,0,0,0,16,17.2,16.2
Jay Graham,104,,BAL,RB,23,5,1,0,0,0,0,0,35,109,0,10,5,41,0,15,23.0,17.5
Brice Hunter,113,,TAM,WR,24,10,0,0,0,0,0,0,0,0,0,10,4,73,1,15,19.3,17.3
Joe Jurevicius,114,,NYG,WR,24,14,1,0,0,0,0,0,0,0,0,22,9,146,0,15,26.6,19.1
Pete Chryplewicz,44,,DET,TE,24,16,2,0,0,0,0,0,0,0,0,7,4,20,2,14,17.5,15.0
Daryl Johnston,106,,DAL,RB,32,16,13,0,0,0,0,0,8,17,0,23,18,60,1,14,31.7,22.7
Fred McAfee,105,,PIT,RB,30,14,0,0,0,0,0,0,18,111,0,13,9,27,0,14,25.8,18.3
Stepfret Williams,115,,CIN,WR,25,5,0,0,0,0,0,0,0,0,0,13,6,81,1,14,20.1,17.1
Fabien Bownes,116,,CHI,WR,26,16,0,0,0,0,0,0,0,0,0,9,5,69,1,13,17.9,15.4
Jason Dunn,45,,PHI,TE,25,10,10,0,0,0,0,0,1,-5,0,30,18,132,0,13,33.2,20.7
George Jones,108,,JAX,RB,25,12,0,0,0,0,0,0,39,121,0,2,1,9,0,13,17.0,13.5
Doug Pederson,60,,GNB,QB,30,12,0,14,24,128,2,0,8,-4,0,0,0,0,0,13,12.2,11.7
Chris Sanders,117,,TEN,WR,26,14,1,0,0,0,0,0,1,-9,0,20,5,136,0,13,20.2,14.2
Rashaan Shehee,107,,KAN,RB,23,16,0,0,0,0,0,0,22,57,0,22,10,73,0,13,22.0,16.0
Larry Bowie,110,,WAS,RB,25,5,4,0,0,0,0,0,4,8,0,10,7,53,1,12,19.1,15.6
Henry Ellard,121,,2TM,WR,37,7,0,0,0,0,0,0,0,0,0,18,7,115,0,12,21.5,15.0
Eric Guliford,118,,NOR,WR,29,5,1,0,0,0,0,0,0,0,0,19,10,124,0,12,24.9,16.4
Billy Joe Hobert,61,,NOR,QB,27,1,1,11,23,170,1,0,2,13,0,0,0,0,0,12,12.1,12.1
Nate Jacquet,120,,MIA,WR,23,15,0,0,0,0,0,0,0,0,0,16,8,122,0,12,23.2,16.2
Moses Moreno,62,,CHI,QB,23,2,1,19,43,166,1,0,4,9,0,0,0,0,0,12,10.5,9.5
Wilmont Perry,109,,NOR,RB,23,6,2,0,0,0,0,0,30,122,0,6,1,2,0,12,15.9,11.9
Robb Thomas,119,,TAM,WR,32,7,0,0,0,0,0,0,0,0,0,5,2,63,1,12,14.3,13.3
Marco Battaglia,48,,CIN,TE,25,16,0,0,0,0,0,0,0,0,0,20,10,47,1,11,20.2,14.7
Tommie Boyd,122,,DET,WR,27,9,0,0,0,0,0,0,0,0,0,11,4,52,1,11,15.2,13.2
Andre Coleman,123,,PIT,WR,26,4,0,0,0,0,0,0,0,0,0,13,4,49,1,11,14.4,11.9
Ernie Conwell,49,,STL,TE,26,7,7,0,0,0,0,0,0,0,0,30,15,105,0,11,28.5,18.0
Carlester Crumpler,46,,SEA,TE,27,11,1,0,0,0,0,0,0,0,0,11,6,52,1,11,17.2,14.2
Gus Frerotte,63,,WAS,QB,27,3,2,25,54,283,1,3,3,20,0,0,0,0,0,11,14.3,14.3
Brian Kinchen,47,,BAL,TE,33,16,5,0,0,0,0,0,0,0,0,20,13,110,0,11,27.0,17.5
Lorenzo Neal,111,,TAM,RB,28,16,1,0,0,0,0,0,5,25,0,8,5,14,1,10,14.9,12.4
Marcus Robinson,124,,CHI,WR,23,3,0,0,0,0,0,0,0,0,0,6,4,44,1,10,14.4,12.4
Kaseem Sinceno,50,,PHI,TE,22,10,0,0,0,0,0,0,0,0,0,8,3,42,1,10,12.7,10.7
Derek Brown,56,,OAK,TE,28,16,4,0,0,0,0,0,0,0,0,8,7,89,0,9,15.9,12.4
Howard Cross,52,,NYG,TE,31,16,16,0,0,0,0,0,0,0,0,29,13,90,0,9,21.0,13.5
Chris Fontenot,54,,PHI,TE,24,5,3,0,0,0,0,0,0,0,0,12,8,90,0,9,17.0,13.0
Michael Pittman,113,,ARI,RB,23,15,0,0,0,0,0,0,29,91,0,0,0,0,0,9,8.6,8.1
Ted Popson,53,,KAN,TE,32,12,1,0,0,0,0,0,0,0,0,18,13,90,0,9,22.0,15.5
Michael Roan,51,,TEN,TE,26,16,1,0,0,0,0,0,0,0,0,22,13,93,0,9,27.8,20.8
Cory Schlesinger,112,,DET,RB,26,15,2,0,0,0,0,0,5,17,0,6,3,16,1,9,12.3,10.8
Webster Slaughter,125,,SDG,WR,34,10,0,0,0,0,0,0,0,0,0,23,8,93,0,9,17.3,13.3
Jeff Thomason,55,,GNB,TE,29,16,2,0,0,0,0,0,0,0,0,10,9,89,0,9,17.9,13.4
Corey Walker,114,,PHI,RB,25,14,0,0,0,0,0,0,12,55,0,2,2,35,0,9,11.0,10.0
Dave Krieg,64,,TEN,QB,40,5,0,12,21,199,0,0,3,-1,0,0,0,0,0,8,6.4,4.9
Marcus Nash,127,,DEN,WR,22,8,0,0,0,0,0,0,0,0,0,5,4,76,0,8,11.6,9.6
Jeff Ogden,128,,DAL,WR,23,16,0,0,0,0,0,0,1,12,0,15,8,63,0,8,15.0,10.5
Brian Stablein,126,,DET,WR,28,10,0,0,0,0,0,0,0,0,0,11,7,80,0,8,15.0,11.5
Jon Witman,115,,PIT,RB,26,16,9,0,0,0,0,0,1,2,0,20,13,74,0,8,20.6,14.1
Isaac Byrd,130,,TEN,WR,24,4,3,0,0,0,0,0,0,0,0,8,6,71,0,7,13.1,10.1
John Davis,57,,TAM,TE,25,16,0,0,0,0,0,0,0,0,0,3,2,12,1,7,9.2,8.2
Harold Green,116,,ATL,RB,30,6,0,0,0,0,0,0,20,37,0,2,2,34,0,7,8.6,7.1
Mark Harris,131,,SFO,WR,28,10,0,0,0,0,0,0,0,0,0,2,2,67,0,7,8.7,7.7
Deems May,58,,SEA,TE,29,16,1,0,0,0,0,0,0,0,0,3,3,7,1,7,9.7,8.2
Iheanyi Uwaezuoke,132,,2TM,WR,25,11,0,0,0,0,0,0,0,0,0,8,3,67,0,7,9.7,8.2
Alvis Whitted,129,,JAX,WR,24,16,0,0,0,0,0,0,3,13,0,6,2,61,0,7,9.4,8.4
Rae Carruth,136,,CAR,WR,24,2,1,0,0,0,0,0,0,0,0,5,4,59,0,6,9.9,7.9
Greg DeLong,60,,MIN,TE,25,15,5,0,0,0,0,0,0,0,0,10,8,58,0,6,13.8,9.8
Tony Graziani,66,,ATL,QB,25,4,1,16,33,199,0,2,4,21,0,1,0,0,0,6,8.1,8.1
Donald Hayes,133,,CAR,WR,23,7,0,0,0,0,0,0,0,0,0,9,3,62,0,6,9.2,7.7
Dietrich Jells,135,,PHI,WR,26,9,0,0,0,0,0,0,2,9,0,9,2,53,0,6,8.2,7.2
Joey Kent,134,,TEN,WR,24,10,0,0,0,0,0,0,0,0,0,8,4,62,0,6,10.2,8.2
Eric Kresser,65,,CIN,QB,25,2,0,10,21,164,1,2,1,-1,0,0,0,0,0,6,8.5,8.5
Ken Oxendine,118,,ATL,RB,23,9,0,0,0,0,0,0,18,50,0,1,1,11,0,6,6.6,5.6
Jeff Robinson,59,,STL,TE,28,16,0,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Moe Williams,117,,MIN,RB,24,12,1,0,0,0,0,0,0,0,0,1,1,64,0,6,6.9,5.9
Tyji Armstrong,61,,STL,TE,28,12,0,0,0,0,0,0,0,0,0,11,6,54,0,5,11.4,8.4
Fred Baxter,63,,NYJ,TE,27,14,2,0,0,0,0,0,0,0,0,7,3,50,0,5,8.0,6.5
Dwayne Carswell,62,,DEN,TE,26,16,1,0,0,0,0,0,0,0,0,10,4,51,0,5,9.1,7.1
Patrick Hape,64,,TAM,TE,24,16,2,0,0,0,0,0,0,0,0,8,4,27,0,5,8.2,5.7
Tim Lester,120,,PIT,RB,30,9,7,0,0,0,0,0,0,0,0,13,9,46,0,5,13.6,9.1
Kenny Shedd,137,,OAK,WR,27,15,0,0,0,0,0,0,0,0,0,6,3,50,0,5,8.0,6.5
Chris Walsh,138,,MIN,WR,30,15,0,0,0,0,0,0,0,0,0,4,2,46,0,5,6.6,5.6
Tyrone Wheatley,119,,NYG,RB,26,5,0,0,0,0,0,0,14,52,0,0,0,0,0,5,5.2,5.2
Steve Bush,65,,CIN,TE,24,12,2,0,0,0,0,0,0,0,0,4,4,39,0,4,7.9,5.9
Byron Chamberlain,66,,DEN,TE,27,16,0,0,0,0,0,0,0,0,0,5,3,35,0,4,6.5,5.0
Gary Downs,123,,ATL,RB,26,16,1,0,0,0,0,0,1,4,0,6,4,31,0,4,7.5,5.5
Keith Elias,122,,IND,RB,26,13,0,0,0,0,0,0,8,24,0,1,1,11,0,4,4.5,4.0
Dave Meggett,121,,NYJ,RB,32,2,0,0,0,0,0,0,7,24,0,3,1,15,0,4,4.9,4.4
Alex Van Dyke,139,,NYJ,WR,24,16,0,0,0,0,0,0,0,0,0,8,5,40,0,4,9.0,6.5
Ryan Yarborough,140,,BAL,WR,27,6,1,0,0,0,0,0,0,0,0,7,4,39,0,4,7.9,5.9
Michael Blair,126,,2TM,RB,24,13,0,0,0,0,0,0,3,7,0,3,3,20,0,3,5.2,3.2
Corey Bradford,141,,GNB,WR,23,8,0,0,0,0,0,0,0,0,0,7,3,27,0,3,5.2,3.2
Steve Broussard,127,,SEA,RB,31,15,0,0,0,0,0,0,5,4,0,7,4,21,0,3,12.0,9.5
John Burke,68,,SDG,TE,27,10,6,0,0,0,0,0,0,0,0,5,3,32,0,3,6.2,4.7
Ki-Jana Carter,124,,CIN,RB,25,1,0,0,0,0,0,0,2,4,0,6,6,25,0,3,8.9,5.9
Hayward Clay,70,,DAL,TE,25,3,2,0,0,0,0,0,0,0,0,1,1,27,0,3,3.7,3.2
Chris Floyd,125,,NWE,RB,23,16,2,0,0,0,0,0,6,22,0,2,1,6,0,3,3.8,3.3
Andy Haase,67,,NYG,TE,24,7,1,0,0,0,0,0,0,0,0,2,2,33,0,3,5.3,4.3
Frank Hartley,69,,SDG,TE,31,16,3,0,0,0,0,0,0,0,0,4,2,28,0,3,4.8,3.8
Ray Lucas,67,,NYJ,QB,26,15,0,1,3,27,0,0,5,23,0,0,0,0,0,3,3.4,3.4
Justin Armour,143,,DEN,WR,25,8,0,0,0,0,0,0,0,0,0,5,1,23,0,2,3.3,2.8
Wendell Davis,71,,SDG,TE,23,11,7,0,0,0,0,0,0,0,0,5,4,23,0,2,6.3,4.3
Jerry Ellison,130,,TAM,RB,27,16,0,0,0,0,0,0,9,24,0,0,0,0,0,2,2.4,2.4
Hunter Goodwin,75,,MIN,TE,26,15,0,0,0,0,0,0,0,0,0,3,3,16,0,2,4.6,3.1
Craig Heyward,128,,IND,RB,32,4,3,0,0,0,0,0,6,15,0,1,1,9,0,2,3.4,2.9
Chris Howard,131,,JAX,RB,23,8,0,0,0,0,0,0,7,16,0,1,1,3,0,2,2.9,2.4
Danan Hughes,144,,KAN,WR,28,16,0,1,1,25,0,0,0,0,0,6,1,10,0,2,3.0,2.5
Charles Jordan,145,,MIA,WR,29,3,0,0,0,0,0,0,0,0,0,5,2,17,0,2,2.7,0.7
Mitch Lyons,73,,PIT,TE,28,15,0,0,0,0,0,0,0,0,0,4,3,19,0,2,4.9,3.4
Itula Mili,72,,SEA,TE,25,7,0,0,0,0,0,0,0,0,0,2,1,20,0,2,3.0,2.5
Roell Preston*,142,,GNB,WR,26,16,0,0,0,0,0,0,0,0,0,2,2,23,0,2,18.8,14.3
Mike Sellers,74,,WAS,TE,23,14,1,0,0,0,0,0,0,0,0,7,3,18,0,2,4.8,3.3
Detron Smith,129,,DEN,RB,24,15,2,0,0,0,0,0,0,0,0,6,3,24,0,2,5.4,3.9
Kurt Warner,68,,STL,QB,27,1,0,4,11,39,0,0,0,0,0,0,0,0,0,2,1.6,1.6
Brian Alford,148,,NYG,WR,23,2,0,0,0,0,0,0,0,0,0,6,1,11,0,1,2.1,1.6
Richie Anderson,132,,NYJ,RB,27,8,1,0,0,0,0,0,1,2,0,5,3,12,0,1,4.4,2.9
Ronnie Anderson,150,,ARI,WR,24,4,0,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Bradford Banta,82,,IND,TE,28,16,0,0,0,0,0,0,0,0,0,2,1,7,0,1,1.7,1.2
Fred Beasley,134,,SFO,RB,24,16,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Fred Brock,147,,ARI,WR,24,12,0,0,0,0,0,0,0,0,0,7,2,12,0,1,3.2,2.2
Dave Brown,69,,ARI,QB,28,1,0,2,5,31,0,0,1,2,0,0,0,0,0,1,1.4,1.4
Greg Comella,136,,NYG,RB,23,16,0,0,0,0,0,0,1,6,0,4,1,3,0,1,1.9,1.4
Kenyon Cotton,137,,BAL,RB,24,12,0,0,0,0,0,0,2,8,0,0,0,0,0,1,0.8,0.8
Zack Crockett,135,,2TM,RB,26,12,2,0,0,0,0,0,2,5,0,4,2,5,0,1,2.5,1.0
Todd Doxzon,152,,MIA,WR,23,9,0,0,0,0,0,0,2,6,0,1,0,0,0,1,0.6,0.6
John Farquhar,77,,NOR,TE,26,5,0,0,0,0,0,0,0,0,0,5,1,13,0,1,2.3,1.8
Ronnie Harris,146,,2TM,WR,28,8,0,0,0,0,0,0,0,0,0,2,1,14,0,1,1.4,-0.1
Damon Huard,70,,MIA,QB,25,2,0,6,9,85,0,1,0,0,0,0,0,0,0,1,2.4,2.4
Jimmie Johnson,76,,PHI,TE,32,3,3,0,0,0,0,0,0,0,0,2,2,14,0,1,3.4,2.4
Tony Johnson,81,,NOR,TE,26,11,0,0,0,0,0,0,0,0,0,4,1,8,0,1,1.8,1.3
Andrew Jordan,80,,PHI,TE,26,3,0,0,0,0,0,0,0,0,0,2,2,9,0,1,2.9,1.9
Henry Lusk,83,,MIA,TE,26,3,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0.7,0.7
Kris Mangum,85,,CAR,TE,25,6,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Steve Matthews,71,,TEN,QB,28,1,0,2,3,24,0,0,0,0,0,0,0,0,0,1,1.0,1.0
Ronald Moore,133,,MIA,RB,28,1,1,0,0,0,0,0,4,12,0,1,1,1,0,1,1.8,0.8
Will Moore,149,,JAX,WR,28,16,0,0,0,0,0,0,0,0,0,4,1,9,0,1,1.9,1.4
Harold Morrow,138,,MIN,RB,25,11,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0.7,0.7
Scott Slutzker,79,,NOR,TE,26,3,0,0,0,0,0,0,0,0,0,1,1,10,0,1,2.0,1.5
Blake Spence,84,,NYJ,TE,23,5,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Dwight Stone,151,,CAR,WR,34,16,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Josh Wilcox,78,,NOR,TE,24,3,1,0,0,0,0,0,0,0,0,1,1,10,0,1,2.0,1.5
Pooh Bear Williams,139,,BUF,RB,23,3,0,0,0,0,0,0,2,5,0,,0,0,0,1,0.5,0.5
John Allred,92,,CHI,,24,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jahine Arnold,163,,PIT,,25,3,0,0,0,0,0,0,0,0,0,4,0,0,0,,,
Obafemi Ayanbadejo,151,,MIN,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Bartrum,105,,NWE,,28,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Harold Bishop,86,,PIT,TE,28,7,1,0,0,0,0,0,0,0,0,3,1,4,0,,1.4,0.9
Tony Bland,157,,MIN,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Bostic,153,,PHI,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeremy Brigham,88,,OAK,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Reggie Brown,141,,SEA,RB,25,15,1,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Mike Cherry,75,,NYG,QB,25,1,0,0,1,0,0,0,3,-3,0,0,0,0,0,,-0.3,-0.3
Horace Copeland,164,,MIA,,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Keith Crawford,169,,KAN,,28,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kirby Dar Dar,166,,MIA,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Druckenmiller,76,,SFO,QB,26,2,0,0,0,0,0,0,3,-4,0,0,0,0,0,,-0.4,-0.4
Mike Faulkerson,144,,CAR,,28,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chad Fann,103,,SFO,,28,12,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Tony Gaiter,156,,SDG,,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Scott Galbraith,94,,GNB,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Spencer George,154,,TEN,,25,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jammi German,162,,ATL,,24,6,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Scott Greene,140,,IND,RB,26,5,0,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Rich Griffith,89,,JAX,,29,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Karl Hankton,170,,PHI,WR,28,10,0,0,0,0,0,0,1,-4,0,3,0,0,0,,-0.4,-0.4
Terry Hardy,101,,ARI,,22,9,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Aaron Hayden,145,,PHI,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jarius Hayes,102,,ARI,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Hickman,95,,DET,,27,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
